mtype,tokens,type_tokens,label
SCAL,"['a', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['h', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
SET,"['\\{', 'a', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'S']","['SET_FAT', '__ANON_0']",1
FUNC,"['g', ':', '\\mathbb{N}', '\\times', 'A', '\\to', '\\{', '0', ',', '1', '\\}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'sets__OP_CART', '__ANON_0', 'TO', 'explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,['0'],"['expr_atom', '__ANON_3']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'B', '\\rightarrow', '\\mathbb{Q}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",1
SET,"['P', '(', 'm', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
SET,"['S', '^', 'R']","['set_expr', '__ANON_0', 'CARET', '__ANON_0']",1
SCAL,"['(', 'n', '-', 'p', '+', '1', ')', '(', 'p', '-', '1', ')']","['unary', 'group', 'L_PAREN', 'additive', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']",1
FUNC,"['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
SCAL,['2'],"['expr_atom', '__ANON_3']",1
FUNC,"['g', ':', 'X', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{N}', '\\times', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'sets__OP_CART', 'set_constant', 'SET_BASIC']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
SCAL,['0'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', '[', '0', ',', '1', ']', '\\rightarrow', 'P']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'B', '\\rightarrow', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'S', '\\times', 'S', '\\to', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['X', '\\times', 'Y']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']",1
SET,"['\\{', '1', ',', '2', ',', '3', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['s'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']",1
SET,"['\\{', '1', ',', '3', ',', '4', ',', '9', ',', '1', '0', ',', '1', '2', ',', '1', '3', ',', '1', '6', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['f', '\\circ', 'g']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', 'x', ',', 'y', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['h', ':', '\\mathbb{N}', '\\to', 'M']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['S'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",1
SCAL,"['5', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['h'],"['func_name', '__ANON_1']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SCAL,['2'],"['expr_atom', '__ANON_3']",1
FUNC,['I'],"['func_name', '__ANON_0']",1
SET,"['S', '[', 'x', ']']","['__ANON_0', 'group', 'L_BRACKET', '__ANON_1', 'R_BRACKET']",1
FUNC,"['f', '\\colon', '\\{', 'a', '\\}', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL', 'TO', '__ANON_0']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['j', '\\colon', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', '\\colon', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['f', '\\colon', 'S', '\\to', 'I']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\{', '0', ',', '1', '\\}', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['g', ':', 'P', '\\to', 'J']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'C', '\\to', 'C']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', '1', ',', '2', ',', '3', ',', '4', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
SET,"['[', '7', ',', '1', '0', ')']","['interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN']",1
FUNC,"['h', ':', 'X', '\\rightarrow', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
SET,"['A', '\\cap', 'B', '\\cap', 'C']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
SET,"['\\{', '2', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['f', '(', 'x', ')', '=', 'h', '(', 'i', '(', 'j', '(', 'x', ')', ')', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_PAREN', 'R_PAREN']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\times', 'X', '\\rightarrow', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['A', '\\cap', 'B']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
SET,"['\\{', 'A', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_0', 'R_BRACE_LITERAL']",1
SCAL,"['2', '^', 'n']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",1
SCAL,"['-', 'x']","['unary', 'SUB', '__ANON_1']",1
SET,"['2', '^', 'A']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
SET,\mathbb{Q},"['set_constant', 'SET_BASIC']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', 'a', ',', 'b', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', '\\colon', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['h', ':', 'C', '\\to', 'D']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['2', '^', 'A']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
SET,"['R', '^', '{', '-', '1', '}']","['__ANON_0', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",1
FUNC,"['f', ':', 'A', '\\to', 'C']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'Q']","['SET_FAT', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['A', '\\times', 'Y']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
SCAL,['9'],"['expr_atom', '__ANON_3']",1
FUNC,['T'],"['func_name', '__ANON_0']",1
SET,"['2', '^', 'A']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['p', ':', '\\{', '0', ',', '1', '\\}', '\\to', 'A', '\\cup', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL', 'TO', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']",1
FUNC,['k'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', 'A', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_0', 'R_BRACE_LITERAL']",1
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",1
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",1
FUNC,"['g', ':', '(', '0', ',', '2', ')', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN', 'TO', 'set_constant', 'SET_BASIC']",1
SET,"['U', '(', 'p', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['A', '\\times', 'B']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,['S'],"['func_name', '__ANON_0']",1
SET,"['A', '(', 'n', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
FUNC,"['f', ':', 'X', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['f', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\mathbb', 'R']","['SET_FAT', '__ANON_0']",1
FUNC,"['f', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,\varnothing,set_constant,1
SCAL,['2'],"['expr_atom', '__ANON_3']",1
SET,"['\\{', 'x', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']",1
SCAL,"['\\frac', '{', '8', '!', '}', '{', '(', '8', '-', '4', ')', '!', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'postfix', 'expr_atom', '__ANON_3', 'BANG', 'R_BRACE', 'L_BRACE', 'postfix', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'BANG', 'R_BRACE']",1
FUNC,"['f', ':', 'A', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,['Y'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,['2'],"['expr_atom', '__ANON_3']",1
SET,"['\\mathbb', 'Q']","['SET_FAT', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['a'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']",1
SET,"['A', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', '(', 'x', ')', '=', '2', 'x', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",1
SCAL,['0'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['g', ':', 'A', '\\to', 'A', '\\cup', 'T']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']",1
FUNC,"['f', '\\colon', 'E', '\\to', 'F']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'A', '\\cup', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', '0', ',', '2', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['h', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['S', '(', '3', ')']","['__ANON_0', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['y'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['Y'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['F', ':', 'B', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,[],"['expr_atom', 'number']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,"['f', '\\colon', 'X', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,"['2', '^', 'a', '(', '2', '(', '2', '^', 'b', '(', '2', 'c', '+', '1', ')', '-', '1', ')', '+', '1', ')', '-', '1']","['additive', 'unary', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', 'unary', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']",1
SET,"['(', '0', ',', '1', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']",1
SET,\mathbb{Z},"['set_constant', 'SET_BASIC']",1
FUNC,"['f', '\\circ', '\\arctan']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'FUNC_NORMAL']",1
FUNC,"['h', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['A', '\\cap', 'B']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
SET,"['\\{', 'p', ',', 'q', ',', 'r', ',', 's', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['h'],"['func_name', '__ANON_1']",1
SET,"['\\{', 'c', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,"['f', ':', 'D', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', '0', ',', '1', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['2', '^', 'N']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
FUNC,"['f', ':', 'Y', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['h', ':', 'N', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['g', '(', 'n', ')', '=', 'f', '(', 'n', ')', '-', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', '__ANON_1']",1
FUNC,['X'],"['func_name', '__ANON_0']",1
SET,"['\\{', 'x', ',', 'y', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
