fid,mtype,exprstr,mention,tags
632f834f837ac920af671121_f_0_1_0,SET,\mathbb{R} \times \mathbb{R},,"['elementary-set-theory', 'relations', 'cardinals']"
6327106706a69a3f488dabd5_f_2_20_0,SET,\mathbb N\times\mathbb N,,"['elementary-set-theory', 'cardinals', 'set-partition']"
6327106706a69a3f488dabd5_f_6_0_0,SET,\mathbb{N}^2,,"['elementary-set-theory', 'cardinals', 'set-partition']"
6327106706a69a3f488dabd5_f_6_13_0,SET,\mathbb{N}^2,,"['elementary-set-theory', 'cardinals', 'set-partition']"
632f834f837ac920af67122f_f_1_1_0,FUNC,f(x) = g(x),,"['elementary-set-theory', 'logarithms']"
632f834f837ac920af67122f_f_1_5_0,FUNC,f(x) = g(x),,"['elementary-set-theory', 'logarithms']"
632f834f837ac920af67122f_f_1_7_0,FUNC,f(x) = g(x),,"['elementary-set-theory', 'logarithms']"
632f89f5837ac920af671250_f_1_4_0,FUNC,g(x) = f^{-1}(x),,['elementary-set-theory']
632f89f5837ac920af671250_f_1_15_0,FUNC,f(x) = f(y),,['elementary-set-theory']
632f89f5837ac920af671250_f_2_11_0,FUNC,g:A\rightarrow A,,['elementary-set-theory']
6327106706a69a3f488dac46_f_3_13_0,SCAL, with order-type ,\omega_1 f_3_12_0 A \subseteq \omega_1 f_3_13_0 \alpha,"['elementary-set-theory', 'order-theory']"
6327106706a69a3f488dac46_f_3_14_0,SCAL, such that ,A \subseteq \omega_1 f_3_13_0 \alpha,"['elementary-set-theory', 'order-theory']"
6327106706a69a3f488dac46_f_3_15_0,SCAL, is constant on ,\subseteq \omega_1 f_3_13_0 \alpha,"['elementary-set-theory', 'order-theory']"
6327106706a69a3f488daca4_f_2_8_0,SET,\varnothing,,['elementary-set-theory']
6327106706a69a3f488daca4_f_2_14_0,SET,\varnothing,,['elementary-set-theory']
6327106706a69a3f488daca4_f_2_16_0,SET,\varnothing,,['elementary-set-theory']
6327106706a69a3f488dacc4_f_3_3_0,SET,\mathbb{R}^2,,"['elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_10_0,SET,\varnothing,,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_11_0,SET,\varnothing^X,,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_12_0,SET,\varnothing^X,fact,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_14_0,SET,Y^\varnothing,,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_15_0,SET,\varnothing^X,,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_19_0,SET,\{\varnothing\},,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_20_0,SET,\{\varnothing\},,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_21_0,SET,Y^\varnothing,Exercise,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_22_0,SET,\varnothing,,"['functions', 'elementary-set-theory', 'relations']"
6327106706a69a3f488dacef_f_0_25_0,SET,\varnothing^X,,"['functions', 'elementary-set-theory', 'relations']"
632f89f5837ac920af6713d2_f_1_7_0,SCAL,\dfrac{x(x-1)}{2},,['elementary-set-theory']
6327106706a69a3f488dad87_f_1_4_0,SET,X^m\times X^n,an ordered pair,['elementary-set-theory']
632f89f5837ac920af67153b_f_0_1_0,SCAL,\frac{a}{b},,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
632f89f5837ac920af67153b_f_0_6_0,SCAL,\frac{a^2}{b^2},,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
632f89f5837ac920af67153b_f_0_15_0,SCAL,\frac{a}{b},integers,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
6327106706a69a3f488daf1d_f_3_15_0,SCAL, elements with ,,"['combinatorics', 'graph-theory', 'elementary-set-theory']"
6327106706a69a3f488daf7e_f_0_0_0,SET,\mathbb{N} \times \mathbb{N},the Cartesian product,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488daf7e_f_0_11_0,SET,\mathbb{N} \times \mathbb{N},,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488daf7e_f_0_26_0,SET,\mathbb{N} \times \mathbb{N},,"['elementary-set-theory', 'cardinals']"
632f89f5837ac920af6715ed_f_0_17_0,SCAL, is open in ,,"['general-topology', 'elementary-set-theory', 'proof-verification', 'proof-writing', 'alternative-proof']"
632f89f5837ac920af6715ed_f_0_19_0,SCAL, we then have ,,"['general-topology', 'elementary-set-theory', 'proof-verification', 'proof-writing', 'alternative-proof']"
6327106706a69a3f488daf7e_f_2_1_0,SET,\mathbb N \times \mathbb N,,"['elementary-set-theory', 'cardinals']"
632f89f5837ac920af6715ed_f_0_22_0,SCAL, for some indexing set ,x \in \prod_{\alpha \in J}U_{\alpha,"['general-topology', 'elementary-set-theory', 'proof-verification', 'proof-writing', 'alternative-proof']"
6327106706a69a3f488daf7e_f_2_4_0,SET,\mathbb N\times \mathbb N,,"['elementary-set-theory', 'cardinals']"
632f89f5837ac920af6715ed_f_0_37_0,SCAL, is a basis for the box topology on ,,"['general-topology', 'elementary-set-theory', 'proof-verification', 'proof-writing', 'alternative-proof']"
6327106706a69a3f488daf94_f_1_1_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_2_1_0,FUNC,f:X\rightarrow Y,morphisms   f_2_1_0,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_2_2_0,FUNC,g:Y\rightarrow X,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_2_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_6_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_10_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_12_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_14_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_17_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_20_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_3_22_0,SET,\mathbb{R}^2,,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_4_0_0,FUNC,f : A \to B,isomorphism,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488daf94_f_4_1_0,FUNC,g : B \to A,a morphism   f_4_1_0,"['linear-algebra', 'elementary-set-theory']"
6327106706a69a3f488db00c_f_1_0_0,SET,R\cup R^{-1},an equivalence,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db00c_f_1_3_0,SET,R\cup R^{-1},,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db00c_f_1_4_0,SET,R\cup R^{-1},,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db00c_f_1_6_0,SET,R\cup R^{-1},,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db00c_f_2_1_0,SET,R\cup R^{-1},,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db00c_f_2_4_0,SET,R\cup R^{-1},,"['elementary-set-theory', 'examples-counterexamples']"
6327106706a69a3f488db011_f_2_0_0,SET,"\{0,1,2,3,4,5,6,7,8,9\}",,['elementary-set-theory']
6327106706a69a3f488db0d2_f_2_1_0,SET,\mathbb N \times \mathbb N ,,['elementary-set-theory']
632f89f5837ac920af671832_f_2_2_0,FUNC,"f:S\to \{0,1,2\}",,"['combinatorics', 'elementary-set-theory', 'permutations', 'recreational-mathematics']"
632f89f5837ac920af67189a_f_2_2_0,SCAL, is true for any natural number ,,"['elementary-set-theory', 'cardinals']"
632f89f5837ac920af67189a_f_2_11_0,SCAL, is equal to the cardinality of the set ,,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488db19c_f_0_0_0,FUNC,f:A \rightarrow B,,"['functions', 'elementary-set-theory', 'proof-writing']"
632f89f6837ac920af6718e8_f_4_0_0,SET,\varnothing,,['elementary-set-theory']
632f89f6837ac920af6718e8_f_4_2_0,SET,\{\varnothing\},,['elementary-set-theory']
632f89f6837ac920af6718e8_f_4_5_0,SET,A \times \varnothing,,['elementary-set-theory']
6327106706a69a3f488db1e5_f_0_10_0,FUNC,f: X\rightarrow Y,,"['elementary-set-theory', 'cardinals']"
632f89f6837ac920af6719d5_f_1_10_0,SCAL, contradicting to the fact that ,,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
632f89f6837ac920af6719d5_f_2_6_0,SCAL, and it fits the bill since ,,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
632f89f6837ac920af6719d8_f_0_26_0,SCAL, is an arbitrary indexing set and ,,"['general-topology', 'elementary-set-theory', 'proof-verification', 'convergence-divergence', 'proof-writing']"
632f89f6837ac920af671af3_f_1_21_0,SET,\varnothing,,['elementary-set-theory']
632f89f6837ac920af671af3_f_1_23_0,SET,\varnothing,,['elementary-set-theory']
632f89f6837ac920af671c2a_f_0_31_0,SCAL, then we get the set ,,"['elementary-set-theory', 'proof-verification']"
6327106706a69a3f488db3b1_f_1_25_0,SCAL, and change only the element ,$ c\in C f_1_25_0,"['elementary-set-theory', 'cardinals']"
632f89f6837ac920af671ccc_f_1_1_0,SCAL,\{ \{ 4\} \},an element,"['discrete-mathematics', 'elementary-set-theory']"
632f89f6837ac920af671ce2_f_1_16_0,SCAL, which again gives ,,"['real-analysis', 'elementary-set-theory', 'self-learning', 'supremum-and-infimum']"
6327106706a69a3f488db3b1_f_2_20_0,SET,\mathbb R^\mathbb R,,"['elementary-set-theory', 'cardinals']"
632f89f6837ac920af671ce2_f_1_24_0,SCAL, is not an upper bound for ,\frac{1}{n_0 } \in A f_1_23_0 u,"['real-analysis', 'elementary-set-theory', 'self-learning', 'supremum-and-infimum']"
6327106706a69a3f488db3b1_f_2_39_0,FUNC,f\colon C\to A^B,,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488db3b2_f_2_3_0,FUNC,f:A\rightarrow C,,"['elementary-set-theory', 'terminology', 'category-theory']"
6327106706a69a3f488db3b2_f_2_4_0,FUNC,g\colon B\rightarrow C,,"['elementary-set-theory', 'terminology', 'category-theory']"
6327106706a69a3f488db3bf_f_0_3_0,FUNC,g\colon A\to B,,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488db3ce_f_0_2_0,FUNC,f: \mathbb{N} \rightarrow X,,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488db3ce_f_0_3_0,FUNC,g: \mathbb{N} \rightarrow Y,,"['elementary-set-theory', 'cardinals']"
632f89f6837ac920af671ebe_f_1_6_0,SCAL, which shows that ,,"['functions', 'elementary-set-theory', 'radicals']"
6327106706a69a3f488db3ce_f_1_10_0,FUNC,h(n)=f((n+1)/2),,"['elementary-set-theory', 'cardinals']"
6327106706a69a3f488db3ce_f_1_12_0,FUNC,h(n)=g(n/2),,"['elementary-set-theory', 'cardinals']"
632f89f7837ac920af671fbd_f_1_8_0,SET,"\{1, 3, 5\}",,"['elementary-set-theory', 'equivalence-relations']"
6327106706a69a3f488db59a_f_1_11_0,SCAL,\binom{3k-1}{2},,"['combinatorics', 'elementary-set-theory']"
6327106706a69a3f488db59a_f_1_12_0,SCAL,\binom{3k-4}{2},,"['combinatorics', 'elementary-set-theory']"
6327106706a69a3f488db59a_f_1_15_0,SCAL,\binom{3k-3i-1}{2},the term   f_1_15_0,"['combinatorics', 'elementary-set-theory']"
6327106706a69a3f488db59a_f_1_17_0,SCAL,(3k-1)(3k-2)(3k-4)(3k-5)(3k-7)(3k-8)\cdots (5)(4)(2)(1),The product,"['combinatorics', 'elementary-set-theory']"
632f89f7837ac920af6722b7_f_0_6_0,SET,A^B \times A^C,,['elementary-set-theory']
6327106706a69a3f488db631_f_0_2_0,SET,\mathbb{R}^N,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db631_f_1_3_0,SET,\mathbb R^n,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db683_f_5_0_0,SCAL,\binom{n}{k},,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
632f89f7837ac920af672394_f_0_58_0,SCAL, we have that for some ,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_65_0,SCAL, for any natural numbers ,,['elementary-set-theory']
6327106806a69a3f488db791_f_3_5_0,FUNC,f:D\rightarrow R,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af67239f_f_1_10_0,SCAL, is gotten by shifting ,A f_1_12_0 B,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
632f89f7837ac920af67239f_f_1_13_0,SCAL, are disjoint and cover ,A f_1_12_0 B f_1_13_0 \mathbb{R}$.,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
632f89f7837ac920af6723dc_f_1_5_0,FUNC,f(x) = g(x),,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db928_f_1_25_0,FUNC,h(2) = \{1\},,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_11_0,SET,2^\mathbb{N},,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_19_0,SET,2^\mathbb{N},,['elementary-set-theory']
632f89f8837ac920af672745_f_1_1_0,SET,"\{1,2,3,4\}",,['elementary-set-theory']
632f89f8837ac920af67277f_f_0_12_0,SCAL, is true and is the following ,,"['elementary-set-theory', 'rational-numbers']"
6327106806a69a3f488dba8d_f_2_13_0,FUNC,f(a) = \{ a \},,['elementary-set-theory']
632f89f8837ac920af672a00_f_2_3_0,FUNC,f(3)=\frac{3}{4},,"['real-analysis', 'elementary-set-theory', 'proof-verification']"
632f89f8837ac920af672a00_f_2_5_0,FUNC,f(5)=\frac{5}{6},,"['real-analysis', 'elementary-set-theory', 'proof-verification']"
6327106806a69a3f488dba8d_f_2_26_0,SET,"\{ a,b,c \}",,['elementary-set-theory']
632f89f8837ac920af672a38_f_0_0_0,FUNC,T\colon X\to X,,['elementary-set-theory']
632f89f8837ac920af672a38_f_0_2_0,FUNC,T\colon Y\to Y,,['elementary-set-theory']
6327106806a69a3f488dbabf_f_3_7_0,SET,\mathbb Z\times\mathbb Z,,['elementary-set-theory']
632f89f8837ac920af672a58_f_3_1_0,SET,\mathbb{R}^2,,"['complex-analysis', 'elementary-set-theory', 'complex-numbers']"
632f89f8837ac920af672a58_f_3_7_0,SET,\mathbb{R}^2,,"['complex-analysis', 'elementary-set-theory', 'complex-numbers']"
6327106806a69a3f488dbabf_f_4_9_0,SET,\mathbb{N} \times \mathbb{N},,['elementary-set-theory']
6327106806a69a3f488dbae2_f_2_0_0,SCAL,(a+b)(a+b+1)/2+b,The   Cantor pairing function,"['algebra-precalculus', 'elementary-set-theory']"
6327106806a69a3f488dbae2_f_3_3_0,SCAL, where the ,,"['algebra-precalculus', 'elementary-set-theory']"
6327106806a69a3f488dbb09_f_1_1_0,FUNC,f : S \to S,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488dbb09_f_1_35_0,FUNC,f(x) = x + 1,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488dbb87_f_1_36_0,SCAL,-th odd positive integer is ,,['elementary-set-theory']
6327106806a69a3f488dbb87_f_1_38_0,SCAL, the label ,,['elementary-set-theory']
6327106806a69a3f488dbb87_f_1_39_0,SCAL, will correctly label all of ,,['elementary-set-theory']
632f89f8837ac920af672cfb_f_1_7_0,FUNC,h(x) = \frac{x}{2},,"['general-topology', 'elementary-set-theory', 'order-theory']"
6327106806a69a3f488dbbb2_f_0_2_0,SET,"\{1, 2, 3\}",,"['matrices', 'elementary-set-theory', 'notation']"
6327106806a69a3f488dbbb2_f_0_8_0,SET,"\{0,1,2,4\}",,"['matrices', 'elementary-set-theory', 'notation']"
632f89f9837ac920af672dda_f_1_0_0,SET,\varnothing,a neighborhood,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488dbc44_f_0_0_0,SET, (A\cap B) \cup D^C ,,['elementary-set-theory']
6327106806a69a3f488dbc44_f_3_2_0,SET,(A\cap B)\cup D^c,the collection,['elementary-set-theory']
632f89f9837ac920af672ef5_f_1_17_0,FUNC,f(n) = n + 1,,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488dbd63_f_0_1_0,FUNC,f: X \rightarrow Y,,"['functions', 'elementary-set-theory']"
632f89f9837ac920af672ef5_f_2_0_0,FUNC,"f:(0,1)\to [0,1]",,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488dbdcb_f_3_3_0,SET,"\{a,b,d,e\}",,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_0_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_2_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_3_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_4_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_6_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_7_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_8_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_10_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_11_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_0_12_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_2_0,SET,\varnothing,that element,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_4_0,SET,\varnothing,whose only element,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_5_0,SET,\varnothing,,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_6_0,SET,\{\varnothing\},,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_15_0,SET,\varnothing,an   element,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_18_0,SET,\{\varnothing\},an element,['elementary-set-theory']
6327106806a69a3f488dbe7a_f_1_21_0,SET,\{\varnothing\},an element,['elementary-set-theory']
632f89f9837ac920af6732bf_f_0_5_0,SET,\mathbb{Q} ,,"['elementary-set-theory', 'proof-explanation']"
6327106806a69a3f488dbe9e_f_1_5_0,FUNC,f(x) = \frac{1}{x},,"['elementary-set-theory', 'infinity']"
6327106806a69a3f488dbec1_f_0_0_0,FUNC,f : X \to Y,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488dbf02_f_0_0_0,SET," \{ a,b \} ",,['elementary-set-theory']
6327106806a69a3f488dbf02_f_1_16_0,SCAL, there is some ,,['elementary-set-theory']
6327106806a69a3f488dbf02_f_1_17_0,SCAL, such that ,,['elementary-set-theory']
6327106806a69a3f488dbf02_f_1_20_0,SCAL, and vice versa if ,,['elementary-set-theory']
6327106806a69a3f488dbf02_f_2_14_0,SCAL, for almost all ,,['elementary-set-theory']
632f89f9837ac920af6733d6_f_0_2_0,FUNC,f(x) = x^2.,,"['discrete-mathematics', 'elementary-set-theory']"
632f89f9837ac920af6733d6_f_0_6_0,FUNC,f(x) = x^2.,,"['discrete-mathematics', 'elementary-set-theory']"
632f89fa837ac920af6734ea_f_0_0_0,SET,\mathbb{N}\times\mathbb{N},,"['elementary-set-theory', 'proof-verification', 'proof-writing']"
6327106806a69a3f488dbf6b_f_2_21_0,SCAL, and showing that it must belong to ,F\cap E_i ) f_2_21_0 F \cap,['elementary-set-theory']
632f89fa837ac920af673578_f_0_7_0,SET,(A\cup B)\cap C,,['elementary-set-theory']
632f89fa837ac920af67363e_f_0_0_0,SET,(E \cup F)\cap(F \cup G),,['elementary-set-theory']
632f89fa837ac920af67363e_f_0_1_0,SET,(E \cup F)\cap (F \cup G),My process,['elementary-set-theory']
632f89fa837ac920af67363e_f_0_2_0,SET,((E \cup F)\cap F) \cup ((E \cup F)\cap G),,['elementary-set-theory']
632f89fa837ac920af67363e_f_0_3_0,SET,F \cup (E\cap G) \cup (F\cap G),,['elementary-set-theory']
632f89fa837ac920af673772_f_0_1_0,SET,\mathbb{N}\times\mathbb{N},,['elementary-set-theory']
632f89fa837ac920af673772_f_0_3_0,SET,\mathbb{N}\times\mathbb{N},,['elementary-set-theory']
632f89fa837ac920af673772_f_0_4_0,SET,\mathbb{N}\times\mathbb{N},,['elementary-set-theory']
632f89fa837ac920af6737cd_f_0_1_0,SET,\mathbb N \times \mathbb N,,"['abstract-algebra', 'functions', 'elementary-set-theory']"
632f89fa837ac920af6737cd_f_0_12_0,SET,\mathbb N \times \mathbb N ,,"['abstract-algebra', 'functions', 'elementary-set-theory']"
632f89fa837ac920af6737cd_f_1_5_0,FUNC,"g(n,m)=2^n 3^m",,"['abstract-algebra', 'functions', 'elementary-set-theory']"
632f89fa837ac920af6737cd_f_2_0_0,SET,\mathbb N \times \mathbb N,,"['abstract-algebra', 'functions', 'elementary-set-theory']"
632f89fa837ac920af6738d5_f_0_3_0,FUNC,d:F\times F\rightarrow\mathbb{R},,"['general-topology', 'elementary-set-theory', 'metric-spaces']"
6327106806a69a3f488dc16c_f_0_26_0,SET,\varnothing,,"['real-analysis', 'measure-theory', 'elementary-set-theory']"
6327106806a69a3f488dc16c_f_1_14_0,SCAL, for every ,f_1_12_0 A_n f_1_13_0,"['real-analysis', 'measure-theory', 'elementary-set-theory']"
632f89fa837ac920af673927_f_4_2_0,FUNC,A(x)=\frac{4x}{2+x^2},example,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_9_0,SCAL, such that ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
6327106806a69a3f488dc1c7_f_1_8_0,SCAL,\frac{d-c}{b-a},the factor,['elementary-set-theory']
6327106806a69a3f488dc1c7_f_1_10_0,FUNC,g(x)=\frac{d-c}{b-a}x,,['elementary-set-theory']
632f89fa837ac920af673927_f_4_12_0,SCAL, is increasing on ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_14_0,SCAL, for every ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
6327106806a69a3f488dc1c7_f_1_17_0,FUNC,W(x)= h(g(f(x))),,['elementary-set-theory']
632f89fa837ac920af673927_f_4_31_0,SCAL, which indicates that every ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_33_0,SCAL, such that ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_38_0,SCAL, hence each iteration roughly doubles the number of exact digits of ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_41_0,SCAL, starting from ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
632f89fa837ac920af673927_f_4_43_0,SCAL, converging to ,,"['elementary-set-theory', 'inequality', 'proof-verification']"
6327106806a69a3f488dc23e_f_1_3_0,SCAL, be the product topology on ,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488dc23e_f_1_9_0,SCAL, be the set of closed subsets of ,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488dc23e_f_1_15_0,SCAL, is a subbase for ,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488dc23e_f_1_17_0,SCAL, is a closed subbase for ,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488dc23e_f_1_19_0,SCAL, is a union of sets that are intersections of finitely many members of ,\mathscr{F } f_1_18_0 V\in \mathscr{T,"['general-topology', 'elementary-set-theory']"
