fid,mtype,exprstr,mention,tags,tokens,type_tokens
632fd3d3837ac920af6ea13c_f_1_16_0,SCAL,e^{ln(y)(x+1)},,"['algebra-precalculus', 'proof-explanation', 'exponentiation', 'closed-form', 'elementary-functions']","['e', '^', '{', 'l', 'n', '(', 'y', ')', '(', 'x', '+', '1', ')', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE']"
632fd3d3837ac920af6ea13c_f_1_17_0,SCAL,e^{ln(y+1)x},,"['algebra-precalculus', 'proof-explanation', 'exponentiation', 'closed-form', 'elementary-functions']","['e', '^', '{', 'l', 'n', '(', 'y', '+', '1', ')', 'x', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', '__ANON_1', 'R_BRACE']"
63300bb3837ac920af73c257_f_1_2_0,SCAL,\{(1+\frac{1}{n})^{k}\},,"['real-analysis', 'asymptotics', 'exponential-function', 'elementary-functions']","['\\{', '(', '1', '+', '\\frac', '{', '1', '}', '{', 'n', '}', ')', '^', '{', 'k', '}', '\\}']","['group', 'L_BRACE_LITERAL', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_PAREN', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE_LITERAL']"
63300bb3837ac920af73c32c_f_0_4_0,SCAL,x^{4}+10x^{2}-96x-72,,"['integration', 'galois-theory', 'indefinite-integrals', 'elementary-functions']","['x', '^', '{', '4', '}', '+', '10', 'x', '^', '{', '2', '}', '-', '96', 'x', '-', '72']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
63300bb3837ac920af73c32c_f_0_7_0,SCAL,x^{4}+10x^{2}-96x-71,,"['integration', 'galois-theory', 'indefinite-integrals', 'elementary-functions']","['x', '^', '{', '4', '}', '+', '10', 'x', '^', '{', '2', '}', '-', '96', 'x', '-', '71']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fd3d9837ac920af6ec7f2_f_0_1_0,FUNC,f(x)=x^3-ax^2-ax+1,,"['roots', 'solution-verification', 'elementary-functions']","['f', '(', 'x', ')', '=', 'x', '^', '3', '-', 'a', 'x', '^', '2', '-', 'a', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632f5f4c837ac920af63b369_f_0_5_0,SCAL,\frac{2}{ln(1+10^{-3})},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']","['\\frac', '{', '2', '}', '{', 'l', 'n', '(', '1', '+', '10', '^', '{', '-', '3', '}', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_BRACE']"
632f5f4c837ac920af63b369_f_0_6_0,SCAL,\frac{2}{ln(1+10^{-3})},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']","['\\frac', '{', '2', '}', '{', 'l', 'n', '(', '1', '+', '10', '^', '{', '-', '3', '}', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_BRACE']"
632fa432837ac920af69b084_f_1_18_0,FUNC,\cos(z)=\dfrac{e^{iz}+e^{-iz}}{2},,"['trigonometry', 'elementary-functions']","['\\cos', '(', 'z', ')', '=', '\\dfrac', '{', 'e', '^', '{', 'i', 'z', '}', '+', 'e', '^', '{', '-', 'i', 'z', '}', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'ADD', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fd3dc837ac920af6edb32_f_0_0_0,SCAL,x^3+7x^2+6x+5,,"['real-analysis', 'calculus', 'polynomials', 'elementary-functions']","['x', '^', '3', '+', '7', 'x', '^', '2', '+', '6', 'x', '+', '5']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632f5f4c837ac920af63b369_f_1_10_0,SCAL,1+\frac{t}{2},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']","['1', '+', '\\frac', '{', 't', '}', '{', '2', '}']","['additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fd3dc837ac920af6edb32_f_3_4_0,SCAL,(x+5)(x+1)(x+1)-5x,,"['real-analysis', 'calculus', 'polynomials', 'elementary-functions']","['(', 'x', '+', '5', ')', '(', 'x', '+', '1', ')', '(', 'x', '+', '1', ')', '-', '5', 'x']","['additive', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
632fa432837ac920af69b350_f_1_0_0,FUNC,f(x) = a x^3 + bx^2+ c x + d,,"['functions', 'exponential-function', 'elementary-functions']","['f', '(', 'x', ')', '=', 'a', 'x', '^', '3', '+', 'b', 'x', '^', '2', '+', 'c', 'x', '+', 'd']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']"
632fd3dc837ac920af6edb32_f_4_0_0,FUNC,f(x)=x^3+7x^2+6x+5,,"['real-analysis', 'calculus', 'polynomials', 'elementary-functions']","['f', '(', 'x', ')', '=', 'x', '^', '3', '+', '7', 'x', '^', '2', '+', '6', 'x', '+', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632fd3dc837ac920af6edb32_f_5_0_0,FUNC,f(x)=x^3+7x^2+6x+5,,"['real-analysis', 'calculus', 'polynomials', 'elementary-functions']","['f', '(', 'x', ')', '=', 'x', '^', '3', '+', '7', 'x', '^', '2', '+', '6', 'x', '+', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632fd3dc837ac920af6edb32_f_5_2_0,FUNC,g(x)=(x+6)(x+1)x,,"['real-analysis', 'calculus', 'polynomials', 'elementary-functions']","['g', '(', 'x', ')', '=', '(', 'x', '+', '6', ')', '(', 'x', '+', '1', ')', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', '__ANON_1']"
632fd3dd837ac920af6edd29_f_0_0_0,FUNC,f : \mathbb{R}\rightarrow\mathbb{R},,"['real-analysis', 'calculus', 'elementary-functions']","['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']"
632fa436837ac920af69cff3_f_1_18_0,SCAL,f(x) \cdot f(x),,"['functions', 'elementary-set-theory', 'products', 'elementary-functions']","['f', '(', 'x', ')', '\\cdot', 'f', '(', 'x', ')']","['mp', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'CMD_CDOT', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fa438837ac920af69de2d_f_0_0_0,SCAL,0.1x^9+0.6x^5+0.5x^2 + x,,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['x', '^', '9', '+', 'x', '^', '5', '+', 'x', '^', '2', '+', 'x']","['additive', 'unary', 'expr_atom', 'number', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', 'number', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', 'number', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']"
632fa438837ac920af69de2d_f_0_3_0,SET,"(10000000018.3, 10000000019.1)",,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['(', ',', ')']","['interval', 'L_PAREN', 'expr_atom', 'number', 'COMMA', 'expr_atom', 'number', 'R_PAREN']"
632fa438837ac920af69de2d_f_0_4_0,SET,"(-398, -386)",,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['(', '-', '398', ',', '-', '386', ')']","['interval', 'L_PAREN', 'expr_atom', 'SUB', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'COMMA', 'expr_atom', 'SUB', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN']"
63300bba837ac920af73f0f1_f_0_3_0,FUNC,f(x)=-f(-x),,"['functions', 'elementary-functions', 'even-and-odd-functions']","['f', '(', 'x', ')', '=', '-', 'f', '(', '-', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', 'SUB', '__ANON_1', 'R_PAREN']"
632fa438837ac920af69de2d_f_0_5_0,SCAL,x^{340} + 0.5x^{238} + 0.4x^{77} + 4,,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['x', '^', '{', '340', '}', '+', '05', 'x', '^', '{', '238', '}', '+', '04', 'x', '^', '{', '77', '}', '+', '4']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', '__ANON_3']"
632fa438837ac920af69de2d_f_3_4_0,FUNC,f(x)=(x-2)(x-8),,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['f', '(', 'x', ')', '=', '(', 'x', '-', '2', ')', '(', 'x', '-', '8', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f6600837ac920af641bef_f_0_1_0,FUNC,q(x)=x^{2}-ax-b,,"['real-analysis', 'proof-verification', 'complex-numbers', 'elementary-functions']","['q', '(', 'x', ')', '=', 'x', '^', '{', '2', '}', '-', 'a', 'x', '-', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', '__ANON_1']"
632fa438837ac920af69de2d_f_4_0_0,SCAL,"
2.2{x}^{1}-81.7{x}^{3}+1576.6{x}^{5}-12865{x}^{7}+53760.4{x}^{9}-128928.6{x}^{11}+185521.7{x}^{13}-158630{x}^{15}+74398.9{x}^{17}-14754.5{x}^{19}",,"['calculus', 'algebra-precalculus', 'polynomials', 'intuition', 'elementary-functions']","['22', '{', 'x', '}', '^', '{', '1', '}', '-', '817', '{', 'x', '}', '^', '{', '3', '}', '+', '15766', '{', 'x', '}', '^', '{', '5', '}', '-', '12865', '{', 'x', '}', '^', '{', '7', '}', '+', '537604', '{', 'x', '}', '^', '{', '9', '}', '-', '1289286', '{', 'x', '}', '^', '{', '11', '}', '+', '1855217', '{', 'x', '}', '^', '{', '13', '}', '-', '158630', '{', 'x', '}', '^', '{', '15', '}', '+', '743989', '{', 'x', '}', '^', '{', '17', '}', '-', '147545', '{', 'x', '}', '^', '{', '19', '}']","['additive', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', 'group', 'L_BRACE', '__ANON_1', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
632fdaf1837ac920af6f184f_f_1_3_0,FUNC,p(x)=ax^3+bx^2+cx+d,,"['ordinary-differential-equations', 'polynomials', 'solution-verification', 'elementary-functions']","['p', '(', 'x', ')', '=', 'a', 'x', '^', '3', '+', 'b', 'x', '^', '2', '+', 'c', 'x', '+', 'd']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']"
632fdaf1837ac920af6f184f_f_1_12_0,FUNC,p(x) = x^3+d,,"['ordinary-differential-equations', 'polynomials', 'solution-verification', 'elementary-functions']","['p', '(', 'x', ')', '=', 'x', '^', '3', '+', 'd']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']"
632fdaf7837ac920af6f4256_f_0_20_0,FUNC,f(u)=u^3-3u^2+3u,,"['elementary-number-theory', 'polynomials', 'elementary-functions']","['f', '(', 'u', ')', '=', 'u', '^', '3', '-', '3', 'u', '^', '2', '+', '3', 'u']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
63300bc5837ac920af7423ea_f_0_2_0,SCAL,\frac{1}{x-1},,"['integration', 'sequences-and-series', 'definite-integrals', 'big-list', 'elementary-functions']","['\\frac', '{', '1', '}', '{', 'x', '-', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fa43b837ac920af69f35f_f_2_53_0,FUNC,f(n) = g(n),,"['real-analysis', 'functions', 'elementary-functions']","['f', '(', 'n', ')', '=', 'g', '(', 'n', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fdafc837ac920af6f64c7_f_0_9_0,SCAL,\dfrac{1}{{x-5}},,['elementary-functions'],"['\\dfrac', '{', '1', '}', '{', '{', 'x', '-', '5', '}', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'group', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']"
632fdafc837ac920af6f64c7_f_0_11_0,SCAL,\dfrac{1}{{y^2}},,['elementary-functions'],"['\\dfrac', '{', '1', '}', '{', '{', 'y', '^', '2', '}', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'group', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']"
632fa43e837ac920af6a06b7_f_0_10_0,SCAL,\frac{1}{2},,"['integration', 'divergent-series', 'elementary-functions']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fa43e837ac920af6a06b7_f_0_11_0,SCAL,\frac{1}{2}x^2,,"['integration', 'divergent-series', 'elementary-functions']","['\\frac', '{', '1', '}', '{', '2', '}', 'x', '^', '2']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f6601837ac920af641eaf_f_1_5_0,FUNC,Z(x)=4356.07 -9.53035 x,,"['summation', 'recreational-mathematics', 'elementary-functions']","['Z', '(', 'x', ')', '=', '-', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'expr_atom', 'number', 'SUB', 'unary', 'expr_atom', 'number', '__ANON_1']"
632fa43e837ac920af6a07cb_f_0_0_0,FUNC,f:\mathbb{R} \to \mathbb{R},analytic,"['analysis', 'elementary-functions']","['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']"
632fdafe837ac920af6f6fef_f_0_5_0,FUNC, f(x) = \frac {6x+4} {4x+5},,"['algebra-precalculus', 'elementary-set-theory', 'inverse-function', 'elementary-functions']","['f', '(', 'x', ')', '=', '\\frac', '{', '6', 'x', '+', '4', '}', '{', '4', 'x', '+', '5', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']"
63300bce837ac920af745df6_f_0_9_0,FUNC,f(x) = f(y),,"['abstract-algebra', 'functions', 'relations', 'elementary-functions']","['f', '(', 'x', ')', '=', 'f', '(', 'y', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fa440837ac920af6a1130_f_0_1_0,FUNC,g(x)=f(x)-2,,"['inverse', 'inverse-function', 'elementary-functions']","['g', '(', 'x', ')', '=', 'f', '(', 'x', ')', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']"
632fa440837ac920af6a1130_f_2_0_0,FUNC,g(x) = f(x) - 2,,"['inverse', 'inverse-function', 'elementary-functions']","['g', '(', 'x', ')', '=', 'f', '(', 'x', ')', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']"
