fid,mtype,exprstr,mention,tags,tokens,type_tokens
6327106406a69a3f488d8dcc_f_1_10_0,SET,\mathbb{R}^2,,"['trigonometry', 'logarithms']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106406a69a3f488d8dcc_f_1_15_0,FUNC,z(t) = e^{it} z(0),unique solution   f_1_15_0,"['trigonometry', 'logarithms']","['z', '(', 't', ')', '=', 'e', '^', '{', 'i', 't', '}', 'z', '(', '0', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106406a69a3f488d90b8_f_1_4_0,SCAL,0109170306 ,,"['algebra-precalculus', 'trigonometry']",['0109170306'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106406a69a3f488d91e1_f_1_14_0,SCAL,f^{-1}f^{3},composition,"['trigonometry', 'notation', 'faq']","['f', '^', '{', '-', '1', '}', 'f', '^', '{', '3', '}']","['unary', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d91e1_f_1_18_0,FUNC,\sin \circ \sin,,"['trigonometry', 'notation', 'faq']","['\\sin', '\\circ', '\\sin']","['func_composed', 'FUNC_NORMAL', 'OP_FUNC_COMP', 'FUNC_NORMAL']"
6327106406a69a3f488d9277_f_1_2_0,SCAL,\frac{1}{a^3} y^3 + \frac{p}{a} y + q,,"['algebra-precalculus', 'trigonometry', 'polynomials']","['\\frac', '{', '1', '}', '{', 'a', '^', '3', '}', 'y', '^', '3', '+', '\\frac', '{', 'p', '}', '{', 'a', '}', 'y', '+', 'q']","['additive', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', '__ANON_1', 'ADD', '__ANON_1']"
6327106406a69a3f488d92ff_f_3_12_0,SCAL,\frac{1}{2},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d92ff_f_3_13_0,SCAL,\frac{1}{4},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d92ff_f_6_31_0,SCAL,\frac{1}{2},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d92ff_f_6_33_0,SCAL,\frac{1}{2},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d92ff_f_6_41_0,SCAL,\frac{1}{2},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d92ff_f_6_54_0,SCAL,\frac{1}{2},the outputs,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106406a69a3f488d933f_f_2_34_0,SCAL,x^3+x^2-6x-7,the polynomial,['trigonometry'],"['x', '^', '3', '+', 'x', '^', '2', '-', '6', 'x', '-', '7']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
6327106406a69a3f488d946b_f_2_0_0,SCAL,1/7 \times 7,,"['trigonometry', 'calculator']","['1', '/', '7', '\\times', '7']","['mp', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']"
6327106406a69a3f488d946b_f_4_1_0,SCAL,2 x^{25} - 3 x^{24} - 5 x^{23} + 5 x^{22} - 3 x^{21} - 6 x^{20} + 7 x^{19} - 9 x^{18} + 17 x^{17}- 8 x^{16} - 12 x^{15} + 2 x^{14} + 12 x^{13} + 10 x^{12} + 3 x^{11} - 5 x^{10} + 7 x^{9}+ 20 x^{8} + 12 x^{7} - 29 x^{6} + 12 x^{5} + 29 x^{3} + 5 x^{2} - 3 x - 2,,"['trigonometry', 'calculator']",COULD NOT TRANSFORM,COULD NOT TRANSFORM
6327106506a69a3f488d95a6_f_0_6_0,SCAL,\frac{1}{4},,"['calculus', 'integration', 'trigonometry']","['\\frac', '{', '1', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106506a69a3f488d95ed_f_1_5_0,FUNC,\sin(y) = 0,,['trigonometry'],"['\\sin', '(', 'y', ')', '=', '0']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
6327106506a69a3f488d95ed_f_1_6_0,FUNC,\sin(y) = \frac{-1}{2},,['trigonometry'],"['\\sin', '(', 'y', ')', '=', '\\frac', '{', '-', '1', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106506a69a3f488d9601_f_1_0_0,FUNC,f(x) = x -tan(x),,['trigonometry'],"['f', '(', 'x', ')', '=', 'x', '-', 't', 'a', 'n', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106506a69a3f488d998d_f_3_3_0,FUNC,f(x)=g(x)-h(x),,['trigonometry'],"['f', '(', 'x', ')', '=', 'g', '(', 'x', ')', '-', 'h', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106506a69a3f488d9a99_f_1_8_0,SCAL,\frac{1}{2},Your probability,"['probability', 'trigonometry']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106506a69a3f488d9c63_f_3_6_0,SCAL,8 y^3+4 y^2-4 y-1,That polynomial,['trigonometry'],"['8', 'y', '^', '3', '+', '4', 'y', '^', '2', '-', '4', 'y', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
6327106506a69a3f488d9c63_f_4_3_0,FUNC,P(t) = t^3 + \frac{1}{2} t^2 - \frac{1}{2}t - \frac{1}{8},,['trigonometry'],"['P', '(', 't', ')', '=', 't', '^', '3', '+', '\\frac', '{', '1', '}', '{', '2', '}', 't', '^', '2', '-', '\\frac', '{', '1', '}', '{', '2', '}', 't', '-', '\\frac', '{', '1', '}', '{', '8', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'additive', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', '__ANON_1', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106506a69a3f488d9ce9_f_4_14_0,SCAL,x^2 + x + 1,,"['abstract-algebra', 'trigonometry', 'polynomials']","['x', '^', '2', '+', 'x', '+', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
6327106506a69a3f488d9ce9_f_4_32_0,SCAL,x^3 - 3x + 1,a root,"['abstract-algebra', 'trigonometry', 'polynomials']","['x', '^', '3', '-', '3', 'x', '+', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
6327106506a69a3f488d9d69_f_3_8_0,SCAL,x^{4}+x^{3}+x^{2}+x+1,,"['abstract-algebra', 'algebra-precalculus', 'trigonometry', 'polynomials', 'roots']","['x', '^', '{', '4', '}', '+', 'x', '^', '{', '3', '}', '+', 'x', '^', '{', '2', '}', '+', 'x', '+', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da1cd_f_0_6_0,SCAL,-\frac{15}{8},,['trigonometry'],"['-', '\\frac', '{', '15', '}', '{', '8', '}']","['unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f833d837ac920af66a1a1_f_1_0_0,FUNC,\sin(x) = \frac{e^{ix} - e^{-ix}}{2i},the identitiy,['trigonometry'],"['\\sin', '(', 'x', ')', '=', '\\frac', '{', 'e', '^', '{', 'i', 'x', '}', '-', 'e', '^', '{', '-', 'i', 'x', '}', '}', '{', '2', 'i', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE']"
632f833d837ac920af66a1d9_f_0_2_0,FUNC,f(t) = sin(t),circular motion,"['calculus', 'trigonometry']","['f', '(', 't', ')', '=', 's', 'i', 'n', '(', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f833d837ac920af66a1d9_f_0_3_0,FUNC,v(t) = cos(t),,"['calculus', 'trigonometry']","['v', '(', 't', ')', '=', 'c', 'o', 's', '(', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f833d837ac920af66a1d9_f_0_4_0,FUNC,f(t) = cos(t),,"['calculus', 'trigonometry']","['f', '(', 't', ')', '=', 'c', 'o', 's', '(', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f833d837ac920af66a1d9_f_0_5_0,FUNC,v(t) = -sin(t),,"['calculus', 'trigonometry']","['v', '(', 't', ')', '=', '-', 's', 'i', 'n', '(', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106606a69a3f488da352_f_4_3_0,SCAL,\frac{1}{x},,"['trigonometry', 'calculator']","['\\frac', '{', '1', '}', '{', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f833d837ac920af66a220_f_0_2_0,SCAL,\frac{0}{0},,"['trigonometry', 'limits-without-lhopital']","['\\frac', '{', '0', '}', '{', '0', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f833e837ac920af66a3f8_f_0_6_0,SCAL,\frac{5}{2},,['trigonometry'],"['\\frac', '{', '5', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106606a69a3f488da416_f_2_15_0,SCAL,(q+ri)(q-ri),,"['trigonometry', 'diophantine-equations', 'pi']","['(', 'q', '+', 'r', 'i', ')', '(', 'q', '-', 'r', 'i', ')']","['unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN']"
6327106606a69a3f488da416_f_2_25_0,SCAL,(3-2i)^4 (1+i)^4,,"['trigonometry', 'diophantine-equations', 'pi']","['(', '3', '-', '2', 'i', ')', '^', '4', '(', '1', '+', 'i', ')', '^', '4']","['unary', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
632f833e837ac920af66a5b6_f_0_1_0,SCAL,\frac{dy}{dx},,"['functions', 'trigonometry', 'derivatives']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f833e837ac920af66a5b6_f_0_5_0,SCAL,\frac{x}{2},,"['functions', 'trigonometry', 'derivatives']","['\\frac', '{', 'x', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106606a69a3f488da4b5_f_2_25_0,FUNC,f(x) = x^6 - 24x^4 +80x^2 - 64,,"['analysis', 'trigonometry']","['f', '(', 'x', ')', '=', 'x', '^', '6', '-', '24', 'x', '^', '4', '+', '80', 'x', '^', '2', '-', '64']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106606a69a3f488da4bd_f_2_5_0,SCAL,\frac{1}{3},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106606a69a3f488da4bd_f_2_11_0,SCAL,\frac{1}{2},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f833e837ac920af66a8f8_f_0_1_0,SCAL,\frac{0}{0},,"['limits', 'trigonometry']","['\\frac', '{', '0', '}', '{', '0', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f833f837ac920af66aa89_f_0_13_0,SET,\mathbb{R}^2,,"['real-analysis', 'trigonometry', 'algebraic-geometry', 'roots']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f833f837ac920af66ab1e_f_3_5_0,SCAL,\frac {df}{dg}\frac {dg}{dx},,"['calculus', 'functions', 'trigonometry', 'derivatives']","['\\frac', '{', 'd', 'f', '}', '{', 'd', 'g', '}', '\\frac', '{', 'd', 'g', '}', '{', 'd', 'x', '}']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f833f837ac920af66ab1e_f_3_6_0,SCAL,\frac {df}{dg},true,"['calculus', 'functions', 'trigonometry', 'derivatives']","['\\frac', '{', 'd', 'f', '}', '{', 'd', 'g', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f833f837ac920af66ab33_f_0_24_0,SCAL,\frac{1}{2}y,,"['trigonometry', 'polynomials', 'complex-numbers', 'roots', 'roots-of-unity']","['\\frac', '{', '1', '}', '{', '2', '}', 'y']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', '__ANON_1']"
632f833f837ac920af66ab33_f_0_26_0,SCAL,29y^3 + 27y^2 - 44y - 13,,"['trigonometry', 'polynomials', 'complex-numbers', 'roots', 'roots-of-unity']","['29', 'y', '^', '3', '+', '27', 'y', '^', '2', '-', '44', 'y', '-', '13']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f833f837ac920af66ab33_f_0_31_0,SCAL,8x^3 +  8x^2 -  2x -  1,,"['trigonometry', 'polynomials', 'complex-numbers', 'roots', 'roots-of-unity']","['8', 'x', '^', '3', '+', '8', 'x', '^', '2', '-', '2', 'x', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632f833f837ac920af66ab33_f_0_41_0,SCAL,8x^3 +  8x^2 -  2x -  1,,"['trigonometry', 'polynomials', 'complex-numbers', 'roots', 'roots-of-unity']","['8', 'x', '^', '3', '+', '8', 'x', '^', '2', '-', '2', 'x', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632f833f837ac920af66ab33_f_0_43_0,SCAL,z^6 + 2z^5 + 2z^4 + 3z^3 + 2z^2 + 2z + 1,,"['trigonometry', 'polynomials', 'complex-numbers', 'roots', 'roots-of-unity']","['z', '^', '6', '+', '2', 'z', '^', '5', '+', '2', 'z', '^', '4', '+', '3', 'z', '^', '3', '+', '2', 'z', '^', '2', '+', '2', 'z', '+', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632f833f837ac920af66acc4_f_3_19_0,SCAL, is the angle between the line connecting ,,['trigonometry'],"['i', 's', 't', 'h', 'e', 'a', 'n', 'g', 'l', 'e', 'b', 'e', 't', 'w', 'e', 'e', 'n', 't', 'h', 'e', 'l', 'i', 'n', 'e', 'c', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'n', 'g']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f833f837ac920af66acc4_f_3_20_0,SCAL, to the origin and the ,"( A , B",['trigonometry'],"['t', 'o', 't', 'h', 'e', 'o', 'r', 'i', 'g', 'i', 'n', 'a', 'n', 'd', 't', 'h', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f833f837ac920af66ad2c_f_1_13_0,SCAL,x^3+x^2-n+w,,"['trigonometry', 'roots', 'closed-form', 'roots-of-unity', 'cubics']","['x', '^', '3', '+', 'x', '^', '2', '-', 'n', '+', 'w']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'ADD', '__ANON_1']"
6327106706a69a3f488daa10_f_1_1_0,SCAL,(3z-4)(4z+3),,"['algebra-precalculus', 'trigonometry']","['(', '3', 'z', '-', '4', ')', '(', '4', 'z', '+', '3', ')']","['unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f833f837ac920af66ae1e_f_2_0_0,SCAL, sec (x)^{3} ,,"['calculus', 'integration', 'trigonometry', 'indefinite-integrals']","['s', 'e', 'c', '(', 'x', ')', '^', '{', '3', '}']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', 'exp', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f8340837ac920af66b193_f_2_0_0,FUNC,f(x)=e^{-ix},,"['trigonometry', 'complex-numbers', 'fourier-series']","['f', '(', 'x', ')', '=', 'e', '^', '{', '-', 'i', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
