fid,mtype,exprstr,mention,tags,tokens,type_tokens
632f8341837ac920af66bb30_f_1_29_0,SCAL,\frac{2a}{u},,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']","['\\frac', '{', '2', 'a', '}', '{', 'u', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632fb8db837ac920af6bc95c_f_1_0_0,SCAL,\frac{f(b)-f(a)}{b-a}\cdot \frac{c-b}{f(c)-f(b)},,"['analysis', 'functions', 'analytic-geometry', 'ratio']","['\\frac', '{', 'f', '(', 'b', ')', '-', 'f', '(', 'a', ')', '}', '{', 'b', '-', 'a', '}', '\\cdot', '\\frac', '{', 'c', '-', 'b', '}', '{', 'f', '(', 'c', ')', '-', 'f', '(', 'b', ')', '}']","['mp', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'CMD_CDOT', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632fb8db837ac920af6bcaa9_f_1_11_0,FUNC,i : M \to \mathbb{R}^4,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']","['i', ':', 'M', '\\to', '\\mathbb{R}', '^', '4']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8342837ac920af66bfda_f_0_9_0,SET,"(-6m-18/m,0)",,"['euclidean-geometry', 'analytic-geometry']","['(', '-', '6', 'm', '-', '18', '/', 'm', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fb8db837ac920af6bcaa9_f_1_40_0,SET,\mathbb{R}^4,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']","['\\mathbb{R}', '^', '4']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8342837ac920af66bfda_f_3_4_0,SCAL,\dfrac{6m+18}{m},,"['euclidean-geometry', 'analytic-geometry']","['\\dfrac', '{', '6', 'm', '+', '18', '}', '{', 'm', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f8342837ac920af66bfda_f_3_16_0,SCAL,\dfrac{-6m-18}{m},,"['euclidean-geometry', 'analytic-geometry']","['\\dfrac', '{', '-', '6', 'm', '-', '18', '}', '{', 'm', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f8342837ac920af66c1c5_f_2_0_0,FUNC,"f(x,y,z) = 2x + 3y+ z",,"['optimization', 'analytic-geometry', 'coordinate-systems', 'polar-coordinates', 'maxima-minima']","['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', '2', 'x', '+', '3', 'y', '+', 'z']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']"
6327106706a69a3f488dae72_f_3_0_0,SET,\mathbb{R}^2,,"['trigonometry', 'analytic-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106706a69a3f488dae72_f_3_1_0,SET,\mathbb{R}^3,,"['trigonometry', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106706a69a3f488db017_f_0_0_0,SET,\mathbb R^3,,['analytic-geometry'],"['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_2_0,SCAL,938473152928054 ,,"['numerical-methods', 'analytic-geometry']",['938473152928054'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_3_0,SCAL,019185118377209 ,,"['numerical-methods', 'analytic-geometry']",['019185118377209'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_4_0,SCAL,981410037493333 ,,"['numerical-methods', 'analytic-geometry']",['981410037493333'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_5_0,SCAL,981410037493333 ,,"['numerical-methods', 'analytic-geometry']",['981410037493333'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_6_0,SCAL,212431021034718 ,,"['numerical-methods', 'analytic-geometry']",['212431021034718'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_7_0,SCAL,340392005164176 ,,"['numerical-methods', 'analytic-geometry']",['340392005164176'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_8_0,SCAL,340392005164176 ,,"['numerical-methods', 'analytic-geometry']",['340392005164176'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_9_0,SCAL,764887237455696 ,,"['numerical-methods', 'analytic-geometry']",['764887237455696'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd0be_f_0_10_0,SCAL,166658619651571 ,,"['numerical-methods', 'analytic-geometry']",['166658619651571'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8dc837ac920af6bd15f_f_0_0_0,SET,\mathbb{R}^3,three - dimensional vector space,"['vector-spaces', 'euclidean-geometry', 'analytic-geometry', 'inner-products', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8345837ac920af66d111_f_0_1_0,FUNC,r: I \to \mathbb{R}^3,,"['differential-geometry', 'analytic-geometry']","['r', ':', 'I', '\\to', '\\mathbb{R}', '^', '3']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8345837ac920af66d111_f_0_7_0,SET,\mathbb{R}^3,,"['differential-geometry', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8345837ac920af66d111_f_0_8_0,SET,\mathbb{R}^3,the space   f_0_8_0,"['differential-geometry', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8345837ac920af66d111_f_1_2_0,SET,\mathbb R^3,,"['differential-geometry', 'analytic-geometry']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632f8345837ac920af66d111_f_1_6_0,SET,\mathbb R^3,,"['differential-geometry', 'analytic-geometry']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632fb8dc837ac920af6bd37e_f_0_5_0,SCAL,\frac{dy}{dx},,"['calculus', 'geometry', 'analytic-geometry']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632fb8dd837ac920af6bdadc_f_1_2_0,FUNC,y(t)=t^2+2ht+h^2-k,,"['geometry', 'algebraic-geometry', 'analytic-geometry', 'rotations']","['y', '(', 't', ')', '=', 't', '^', '2', '+', '2', 'h', 't', '+', 'h', '^', '2', '-', 'k']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1']"
632fb8dd837ac920af6bdadc_f_1_9_0,FUNC,y(t)=(t-5\cdot 36)^2 + 4(t-5\cdot 36)+1,,"['geometry', 'algebraic-geometry', 'analytic-geometry', 'rotations']","['y', '(', 't', ')', '=', '(', 't', '-', '5', '\\cdot', '36', ')', '^', '2', '+', '4', '(', 't', '-', '5', '\\cdot', '36', ')', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN', 'ADD', 'expr_atom', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_2_0,SET,\mathbb{R}^3,,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_3_0,SET,\mathbb{R}^3,,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_6_0,SET,\mathbb{R}^3,,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_7_0,SET,\mathbb{R}^3,,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_8_0,SET,\mathbb{R}^3,,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488db8fc_f_3_14_0,SET,\mathbb{R}^3,standard Euclidean inner product,"['analytic-geometry', 'cross-product']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f8347837ac920af66dd60_f_0_14_0,SCAL,17/2x^{2}+8y^{2} +15z^{2},,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'conic-sections']","['17', '/', '2', 'x', '^', '{', '2', '}', '+', '8', 'y', '^', '{', '2', '}', '+', '15', 'z', '^', '{', '2', '}']","['additive', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f8347837ac920af66dd60_f_0_15_0,SCAL,17/2x^{2}+8y^{2} +15z^{2},,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'conic-sections']","['17', '/', '2', 'x', '^', '{', '2', '}', '+', '8', 'y', '^', '{', '2', '}', '+', '15', 'z', '^', '{', '2', '}']","['additive', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb8de837ac920af6bdd23_f_1_3_0,SCAL,\frac{dx}{dt},,"['geometry', 'analytic-geometry', 'rotations']","['\\frac', '{', 'd', 'x', '}', '{', 'd', 't', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632fb8de837ac920af6bdd23_f_1_4_0,SCAL,\frac{dy}{dt},,"['geometry', 'analytic-geometry', 'rotations']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 't', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f8347837ac920af66df89_f_2_2_0,SCAL, 5x^2-2x(4y+1)-y(5y+4),,"['algebra-precalculus', 'analytic-geometry', 'quadratics', 'conic-sections']","['5', 'x', '^', '2', '-', '2', 'x', '(', '4', 'y', '+', '1', ')', '-', 'y', '(', '5', 'y', '+', '4', ')']","['additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fb8e0837ac920af6bea3d_f_2_5_0,SCAL,\frac {u\cdot v}{v\cdot v} v,,['analytic-geometry'],"['\\frac', '{', 'u', '\\cdot', 'v', '}', '{', 'v', '\\cdot', 'v', '}', 'v']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'R_BRACE', 'L_BRACE', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'R_BRACE', '__ANON_1']"
632fb8e0837ac920af6bea3d_f_2_8_0,SCAL,u - \frac {u\cdot v}{v\cdot v} v,,['analytic-geometry'],"['u', '-', '\\frac', '{', 'u', '\\cdot', 'v', '}', '{', 'v', '\\cdot', 'v', '}', 'v']","['additive', '__ANON_1', 'SUB', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'R_BRACE', 'L_BRACE', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'R_BRACE', '__ANON_1']"
6327106806a69a3f488dc073_f_2_10_0,SCAL, and we know that point ,= k_1x_1+C_1 f_2_10_0 Z(x_q,"['algebra-precalculus', 'geometry', 'analytic-geometry']","['a', 'n', 'd', 'w', 'e', 'k', 'n', 'o', 'w', 't', 'h', 'a', 't', 'p', 'o', 'i', 'n', 't']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
6327106806a69a3f488dc073_f_2_11_0,SCAL, belongs to the dashed red line we may write ,,"['algebra-precalculus', 'geometry', 'analytic-geometry']","['b', 'e', 'l', 'o', 'n', 'g', 's', 't', 'o', 't', 'h', 'e', 'd', 'a', 's', 'h', 'e', 'd', 'r', 'e', 'd', 'l', 'i', 'n', 'e', 'w', 'e', 'm', 'a', 'y', 'w', 'r', 'i', 't', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632fb8e1837ac920af6bf0a2_f_1_2_0,SCAL, ky^2 + y^2 + 4y + kx^2 - 4 x^2 - 4x + 3 ,,"['analytic-geometry', 'circles']","['k', 'y', '^', '2', '+', 'y', '^', '2', '+', '4', 'y', '+', 'k', 'x', '^', '2', '-', '4', 'x', '^', '2', '-', '4', 'x', '+', '3']","['additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632fb8e1837ac920af6bf0a2_f_2_0_0,SCAL,"
(k-4)x^2 + (k+1) y^2  + (-4)x + 4 y + 3
",,"['analytic-geometry', 'circles']","['(', 'k', '-', '4', ')', 'x', '^', '2', '+', '(', 'k', '+', '1', ')', 'y', '^', '2', '+', '(', '-', '4', ')', 'x', '+', '4', 'y', '+', '3']","['additive', 'additive', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'unary', 'group', 'L_PAREN', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
6327106906a69a3f488dc42e_f_4_0_0,SET,\mathbb R^3,,['analytic-geometry'],"['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106906a69a3f488dc42e_f_4_2_0,SET,\mathbb R^3,,['analytic-geometry'],"['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106906a69a3f488dc42e_f_4_10_0,SET,\mathbb R^3,,['analytic-geometry'],"['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632fb8e1837ac920af6bf3aa_f_0_15_0,SCAL,\frac{(z-w)^2}{c^2},,"['geometry', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'coordinate-systems']","['\\frac', '{', '(', 'z', '-', 'w', ')', '^', '2', '}', '{', 'c', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb8e1837ac920af6bf3aa_f_3_5_0,SCAL,(z-w)^2/c^2,,"['geometry', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'coordinate-systems']","['(', 'z', '-', 'w', ')', '^', '2', '/', 'c', '^', '2']","['mp', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'DIV', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106906a69a3f488dc61e_f_0_6_0,SCAL,\frac{dy}{dx},,"['geometry', 'intuition', 'analytic-geometry', 'plane-curves', 'polar-coordinates']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f834a837ac920af66f2a2_f_1_0_0,SCAL,xy + xz + yz,The last three terms,['analytic-geometry'],"['x', 'y', '+', 'x', 'z', '+', 'y', 'z']","['additive', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']"
6327106906a69a3f488dcb17_f_2_0_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'analytic-geometry', 'plane-curves']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106906a69a3f488dcb17_f_2_12_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'analytic-geometry', 'plane-curves']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f834b837ac920af66f799_f_0_19_0,SCAL,\dfrac{9}{2},,"['geometry', 'analytic-geometry']","['\\dfrac', '{', '9', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106906a69a3f488dcb9e_f_2_25_0,SCAL,\frac{m}{2},,['analytic-geometry'],"['\\frac', '{', 'm', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f834b837ac920af66f799_f_0_24_0,SCAL,\dfrac{63}{11},,"['geometry', 'analytic-geometry']","['\\dfrac', '{', '63', '}', '{', '11', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
632ff6d2837ac920af7189d7_f_0_0_0,SET,\mathbb R^2,,['analytic-geometry'],"['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd6e1_f_1_0_0,SCAL,x^2+y^2+z^2-5,the function,"['differential-geometry', 'multivariable-calculus', 'analytic-geometry']","['x', '^', '2', '+', 'y', '^', '2', '+', 'z', '^', '2', '-', '5']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']"
632fb8e4837ac920af6c0923_f_3_15_0,SCAL,-\dfrac{1}{p},,"['geometry', 'analytic-geometry']","['-', '\\dfrac', '{', '1', '}', '{', 'p', '}']","['unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f834c837ac920af66ff0c_f_0_2_0,SCAL,u \times (s \times t),example,"['vectors', 'analytic-geometry']","['u', '\\times', '(', 's', '\\times', 't', ')']","['mp', '__ANON_1', 'CMD_TIMES', 'group', 'L_PAREN', 'mp', '__ANON_1', 'CMD_TIMES', '__ANON_1', 'R_PAREN']"
632f834c837ac920af66ffee_f_0_0_0,SET,\mathbb{R}^2,,"['geometry', 'optimization', 'euclidean-geometry', 'analytic-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
