fid,mtype,exprstr,mention,tags
6327106506a69a3f488d9cbe_f_0_4_0,SET,"\{X, Y, Z\}",,['elementary-number-theory']
632f7c5b837ac920af666c57_f_1_1_0,SET,\mathbb{N}^5,,"['elementary-number-theory', 'computational-complexity', 'computability']"
632f7c5b837ac920af666c57_f_1_2_0,SET,\mathbb{N}^5,,"['elementary-number-theory', 'computational-complexity', 'computability']"
632f7c5b837ac920af666c57_f_1_5_0,SET,\mathbb{N}^5,,"['elementary-number-theory', 'computational-complexity', 'computability']"
6327106506a69a3f488d9cd4_f_1_46_0,SCAL,\frac{3}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_62_0,SCAL,\frac{3}{2},the ratio,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_64_0,SCAL,\frac{3}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_68_0,SCAL,\frac{3}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_71_0,SCAL,\frac{5}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_72_0,SCAL,\frac{5}{4},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_74_0,SCAL,\frac{5}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_77_0,SCAL,\frac{5}{2},,['elementary-number-theory']
6327106506a69a3f488d9cd4_f_1_78_0,SCAL,\frac{5}{4},,['elementary-number-theory']
6327106506a69a3f488d9e12_f_1_1_0,SCAL,(0123456789),,"['elementary-number-theory', 'puzzle']"
6327106506a69a3f488d9e72_f_1_28_0,SCAL,10.0980671369431,,"['number-theory', 'elementary-number-theory', 'continued-fractions', 'pattern-recognition', 'experimental-mathematics']"
632f8335837ac920af666dd7_f_1_3_0,SCAL,0.91294525072,,"['number-theory', 'elementary-number-theory']"
6327106506a69a3f488d9e7a_f_0_0_0,SCAL,9x^4-12x^3+28x^2+ax+b,a perfect square,"['algebra-precalculus', 'elementary-number-theory']"
6327106506a69a3f488d9e7a_f_3_2_0,SCAL,9x^4-12x^3+28x^3+ax+b,,"['algebra-precalculus', 'elementary-number-theory']"
6327106506a69a3f488d9e7a_f_3_6_0,FUNC,g(x)=cx^2+dx+e,,"['algebra-precalculus', 'elementary-number-theory']"
632f8335837ac920af666e5b_f_1_7_0,SCAL,x^{\frac{n}{d}},,['elementary-number-theory']
6327106506a69a3f488d9ef1_f_0_18_0,FUNC,m(x) = f(x)-x,,"['elementary-number-theory', 'recreational-mathematics']"
6327106506a69a3f488d9ef1_f_0_22_0,FUNC,m(x) = \frac{1}{2}m(x-m(x-1)),,"['elementary-number-theory', 'recreational-mathematics']"
6327106506a69a3f488d9ef1_f_0_35_0,SCAL,m(x-m(x-1)),,"['elementary-number-theory', 'recreational-mathematics']"
632f8335837ac920af66705b_f_0_1_0,SCAL,29\times 23,,"['elementary-number-theory', 'chinese-remainder-theorem']"
6327106606a69a3f488da176_f_3_2_0,SCAL,4a+\frac{3}{4},,['elementary-number-theory']
6327106606a69a3f488da176_f_3_3_0,SCAL,7b+\frac{6}{7},,['elementary-number-theory']
6327106606a69a3f488da1f9_f_1_4_0,SCAL,9^2+2 \times 5^2,,"['elementary-number-theory', 'prime-numbers']"
6327106606a69a3f488da1f9_f_1_47_0,SCAL,13^2+2 \times 3^2,,"['elementary-number-theory', 'prime-numbers']"
632f8336837ac920af6671c2_f_0_9_0,FUNC,g: M \rightarrow M,,"['elementary-number-theory', 'modular-arithmetic']"
632f8336837ac920af6671c2_f_0_19_0,FUNC,f(x) = g(x),that respect,"['elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da277_f_2_10_0,SCAL,\frac{m}{n},,"['elementary-number-theory', 'prime-numbers']"
6327106606a69a3f488da277_f_2_11_0,SCAL,\frac{m}{n},,"['elementary-number-theory', 'prime-numbers']"
632f8336837ac920af6672a1_f_1_3_0,SCAL,r^{\frac{p-1}{2}} - 1,,"['elementary-number-theory', 'quadratic-residues', 'primitive-roots']"
632f8336837ac920af66736d_f_0_4_0,SCAL,a^2 + ab + b^2,,"['elementary-number-theory', 'quadratic-residues']"
6327106606a69a3f488da2ad_f_1_0_0,SCAL,\frac{e}{f},,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
6327106606a69a3f488da2ad_f_1_1_0,SCAL,\frac{a}{b},,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
6327106606a69a3f488da2ad_f_1_2_0,SCAL,\frac{c}{d},,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
6327106606a69a3f488da343_f_0_0_0,SET,"[0,10000000)",range   code,"['elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da343_f_1_11_0,SCAL,62^6-1-62^5,,"['elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da343_f_2_4_0,SCAL,65^6 - (65^5+1),,"['elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da343_f_2_5_0,SCAL,65^6 - 65^5,thousand,"['elementary-number-theory', 'modular-arithmetic']"
632f8336837ac920af667674_f_0_8_0,SCAL,2^3 \cdot 7 \cdot 11,,"['elementary-number-theory', 'modular-arithmetic', 'totient-function']"
6327106606a69a3f488da55b_f_1_14_0,SCAL,(x^{12}-x^{10}) - x^{10}(x^2-1),because   f_1_13_0   divides,"['abstract-algebra', 'elementary-number-theory']"
632f8336837ac920af667697_f_1_2_0,SCAL,(26)(25)(3)(23!),the left side,"['elementary-number-theory', 'modular-arithmetic', 'factorial']"
632f8336837ac920af6676a7_f_1_15_0,SCAL, is the number of digits in ,,"['elementary-number-theory', 'factoring', 'decimal-expansion']"
632f8336837ac920af6676a7_f_1_53_0,SCAL,100110020001 ,,"['elementary-number-theory', 'factoring', 'decimal-expansion']"
632f8336837ac920af6676a7_f_1_60_0,SCAL,1001150001 ,,"['elementary-number-theory', 'factoring', 'decimal-expansion']"
632f8336837ac920af6676a7_f_1_68_0,SCAL,1001102001 ,,"['elementary-number-theory', 'factoring', 'decimal-expansion']"
632f8336837ac920af6676e3_f_3_8_0,SCAL,8212890625 ,,"['elementary-number-theory', 'number-systems']"
632f8336837ac920af6676e3_f_3_9_0,SCAL,793212890625 ,,"['elementary-number-theory', 'number-systems']"
632f8336837ac920af6677ba_f_0_9_0,FUNC,u(2) = 2^{2^n}+1,,"['number-theory', 'elementary-number-theory', 'prime-numbers']"
632f8336837ac920af6677ba_f_0_26_0,FUNC,u(2) = 2^{2^n}+1,,"['number-theory', 'elementary-number-theory', 'prime-numbers']"
632f8336837ac920af6677bf_f_0_5_0,SCAL,38980715857,,"['number-theory', 'elementary-number-theory']"
632f8336837ac920af6677f3_f_0_3_0,SCAL,2^{n+1}k + 1,the form   f_0_3_0,"['elementary-number-theory', 'fermat-numbers']"
6327106606a69a3f488da645_f_0_0_0,SCAL,2^{12n}-6^{4n},,"['algebra-precalculus', 'elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da645_f_0_7_0,SCAL,2^{12n}-6^{4n},,"['algebra-precalculus', 'elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da645_f_0_8_0,SCAL,64^{2n}-36^{2n},,"['algebra-precalculus', 'elementary-number-theory', 'modular-arithmetic']"
6327106606a69a3f488da6c5_f_0_0_0,SCAL,4^{10} \times 7^3 \times 5^9,,"['elementary-number-theory', 'prime-numbers']"
6327106606a69a3f488da6c5_f_0_1_0,SCAL,2^{20} \times 7^3 \times 5^9,,"['elementary-number-theory', 'prime-numbers']"
632f8337837ac920af667945_f_0_1_0,SCAL, 13^{101}-13^{95} ,a remainder,"['elementary-number-theory', 'divisibility']"
632f8337837ac920af66794b_f_0_2_0,SCAL,\frac{x^n+y^n+z^n}{2},the expression,"['number-theory', 'elementary-number-theory', 'diophantine-equations']"
632f8337837ac920af667971_f_1_5_0,SCAL,(-5t-2n/2t+n),,"['number-theory', 'elementary-number-theory']"
632f8337837ac920af667971_f_1_11_0,SCAL,-\frac{2}{5}n,,"['number-theory', 'elementary-number-theory']"
632f8337837ac920af667971_f_1_12_0,SCAL,-\frac{1}{2}n,,"['number-theory', 'elementary-number-theory']"
6327106606a69a3f488da7b1_f_1_13_0,SCAL,(2-i)(2+i)(3-2i)(3+2i)(4-i)(4+i),,['elementary-number-theory']
6327106606a69a3f488da7b1_f_1_14_0,SCAL,(a-bi)(a+bi),the form,['elementary-number-theory']
6327106606a69a3f488da7ea_f_2_2_0,SCAL,\dfrac{2n(2n+1)(2n+2)}{4},,"['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_4_9_0,SCAL,n(n+1)(2n+1),the product,"['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_4_14_0,SCAL,n(n+1)(2n+1),the product,"['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_4_17_0,SCAL,n(n+1)(2n+1),,"['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_11_30_0,FUNC,P:\mathbb{Z}\to\mathbb{Z},polynomial,"['elementary-number-theory', 'divisibility']"
632f8337837ac920af667a0a_f_0_10_0,SCAL,5\cdot9-4\cdot11,,"['elementary-number-theory', 'discrete-mathematics']"
6327106606a69a3f488da814_f_3_32_0,SCAL,(-8x)+(-4y),,['elementary-number-theory']
632f8337837ac920af667c1d_f_1_0_0,SCAL,n(n+1)(n+2),,['elementary-number-theory']
632f8337837ac920af667c2a_f_1_0_0,SCAL, (n+1)! + k ,,['elementary-number-theory']
6327106606a69a3f488da933_f_2_75_0,SCAL,(4+1)(2+1)(1+1),,['elementary-number-theory']
632f8338837ac920af667ea2_f_0_0_0,FUNC,P(x) = 1 + x + x^2 + x^3+ x^4 + x^5,,"['elementary-number-theory', 'polynomials']"
6327106606a69a3f488da9c0_f_0_2_0,SCAL,p + (p + 2),,['elementary-number-theory']
632f8338837ac920af667ea2_f_0_6_0,SCAL,1 + x + x^2 + x^3+ x^4 ,,"['elementary-number-theory', 'polynomials']"
632f8338837ac920af667ea2_f_1_0_0,FUNC,P(x) = \frac{x^6-1}{x-1},,"['elementary-number-theory', 'polynomials']"
632f8338837ac920af667ed6_f_0_0_0,SCAL,1/2/3/5/7/11/13/17,the expression,"['combinatorics', 'elementary-number-theory', 'arithmetic']"
6327106706a69a3f488daa5b_f_0_0_0,SCAL,3^{41}+7^{41},,"['abstract-algebra', 'elementary-number-theory', 'modular-arithmetic']"
632f8338837ac920af6680db_f_0_9_0,SCAL,((p-q)/2)^2,,"['elementary-number-theory', 'prime-factorization', 'sums-of-squares']"
632f8338837ac920af6680db_f_0_11_0,SCAL,((p+q)/2)^2,,"['elementary-number-theory', 'prime-factorization', 'sums-of-squares']"
632f8338837ac920af6680db_f_0_46_0,SCAL,(6i+1)\cdot (6j-1),,"['elementary-number-theory', 'prime-factorization', 'sums-of-squares']"
6327106706a69a3f488dab8a_f_1_5_0,SET,"\{1,5,7,35\}",,"['elementary-number-theory', 'prime-numbers', 'spoj']"
632f8338837ac920af668113_f_2_1_0,SCAL,2^2\cdot 3^3\cdot 5,,"['elementary-number-theory', 'contest-math', 'divisor-sum']"
6327106706a69a3f488dac3f_f_2_1_0,SCAL,\frac{c-b}{2},,['elementary-number-theory']
6327106706a69a3f488dac3f_f_2_6_0,SCAL,\frac{c-b}{2},,['elementary-number-theory']
6327106706a69a3f488dac4c_f_4_0_0,SCAL,\binom{m}{n},,"['elementary-number-theory', 'prime-numbers', 'binomial-coefficients']"
6327106706a69a3f488daccb_f_0_2_0,SCAL,(k+1)^2k^2(n+1)^4-2k(k+1)n(n+1)^2(2kn+k+1)+n^2(k+1)^2,a perfect square,"['number-theory', 'elementary-number-theory', 'diophantine-equations']"
6327106706a69a3f488daccb_f_2_1_0,SCAL,(x+1)^2x^2(x+1)^4-2x(x+1)x(x+1)^2(2x^2+x+1)+x^2(x+1)^2.,,"['number-theory', 'elementary-number-theory', 'diophantine-equations']"
632f8338837ac920af66827e_f_2_5_0,SCAL,a^2+b^2+c^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106706a69a3f488dacea_f_1_1_0,FUNC,f(x)=x(x-1),,"['elementary-number-theory', 'polynomials']"
632f8338837ac920af66837b_f_0_11_0,FUNC,f(31) = 1025,,"['elementary-number-theory', 'modular-arithmetic', 'congruences']"
632f8338837ac920af6683b0_f_2_4_0,SCAL,\frac{p^2-1}{8},,"['elementary-number-theory', 'prime-numbers', 'modular-arithmetic', 'congruences']"
632f8338837ac920af6683cd_f_0_2_0,SCAL,\binom{23}{11},,"['elementary-number-theory', 'binomial-coefficients', 'factorial', 'prime-factorization', 'gcd-and-lcm']"
632f8338837ac920af6683cd_f_1_39_0,SCAL,2^8 \times 3^4 \times 5^2 \times 7 \times 11\times 13\times 17 \times 19\times 23.,,"['elementary-number-theory', 'binomial-coefficients', 'factorial', 'prime-factorization', 'gcd-and-lcm']"
6327106706a69a3f488dadc7_f_0_5_0,SCAL,"+37+38+41+43+44+46+47+49+52+53
+56+58+59+61+62+64+67+68+71",,['elementary-number-theory']
6327106706a69a3f488dadc7_f_0_6_0,SCAL,+73+74+76+77+79+82+83+86+88+89+91+92+94+97+98,,['elementary-number-theory']
632f8339837ac920af66840d_f_0_2_0,SCAL,\frac{b}{a},,"['elementary-number-theory', 'divisibility']"
632f8339837ac920af66840d_f_2_1_0,SCAL,\frac{b}{a},,"['elementary-number-theory', 'divisibility']"
632f8339837ac920af66841a_f_1_3_0,SCAL,(x^{2016}-1),,"['number-theory', 'elementary-number-theory', 'polynomials', 'factoring']"
632f8339837ac920af66841a_f_1_4_0,FUNC,G(x)=(x^{2016}-1)/(x+1),,"['number-theory', 'elementary-number-theory', 'polynomials', 'factoring']"
632f8339837ac920af66841a_f_3_7_0,FUNC,P(x)=x^{2016}-1,this case,"['number-theory', 'elementary-number-theory', 'polynomials', 'factoring']"
632f8339837ac920af66842e_f_0_3_0,SCAL,\frac{x}{y},,['elementary-number-theory']
6327106706a69a3f488dade2_f_1_5_0,SCAL,m^4+4.(2^k)^4,,"['elementary-number-theory', 'prime-numbers']"
632f8339837ac920af668450_f_0_1_0,SCAL,\binom {23} {11},and the binomial coefficient   f_0_1_0,"['elementary-number-theory', 'binomial-coefficients', 'factorial', 'prime-factorization']"
632f8339837ac920af668495_f_1_3_0,FUNC,d(n) = 2304.,,"['algebra-precalculus', 'elementary-number-theory', 'inequality', 'asymptotics', 'divisor-counting-function']"
6327106706a69a3f488dae44_f_2_1_0,SCAL,ab(a+b)(a-b)(a^2+b^2),the factorisation   f_2_1_0,"['elementary-number-theory', 'arithmetic']"
6327106706a69a3f488dae44_f_2_2_0,SCAL,ab(a-b)(a+b),,"['elementary-number-theory', 'arithmetic']"
6327106706a69a3f488dae44_f_3_2_0,SCAL,ab(a-b)(a+b)(a^2+b^2),,"['elementary-number-theory', 'arithmetic']"
6327106706a69a3f488dae44_f_4_0_0,SCAL,ab(a^2 - b^2)(a^2 + b^2),a multiple,"['elementary-number-theory', 'arithmetic']"
632f8339837ac920af668521_f_1_13_0,SCAL,b^k(a^{n-k}-b^{n-k}),,"['elementary-number-theory', 'polynomials']"
6327106706a69a3f488dae48_f_0_2_0,SCAL,\frac{x \cdot (a^p)^q}{a^p-1},the form,['elementary-number-theory']
632f8339837ac920af668521_f_1_15_0,SCAL,a^{n-k}-b^{n-k},,"['elementary-number-theory', 'polynomials']"
632f8339837ac920af668521_f_1_26_0,SCAL,(b+c)^n-b^n,,"['elementary-number-theory', 'polynomials']"
632f8339837ac920af668521_f_1_27_0,SCAL,(b+c)^k-b^k,,"['elementary-number-theory', 'polynomials']"
632f8339837ac920af668530_f_0_7_0,SCAL,\frac{n}{2},,"['number-theory', 'elementary-number-theory', 'proof-verification', 'proof-explanation', 'totient-function']"
632f8339837ac920af668557_f_2_3_0,SCAL,3^a\cdot 11^b,,"['combinatorics', 'elementary-number-theory', 'divisibility']"
6327106706a69a3f488daeee_f_0_0_0,FUNC,E(n)=n^2-n+41,Euler 's polynomial,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_0_21_0,SCAL,(b^2-b+41)(a^2b^2-a(a-2)b+1-a+41a^2),,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_1_23_0,SCAL,4 p + 1 - b,,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_1_24_0,FUNC,E(594) = 151 \times 2333,,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_2_14_0,FUNC,f(b)  =  (4t + 2) (s b)^2 + sb + 82 + 163 t,The result,"['number-theory', 'elementary-number-theory']"
632f8339837ac920af6685dc_f_1_13_0,SCAL,5\cdot 11^2,,"['elementary-number-theory', 'contest-math', 'computer-assisted-proofs']"
6327106706a69a3f488daeee_f_2_16_0,SCAL,4 b^2 + 163,,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_2_29_0,FUNC,f(b) = 163 (4 t + 2) (sb)^2 + 163 sb + t + 1,The result,"['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daeee_f_2_31_0,SCAL,1 + 652 (sb)^2,,"['number-theory', 'elementary-number-theory']"
632f8339837ac920af668629_f_0_4_0,SCAL,\frac{ a^2 + b^2}{ab + 1 },,"['number-theory', 'elementary-number-theory', 'contest-math', 'vieta-jumping']"
6327106706a69a3f488daeee_f_4_5_0,FUNC, f(b) = (u + v - 2 m + 1) b^2 + (u - v) b + m,,"['number-theory', 'elementary-number-theory']"
632f8339837ac920af668629_f_0_28_0,SCAL,\frac{(n^2 + m^2 + 1)(n^2 + m^2 - 1)}{2mn(n+m)(n-m)},a perfect square,"['number-theory', 'elementary-number-theory', 'contest-math', 'vieta-jumping']"
632f8339837ac920af668629_f_1_31_0,SCAL, \frac{a^2 + b^2}{ab+1},perfect,"['number-theory', 'elementary-number-theory', 'contest-math', 'vieta-jumping']"
6327106706a69a3f488daf43_f_4_10_0,SCAL,3871\times 1500,,"['elementary-number-theory', 'modular-arithmetic']"
632f8339837ac920af668692_f_1_2_0,SCAL,4444^{4444},the class,['elementary-number-theory']
632f8339837ac920af6686df_f_1_2_0,FUNC,f(n)=h(n)n^2,,"['elementary-number-theory', 'analytic-number-theory']"
6327106706a69a3f488db029_f_0_23_0,FUNC,f(x)=x^2+2x+2,,"['elementary-number-theory', 'multiplicative-function']"
6327106706a69a3f488db1e2_f_2_0_0,SCAL,\frac{p-1}{2},,['elementary-number-theory']
6327106706a69a3f488db1e2_f_2_14_0,SCAL,\frac{p-1}{2},,['elementary-number-theory']
6327106706a69a3f488db1e2_f_2_15_0,SCAL,\frac{p-1}{2},,['elementary-number-theory']
6327106706a69a3f488db30d_f_1_0_0,SCAL,\frac{5}{n},,['elementary-number-theory']
632f8339837ac920af668884_f_0_0_0,SCAL,x^6 + 5 x^3 + 8,,"['algebra-precalculus', 'elementary-number-theory', 'factoring']"
6327106706a69a3f488db36a_f_0_4_0,SCAL,2^8 + 2^{11} + 2^n,,['elementary-number-theory']
6327106706a69a3f488db36a_f_1_2_0,SCAL,2^{8}+2^{11}+2^{n},,['elementary-number-theory']
6327106706a69a3f488db36a_f_1_3_0,SCAL,(2^4)^{2} + 2 \cdot 2^{4} \cdot x + x^{2},,['elementary-number-theory']
6327106706a69a3f488db447_f_0_9_0,SCAL,\binom{n}{i}a^{n-i},,"['elementary-number-theory', 'prime-numbers', 'modular-arithmetic']"
6327106706a69a3f488db447_f_0_17_0,SCAL,\binom{n}{q},,"['elementary-number-theory', 'prime-numbers', 'modular-arithmetic']"
6327106706a69a3f488db48a_f_2_1_0,SCAL,(a+c)/(b+d),,"['algebra-precalculus', 'elementary-number-theory']"
632f8339837ac920af668a15_f_0_0_0,SCAL,n^2+(n+1)^2+n^2\cdot(n+1)^2,a perfect square,"['algebra-precalculus', 'elementary-number-theory']"
632f8339837ac920af668a3c_f_0_2_0,SCAL,m^2+n^2+(mn)^2,a perfect square,"['algebra-precalculus', 'elementary-number-theory', 'conjectures']"
632f8339837ac920af668a3c_f_1_1_0,SCAL,n^2(m^2+1)+m^2,a square,"['algebra-precalculus', 'elementary-number-theory', 'conjectures']"
632f833a837ac920af668ad2_f_0_0_0,SCAL,n^2+(n+1)^2+n^2\cdot(n+1)^2,a perfect square,"['algebra-precalculus', 'elementary-number-theory', 'conjectures']"
632f833a837ac920af668ad8_f_1_7_0,SCAL,"
\frac{(3n+3)!}{n!(n+2)^2}
",,"['elementary-number-theory', 'factorial']"
632f833a837ac920af668ad8_f_1_11_0,SCAL,"
\frac{(2n+1)!}{n!(n+2)}
",,"['elementary-number-theory', 'factorial']"
632f833a837ac920af668b43_f_0_2_0,SCAL,2^{70} + 3^{70},,"['elementary-number-theory', 'proof-verification', 'modular-arithmetic']"
632f833a837ac920af668b43_f_0_7_0,SCAL,2^{70} + 3^{70},,"['elementary-number-theory', 'proof-verification', 'modular-arithmetic']"
632f833a837ac920af668b43_f_2_1_0,SCAL,2^{70} + 3^{70},,"['elementary-number-theory', 'proof-verification', 'modular-arithmetic']"
632f833a837ac920af668b43_f_2_4_0,SCAL,2^{70} + 3^{70},compute,"['elementary-number-theory', 'proof-verification', 'modular-arithmetic']"
632f833a837ac920af668b43_f_4_10_0,SCAL,2^{2\cdot 35}+3^{2\cdot 35},,"['elementary-number-theory', 'proof-verification', 'modular-arithmetic']"
632f833a837ac920af668bc8_f_0_6_0,SCAL,2^{a+1} - 1,a Mersenne prime,"['elementary-number-theory', 'prime-numbers', 'perfect-numbers']"
632f833a837ac920af668bc8_f_0_9_0,SCAL,2^{a+1} - 1,a Mersenne prime,"['elementary-number-theory', 'prime-numbers', 'perfect-numbers']"
632f833a837ac920af668bca_f_0_2_0,SCAL,4n^3 + 4n^2,,"['elementary-number-theory', 'polynomials', 'square-numbers']"
6327106706a69a3f488db5f8_f_2_8_0,SCAL,(n+1)(2k+n),,"['elementary-number-theory', 'arithmetic']"
6327106706a69a3f488db5f8_f_2_13_0,SCAL,(n+1)(2k+n),a power,"['elementary-number-theory', 'arithmetic']"
6327106706a69a3f488db649_f_0_0_0,SET,\mathbb{R}^3,,"['number-theory', 'geometry', 'elementary-number-theory', 'prime-numbers']"
632f833a837ac920af668c48_f_2_16_0,FUNC,g(x)=f(x)-p,,"['number-theory', 'elementary-number-theory', 'prime-numbers', 'prime-factorization']"
632f833a837ac920af668c7b_f_1_0_0,FUNC,f(x) = x^{p(p-1)/2} - 1,,"['number-theory', 'elementary-number-theory', 'prime-numbers', 'congruences']"
6327106706a69a3f488db64c_f_1_21_0,SCAL,2\times360/143,,"['elementary-number-theory', 'puzzle']"
632f833a837ac920af668cb5_f_0_1_0,SCAL,a + b + c + d + e,the cube,"['algebra-precalculus', 'elementary-number-theory', 'arithmetic-progressions']"
6327106806a69a3f488db709_f_1_2_0,SCAL,1 + 7\times 9 + 5\times 9^2 + 8\times 9^3 + 3\times 9^4.,,"['number-theory', 'elementary-number-theory', 'modular-arithmetic']"
6327106806a69a3f488db709_f_1_13_0,SCAL,1 + 7\times 1 + 5\times 9^2 + 8\times 1^3 + 3\times 1^4,,"['number-theory', 'elementary-number-theory', 'modular-arithmetic']"
632f833a837ac920af668d0d_f_1_25_0,SCAL,abcd\times e,,"['elementary-number-theory', 'decimal-expansion']"
6327106806a69a3f488db725_f_1_3_0,SET,O(d \cdot 2^{-2d/3}),,"['elementary-number-theory', 'diophantine-equations']"
6327106806a69a3f488db725_f_1_7_0,SET,O(d^2 \cdot 2^{-4d/3}),,"['elementary-number-theory', 'diophantine-equations']"
632f833a837ac920af668d37_f_0_1_0,SCAL,2mn(n+m)(n-m),,"['number-theory', 'elementary-number-theory', 'contest-math']"
632f833a837ac920af668d37_f_0_2_0,SCAL,(n^2 + m^2 + 1)(n^2 + m^2 - 1),,"['number-theory', 'elementary-number-theory', 'contest-math']"
632f833a837ac920af668d37_f_0_7_0,SCAL,(n^2 + m^2 + 1)(n^2 + m^2 - 1),,"['number-theory', 'elementary-number-theory', 'contest-math']"
632f833a837ac920af668d37_f_0_8_0,SCAL,2mn(n+m)(n-m),,"['number-theory', 'elementary-number-theory', 'contest-math']"
6327106806a69a3f488db749_f_0_1_0,SCAL,7^{3001} + 1,,['elementary-number-theory']
6327106806a69a3f488db749_f_2_0_0,SCAL,\frac{(7^{3001}-1)(7^{3001}+1)}{2},,['elementary-number-theory']
6327106806a69a3f488db7a7_f_1_2_0,SET,\mathbb{N}\times\mathbb{N},,"['real-analysis', 'elementary-number-theory', 'integers']"
6327106806a69a3f488db7c7_f_0_12_0,FUNC,"g(3, 2) =
 4",,"['combinatorics', 'elementary-number-theory']"
6327106806a69a3f488db7c7_f_1_4_0,SET,"(\frac{m}{d},\frac{n}{d})",,"['combinatorics', 'elementary-number-theory']"
632f833a837ac920af668f9d_f_0_0_0,SCAL,5*10^n+10^{n-1}+3,following,"['elementary-number-theory', 'discrete-mathematics', 'induction']"
