fid,mtype,exprstr,mention,tags
6327106306a69a3f488d7eff_f_4_5_0,SCAL,5((150-2+1)(302) + 151),,['algebra-precalculus']
6327106306a69a3f488d7eff_f_4_6_0,SCAL,5((149)(302) + 151),,['algebra-precalculus']
6327106306a69a3f488d7eff_f_4_7_0,SCAL,5(44998 + 151),,['algebra-precalculus']
6327106306a69a3f488d7f09_f_7_1_0,SCAL,k(k-1)(k-2),,"['sequences-and-series', 'algebra-precalculus']"
6327106306a69a3f488d7fa8_f_0_6_0,SCAL,10.392304845413,,"['algebra-precalculus', 'polynomials', 'roots']"
6327106306a69a3f488d7fa8_f_1_61_0,SCAL,-\frac{p}{3},,"['algebra-precalculus', 'polynomials', 'roots']"
6327106306a69a3f488d7fc5_f_0_0_0,SCAL,4x^4+12x^{10/3} y^{2/3}+33x^{8/3} y^{4/3}+46x^2 y^2+33x^{4/3} y^{8/3}+12x^{2/3} y^{10/3}+4 y^4,the following expression,"['algebra-precalculus', 'polynomials', 'symbolic-computation']"
6327106306a69a3f488d7fc5_f_1_2_0,SCAL,4z^6 + 12 z^5 + 33 z^4 + 46 z^3 + 33 z^2 + 12 z + 4,,"['algebra-precalculus', 'polynomials', 'symbolic-computation']"
6327106306a69a3f488d7fc5_f_1_5_0,SCAL,4(z^3 + 1/z^3) + 12(z^2 + 1/z^2) + 33(z+1/z) + 46,,"['algebra-precalculus', 'polynomials', 'symbolic-computation']"
6327106306a69a3f488d802b_f_0_3_0,SCAL, and simple interest is ,,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d802b_f_1_1_0,SCAL, interest on ,,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d802b_f_1_4_0,SCAL, interest on ,,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d804c_f_1_19_0,FUNC,g(0) = f(0),,['algebra-precalculus']
6327106306a69a3f488d804c_f_1_20_0,FUNC,g(2) = f(2),,['algebra-precalculus']
6327106306a69a3f488d804c_f_2_15_0,SCAL,\frac{1}{3},,['algebra-precalculus']
6327106306a69a3f488d804c_f_2_18_0,SCAL,\frac{3}{5},,['algebra-precalculus']
6327106306a69a3f488d804c_f_3_1_0,SCAL,\frac{1}{6},,['algebra-precalculus']
6327106306a69a3f488d804c_f_3_3_0,SCAL,\frac{1}{10},,['algebra-precalculus']
6327106306a69a3f488d804c_f_3_6_0,SCAL,\frac{10}{3},,['algebra-precalculus']
6327106306a69a3f488d8059_f_2_11_0,SCAL,(2m-3)(m-3),,['algebra-precalculus']
6327106306a69a3f488d805f_f_0_1_0,SCAL,ax^3+bx^2+25,,['algebra-precalculus']
6327106306a69a3f488d805f_f_1_1_0,SCAL,ax^3+bx^2+25,,['algebra-precalculus']
6327106306a69a3f488d806c_f_0_1_0,SCAL,x^2 + \frac{1}{x^2},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_1_0,SCAL,\frac{5x}{30x^2},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_9_0,SCAL,ax^2 + bx + c,,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_11_0,SCAL,\frac{a}{bc},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_22_0,SCAL,\frac{a}{bc},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_24_0,SCAL,\frac{a}{bc},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_3_27_0,SCAL,\frac{5x}{30x^2},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_5_4_0,SCAL,\frac{a}{b}c,,['algebra-precalculus']
6327106306a69a3f488d80a1_f_5_7_0,SCAL,\frac{a}{bc},,['algebra-precalculus']
6327106306a69a3f488d80a1_f_6_0_0,SCAL,\frac{5x}{30 x^2},,['algebra-precalculus']
6327106306a69a3f488d80a6_f_1_0_0,SCAL,5x^3 + ax^2 + bx + c,the form,"['algebra-precalculus', 'intuition']"
6327106306a69a3f488d80d1_f_0_0_0,SCAL,\frac{cx+d}{ax+b},,"['algebra-precalculus', 'partial-fractions']"
6327106306a69a3f488d8192_f_3_0_0,SCAL,\frac{x}{\frac{1}{y}},,['algebra-precalculus']
6327106306a69a3f488d819d_f_0_1_0,SCAL,2^x + 2^{-x},,['algebra-precalculus']
6327106306a69a3f488d81c1_f_1_0_0,SCAL,\frac{a}{1-r},the formula,"['algebra-precalculus', 'sequences-and-series', 'finance']"
6327106306a69a3f488d81d4_f_1_3_0,SCAL,\frac{1}{2}y,,['algebra-precalculus']
6327106306a69a3f488d82bf_f_1_3_0,SCAL,(50+n)\times 10 + n \times 5,seconds,['algebra-precalculus']
6327106306a69a3f488d82c6_f_3_1_0,SCAL,1\cdot 10^4+2\cdot 10^3+5\cdot 10^2+7\cdot 10^1+1\cdot 10^0,,['algebra-precalculus']
6327106306a69a3f488d8352_f_0_0_0,SCAL,(x + 6)^3 (9 x^3 - 2)^5,,"['algebra-precalculus', 'factoring']"
6327106306a69a3f488d8352_f_0_1_0,SCAL,3(x+6)^2 (9x^3 -2)^5 + 45(x+6)^3 (3x^2) (9x^3 - 2)^4,the following result,"['algebra-precalculus', 'factoring']"
6327106306a69a3f488d8352_f_0_2_0,SCAL,6(x+6)^2 (2-9 x^3)^4 (27 x^3+135 x^2-1),my exercise,"['algebra-precalculus', 'factoring']"
6327106306a69a3f488d8352_f_1_0_0,SCAL,3(x+6)^2(9x^3-2)^5+45(x+6)^3(3x^2)(9x^3-2)^4,br/    f_1_0_0,"['algebra-precalculus', 'factoring']"
6327106306a69a3f488d8454_f_1_0_0,SCAL,x^2 + x + 5,,"['algebra-precalculus', 'polynomials', 'definition']"
6327106306a69a3f488d84cd_f_0_0_0,SCAL,2x^2 - 2x + 2,my book,"['algebra-precalculus', 'polynomials', 'factoring']"
6327106306a69a3f488d84cd_f_0_1_0,SCAL,2(x^2 - x + 1),,"['algebra-precalculus', 'polynomials', 'factoring']"
6327106306a69a3f488d84cd_f_0_2_0,SCAL,2(x(x - 1) + 1),,"['algebra-precalculus', 'polynomials', 'factoring']"
6327106306a69a3f488d853d_f_0_1_0,SCAL,(a+b)(a^2-ab+b^2),,"['algebra-precalculus', 'polynomials']"
6327106306a69a3f488d8540_f_0_0_0,SCAL,\frac{x^2}{x^2-4}-\frac{x+1}{x+2},,"['algebra-precalculus', 'polynomials']"
6327106306a69a3f488d8540_f_0_1_0,SCAL,\frac{1}{x-2},the answer,"['algebra-precalculus', 'polynomials']"
6327106306a69a3f488d8542_f_0_2_0,SCAL,\frac{(y+x)(y-x)}{x-y},,"['algebra-precalculus', 'polynomials']"
6327106306a69a3f488d8567_f_1_4_0,FUNC,f(x)=a(x)+b(x)+c(x),,"['algebra-precalculus', 'sequences-and-series', 'limits', 'convergence-divergence']"
6327106306a69a3f488d859d_f_1_12_0,SCAL,(x+\frac{1}{2})^2 + \frac{3}{4},,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_2_10_0,SCAL,(x+\frac{1}{2})^2,,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_2_11_0,SCAL,x^2 + x + \frac{1}{4},,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_2_13_0,SCAL,\frac{1}{4},,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_2_14_0,SCAL,\frac{1}{4},,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_3_4_0,SCAL,x^{2}+ax + b^{2},this type,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d859d_f_3_5_0,SCAL,(x+a/2)^{2} + b^{2}-a^{2}/{4},,"['algebra-precalculus', 'polynomials', 'quadratics', 'completing-the-square']"
6327106306a69a3f488d8615_f_2_2_0,SCAL,\frac{1}{x},,"['calculus', 'algebra-precalculus', 'trigonometry']"
6327106306a69a3f488d8618_f_0_0_0,SCAL,\frac{2x^2+11x}{x^2+11x+30},,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_0_0,SCAL,\frac{191}{105},,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_4_0,SCAL,\frac{86}{105},,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_5_0,SCAL,\frac{86}{105},the,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_13_0,SCAL,\frac{86}{105},,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_116_0,SCAL,\frac{2x+3}{x^2+3x+4},an integral,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_117_0,SCAL,\frac{3}{x^2+3x+4},the second summand,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_119_0,SCAL,(x^2+3x+5)^4,,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_135_0,FUNC,Q(x) = x(2x-1)(x+2)^3(x^2+1)(x^2+2)^2,,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_140_0,SCAL,(ax^2+bx+c)^m,an irreducible quadratic,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d8618_f_2_144_0,FUNC,Q(x) = x(2x-1)(x+2)^3(x^2+1)(x^2+2)^2,,"['algebra-precalculus', 'partial-fractions', 'faq']"
6327106306a69a3f488d864a_f_0_0_0,SCAL,\frac{1}{2},,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d864a_f_0_1_0,SCAL,\frac{1}{3},,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d864a_f_0_2_0,SCAL,\frac{1}{4},,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d864a_f_2_4_0,SCAL,4\cdot 7777,a year,"['algebra-precalculus', 'arithmetic']"
6327106306a69a3f488d8655_f_2_5_0,SCAL,(x+7)\cdot (x-5),,['algebra-precalculus']
6327106306a69a3f488d8655_f_3_1_0,SCAL,x^2 + bx + c,,['algebra-precalculus']
6327106306a69a3f488d8670_f_0_5_0,SCAL,(\frac{1}{2}b)^2,,['algebra-precalculus']
6327106306a69a3f488d8670_f_1_1_0,SCAL,3(x^2+3x)+5,the variable terms,['algebra-precalculus']
6327106306a69a3f488d8670_f_1_3_0,SCAL,3(x^2+3x+\frac{9}{4}-\frac{9}{4})+5,the parentheses,['algebra-precalculus']
6327106306a69a3f488d8670_f_1_4_0,SCAL,3(x+\frac{3}{2})^2-3\cdot\frac{9}{4}+5,the leading coefficient,['algebra-precalculus']
6327106306a69a3f488d874a_f_5_3_0,SCAL,\frac{1}{3},,['algebra-precalculus']
6327106306a69a3f488d877f_f_0_15_0,FUNC,\sin(x) = 1,,"['algebra-precalculus', 'trigonometry']"
6327106306a69a3f488d877f_f_0_16_0,FUNC,\cos(x) = 1,,"['algebra-precalculus', 'trigonometry']"
6327106306a69a3f488d877f_f_0_19_0,FUNC, \tan(x) = 1 ,,"['algebra-precalculus', 'trigonometry']"
6327106306a69a3f488d8787_f_1_7_0,SCAL,\frac{d}{c},,['algebra-precalculus']
6327106306a69a3f488d8787_f_1_8_0,SCAL,z+\frac{d}{c},the expression,['algebra-precalculus']
6327106306a69a3f488d8787_f_1_10_0,SCAL,\frac{bc-ad}{c^2},,['algebra-precalculus']
6327106306a69a3f488d8787_f_1_12_0,SCAL,\frac{a}{c},,['algebra-precalculus']
6327106306a69a3f488d8823_f_1_21_0,SCAL,\frac{x-y}{x},,['algebra-precalculus']
6327106306a69a3f488d8823_f_1_22_0,SCAL,1 - \frac{y}{x},,['algebra-precalculus']
6327106306a69a3f488d8823_f_1_27_0,SCAL,\frac{100y}{100-z},,['algebra-precalculus']
6327106306a69a3f488d8891_f_1_6_0,SCAL,4\frac{2}{3},,"['geometry', 'algebra-precalculus', 'coordinate-systems']"
6327106306a69a3f488d88cc_f_1_1_0,SCAL,\frac{4}{3},,['algebra-precalculus']
6327106306a69a3f488d88cc_f_1_4_0,SCAL,\frac{4}{3},,['algebra-precalculus']
6327106306a69a3f488d8905_f_1_11_0,SCAL,\frac{0.9}{68},,['algebra-precalculus']
6327106306a69a3f488d8917_f_1_15_0,SCAL,\frac{1}{3},,"['abstract-algebra', 'algebra-precalculus', 'soft-question']"
6327106306a69a3f488d8917_f_1_16_0,SCAL,\frac{1}{3},,"['abstract-algebra', 'algebra-precalculus', 'soft-question']"
6327106306a69a3f488d8917_f_1_18_0,SCAL,\frac{1}{3},,"['abstract-algebra', 'algebra-precalculus', 'soft-question']"
6327106306a69a3f488d893a_f_0_0_0,FUNC,f(x) = -x^2 + 4x,the following question,['algebra-precalculus']
6327106306a69a3f488d893a_f_1_0_0,SCAL,-(-3)^2+4(-3),,['algebra-precalculus']
6327106306a69a3f488d893a_f_2_3_0,FUNC,f(x)=-x^2 + 4x,,['algebra-precalculus']
6327106306a69a3f488d893a_f_2_4_0,SCAL,2+3\times 5,,['algebra-precalculus']
6327106306a69a3f488d893a_f_2_5_0,SCAL,2+3\times 5,,['algebra-precalculus']
6327106306a69a3f488d893a_f_2_14_0,FUNC,f(x) = -x^2 + 4x,,['algebra-precalculus']
6327106306a69a3f488d893f_f_1_5_0,FUNC,f(-3) = (3*(-3)^3) - (5*(-3)^2) - (4*(-3)) + 4.,,['algebra-precalculus']
6327106306a69a3f488d893f_f_1_6_0,FUNC,f(-3) = 3(-3)^3 - 5(-3)^2 - 4(-3) + 4.,,['algebra-precalculus']
6327106406a69a3f488d8944_f_2_0_0,FUNC,\sin(z)=\frac{e^{iz}-e^{-iz}}{2i},,"['algebra-precalculus', 'complex-analysis']"
6327106406a69a3f488d8946_f_3_4_0,SCAL,\frac{1}{a-b},,"['algebra-precalculus', 'fractions']"
6327106406a69a3f488d8953_f_1_25_0,SET,\mathbb{Z}^2,,"['algebra-precalculus', 'diophantine-equations']"
6327106406a69a3f488d8a24_f_0_4_0,FUNC,x(t)=-.175t^2 +1.5t,,['algebra-precalculus']
6327106406a69a3f488d8a24_f_1_8_0,SCAL,\frac{3.5t}{30},The bug,['algebra-precalculus']
6327106406a69a3f488d8a8e_f_1_126_0,SCAL, which does not correspond to a ,,['algebra-precalculus']
6327106406a69a3f488d8a8e_f_1_129_0,SCAL,"
you can solve for ",1+t)b_i + \frac{1}{N}\left(T - tB\right ) f_1_129_0 t f_1_130_0,['algebra-precalculus']
6327106406a69a3f488d8a8e_f_1_137_0,SCAL, that does not correspond to a ,,['algebra-precalculus']
6327106406a69a3f488d8aa2_f_0_0_0,SCAL,a^{10} +a^5 +1,,"['algebra-precalculus', 'polynomials']"
6327106406a69a3f488d8aa2_f_2_6_0,SCAL,a^2 + a + 1,,"['algebra-precalculus', 'polynomials']"
6327106406a69a3f488d8aa2_f_2_7_0,SCAL,a^{10} + a^5 + 1,,"['algebra-precalculus', 'polynomials']"
6327106406a69a3f488d8af5_f_1_4_0,SCAL,2(a+b)(b+c),,"['algebra-precalculus', 'fractions']"
6327106406a69a3f488d8af5_f_1_6_0,SCAL,((a+b)+(a+c))(a+b)(b+c),,"['algebra-precalculus', 'fractions']"
6327106406a69a3f488d8b17_f_0_0_0,SCAL,\frac{(z x^{-1} y)^5 y^5}{x^{-4} z^{-4}},,['algebra-precalculus']
6327106406a69a3f488d8b17_f_1_24_0,SCAL,x^{-4}z^{-4},,['algebra-precalculus']
6327106406a69a3f488d8b17_f_1_30_0,SCAL, x^4z^4(zx^{-1}y)^5y^5.,,['algebra-precalculus']
6327106406a69a3f488d8b17_f_1_33_0,SCAL,x^4 z^4 z^5 x^{-5}y^5y^5.,,['algebra-precalculus']
6327106406a69a3f488d8b57_f_1_32_0,SCAL,\binom{4}{2},example,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_53_0,SCAL,i(i-1)(i-2)\cdots (2)(1),,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_67_0,SCAL,\binom{n}{1},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_73_0,SCAL,\binom{n}{2},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_77_0,SCAL,\binom{n}{i},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_80_0,SCAL,\binom{n}{i},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_1_83_0,SCAL,\binom{n}{i},Pascal 's triangle,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_2_3_0,SCAL,\frac{6}{1},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_2_4_0,SCAL,\frac{5}{2},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_2_5_0,SCAL,\frac{4}{3},,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8b57_f_3_1_0,SCAL, \frac {r!}{i! (r-i)!} ,,"['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
6327106406a69a3f488d8bf3_f_1_0_0,SCAL,\frac{(2x+y)(x-y)}{(2x-y)(x+y)},,['algebra-precalculus']
6327106406a69a3f488d8ca6_f_1_1_0,SCAL,(n+1)*(n+1)!,,"['algebra-precalculus', 'induction']"
6327106406a69a3f488d8d13_f_0_0_0,SCAL,\dfrac {x}{0},my questions,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_0_5_0,SCAL,\dfrac {0}{0},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_0_6_0,SCAL,\dfrac {0}{x},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_3_1_0,SCAL,\dfrac{a}{b},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_3_19_0,SCAL,\dfrac{a}{0},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_3_28_0,SCAL,\dfrac{a}{0},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_6_19_0,SCAL,\frac{1}{2},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d13_f_7_4_0,SCAL,\frac{1}{x},,"['algebra-precalculus', 'arithmetic']"
6327106406a69a3f488d8d59_f_0_0_0,SCAL,\frac{1}{x+m},an element,"['algebra-precalculus', 'cryptography']"
6327106406a69a3f488d8d59_f_0_4_0,SCAL,\frac{1}{x+m},,"['algebra-precalculus', 'cryptography']"
6327106406a69a3f488d8d75_f_0_2_0,SCAL,(a+1) (a^4 -a^3 + a^2 -a + 1)( a^{20} - a^{15} + a^{10} -a^5 +1),,['algebra-precalculus']
6327106406a69a3f488d8d75_f_0_5_0,SCAL,(a^2 + 1) (a^8 -a^6 +a^4 -a^2 +1) (a^{40} -a^{30} +a^{20} -a^{10} +1 ),,['algebra-precalculus']
6327106406a69a3f488d8d75_f_4_9_0,FUNC,p(x)=(x+1)(x^4-x^3+x^2-x+1),,['algebra-precalculus']
6327106406a69a3f488d8da8_f_1_2_0,SCAL,(n + m + 1),The left hand side,"['algebra-precalculus', 'elementary-number-theory']"
6327106406a69a3f488d8da8_f_1_3_0,SCAL,m^2 + 2m + 1,,"['algebra-precalculus', 'elementary-number-theory']"
6327106406a69a3f488d8db4_f_0_0_0,SCAL,(4 + x)(x^2 + 2x +3),,['algebra-precalculus']
6327106406a69a3f488d8db4_f_1_2_0,SCAL,x^2 + 2x + 3,,['algebra-precalculus']
6327106406a69a3f488d8db4_f_1_4_0,SCAL,4 \cdot (x^2 + 2x + 3),,['algebra-precalculus']
6327106406a69a3f488d8db4_f_1_6_0,SCAL,x \cdot (x^2 + 2x + 3),,['algebra-precalculus']
6327106406a69a3f488d8db4_f_2_7_0,SCAL,x^3 + 5x^2  +11x + 12,,['algebra-precalculus']
6327106406a69a3f488d8de3_f_1_2_0,SET,"(-5,3.93649)",,['algebra-precalculus']
6327106406a69a3f488d8de3_f_1_3_0,SET,"(-5,0.0635)",,['algebra-precalculus']
6327106406a69a3f488d8ec6_f_0_0_0,SCAL,\frac{2^{2x-1} - 2^{x-1}}{2^{2x-1}},this expression,"['algebra-precalculus', 'exponentiation']"
6327106406a69a3f488d8ec9_f_2_8_0,SCAL,\dfrac{11}{9},the right hand side,['algebra-precalculus']
6327106406a69a3f488d8ec9_f_2_16_0,SCAL,\dfrac{9}{9},,['algebra-precalculus']
6327106406a69a3f488d8ec9_f_2_19_0,SCAL,\dfrac{110}{81},,['algebra-precalculus']
6327106406a69a3f488d8f2e_f_4_6_0,FUNC,f(x) = a^x +a^{-x} +2,,"['algebra-precalculus', 'exponentiation']"
6327106406a69a3f488d8f9f_f_0_0_0,SCAL, x^4 + 2 + x^{-4} ,,"['algebra-precalculus', 'factoring']"
6327106406a69a3f488d8f9f_f_1_5_0,FUNC,q(x) = x^{-2},,"['algebra-precalculus', 'factoring']"
6327106406a69a3f488d8f9f_f_1_10_0,FUNC,q(x) = \frac{1}{4x},,"['algebra-precalculus', 'factoring']"
6327106406a69a3f488d903f_f_3_6_0,SCAL,\frac{1}{1-0.7},,"['sequences-and-series', 'algebra-precalculus', 'summation', 'faq', 'geometric-progressions']"
6327106406a69a3f488d90b8_f_1_4_0,SCAL,0109170306 ,,"['algebra-precalculus', 'trigonometry']"
632f833b837ac920af6692e5_f_0_1_0,SCAL,(2+x)(3-ax)^4,,['algebra-precalculus']
632f833b837ac920af6692e5_f_0_7_0,SCAL, (2-x)(81 -108ax + 54a^2x^2 - 12a^3x^3 + a^4x^4),,['algebra-precalculus']
632f833b837ac920af669313_f_0_2_0,SCAL,1/2y^3 - 1/2y^{-3},that derivative,"['calculus', 'algebra-precalculus', 'derivatives']"
632f833b837ac920af669313_f_0_3_0,SCAL,1/4y^6 + 1/4y^{-6},,"['calculus', 'algebra-precalculus', 'derivatives']"
6327106406a69a3f488d9229_f_1_2_0,SCAL,\frac{10^n-1}{9},,['algebra-precalculus']
6327106406a69a3f488d9277_f_1_2_0,SCAL,\frac{1}{a^3} y^3 + \frac{p}{a} y + q,,"['algebra-precalculus', 'trigonometry', 'polynomials']"
6327106406a69a3f488d9370_f_1_1_0,FUNC,y(x) = y(-x),,"['algebra-precalculus', 'functions', 'quadratics']"
632f833b837ac920af669507_f_0_0_0,SCAL,f(x)-g(x)-h(x)-i(x),functions,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_1_0,FUNC,  f(x)=\frac{1}{(x+3)(x+4)^2(x+5)^3} ,,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_2_0,FUNC,  g(x)=\frac{-\frac{1}{2}}{(x+5)^3} ,,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_3_0,FUNC,  h(x)=\frac{-1}{(x+4)^2} ,,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_4_0,FUNC,  i(x)=\frac{\frac{1}{8}}{(x+3)} ,,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_6_0,SCAL,\frac{1+\frac{1}{2}(x+3)(x+4)^2+(x+3)(x+5)^3-\frac{1}{8}(x+4)^2(x+5)^3}{(x+3)(x+4)^2(x+5)^3},,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_7_0,FUNC,g(x)=\frac{20-3x-x^2}{8(x+4)(x+5)^2},,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_8_0,SCAL,\frac{1+\frac{1}{2}(x^3+11x^2+40x+48)+(x^4+18x^3+120x^2+350x+375)-\frac{1}{2}(x^5+23x^4+211x^3+965x^2+2200x+2000)}{(x+3)(x+4)^2(x+5)^3},the products,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_9_0,SCAL,\frac{8+(4x^3+44x^2+160x+192)+(4x^4+72x^3+480x^2+1400x+1500)-(x^5+23x^4+211x^3+965x^2+2200x+2000)}{8(x+3)(x+4)^2(x+5)^3},,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af669507_f_0_10_0,SCAL,\frac{-x^5-19x^4-135x^3-441x^2-640x-300}{8(x+3)(x+4)^2(x+5)^3},,"['algebra-precalculus', 'fractions', 'partial-fractions']"
632f833b837ac920af66958d_f_1_1_0,SCAL,\dfrac{1}{64},,"['algebra-precalculus', 'radicals']"
632f833b837ac920af66959b_f_2_2_0,SCAL,1 + x+y+x^2+xy+y^2,,"['algebra-precalculus', 'functions', 'inverse-function']"
632f833b837ac920af669629_f_0_0_0,SCAL,x^3 - 2x^2 - 5x + 6,,"['algebra-precalculus', 'polynomials', 'factoring']"
6327106406a69a3f488d93af_f_0_0_0,SCAL,7+2\cdot(11\cdot 2^{k-1} - 7) ,,['algebra-precalculus']
6327106406a69a3f488d93af_f_0_1_0,SCAL,11\cdot 2^k -7,,['algebra-precalculus']
6327106406a69a3f488d944f_f_1_10_0,SCAL,1\times2\times3\times4\times5,,"['algebra-precalculus', 'sequences-and-series', 'notation']"
6327106406a69a3f488d944f_f_1_11_0,SCAL,1^2\times2^2\times3^2\times4^2\times5^2,,"['algebra-precalculus', 'sequences-and-series', 'notation']"
632f833b837ac920af66966c_f_1_16_0,SCAL,y - (x - y) ,,"['algebra-precalculus', 'systems-of-equations']"
6327106406a69a3f488d954f_f_0_3_0,SCAL,2(5x+3)^{-1},,"['calculus', 'algebra-precalculus']"
6327106406a69a3f488d954f_f_1_0_0,SCAL,3(5x+3)^{-\frac{1}{2}},a factor,"['calculus', 'algebra-precalculus']"
6327106406a69a3f488d955a_f_0_2_0,SCAL,xy + 2xz + 3yz,,['algebra-precalculus']
6327106406a69a3f488d9567_f_2_9_0,SCAL,-\frac{(r-1)^2}{r},,"['algebra-precalculus', 'logarithms']"
6327106406a69a3f488d9567_f_2_14_0,SCAL,-\frac{1}{2},,"['algebra-precalculus', 'logarithms']"
6327106406a69a3f488d956b_f_1_2_0,SCAL,100(1.03\cdot0.94+0.10-0.08)-100,a final price,['algebra-precalculus']
632f833c837ac920af6697b4_f_1_13_0,SCAL,2016^{2017},,"['sequences-and-series', 'algebra-precalculus', 'roots']"
632f833c837ac920af6697cf_f_1_33_0,SCAL,\frac{b^3}{3},the parabola,"['calculus', 'integration', 'algebra-precalculus', 'area']"
632f833c837ac920af6697cf_f_1_50_0,SCAL,(\frac{(i-1)b}{n})^2,,"['calculus', 'integration', 'algebra-precalculus', 'area']"
632f833c837ac920af6697cf_f_1_51_0,SCAL,(\frac{ib}{n})^2,,"['calculus', 'integration', 'algebra-precalculus', 'area']"
632f833c837ac920af669882_f_0_1_0,SCAL,\frac {100}{17},,"['calculus', 'sequences-and-series', 'algebra-precalculus']"
632f833c837ac920af669882_f_0_2_0,SCAL,\frac {150}{17},,"['calculus', 'sequences-and-series', 'algebra-precalculus']"
632f833c837ac920af669882_f_0_3_0,SCAL,\frac {200}{51},,"['calculus', 'sequences-and-series', 'algebra-precalculus']"
632f833c837ac920af669882_f_0_4_0,SCAL,\frac {50}{17},,"['calculus', 'sequences-and-series', 'algebra-precalculus']"
632f833c837ac920af669894_f_0_0_0,FUNC,f(x) = 4sin^3(x) - 3cos^2(x),,"['calculus', 'algebra-precalculus', 'trigonometry']"
