fid,mtype,exprstr,mention,tags
632ff6ec837ac920af7236d3_f_2_3_0,SET,2^\mathbb{R},,"['geometry', 'elementary-set-theory', 'euclidean-geometry']"
632f9d9c837ac920af691430_f_0_0_0,SET,\mathbb R^2,the Euclidean plane,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_1_0,SET,\mathbb C^2,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_3_0,SET,\mathbb C^2,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_7_0,SET,\mathbb C^2,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_24_0,SET,\mathbb C^2,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_27_0,SET,\mathbb R^4,the four - dimensional space   f_0_27_0,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_29_0,SET,\mathbb R^4,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_36_0,SET,\mathbb R^4,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_0_37_0,SET,\mathbb C^2,,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
632f9d9c837ac920af691430_f_1_63_0,SET,S^{2} \times S^{2},a product,"['linear-algebra', 'geometry', 'euclidean-geometry', 'isometry', 'orthogonal-matrices']"
6327306b06a69a3f488ef405_f_0_8_0,SET,\mathbb{R}^2,,"['linear-algebra', 'euclidean-geometry', 'inner-products']"
6327306b06a69a3f488ef5ca_f_0_11_0,SCAL,x^2+y^2+z^2,,"['definition', 'euclidean-geometry', 'analytic-geometry', 'education']"
632ff6ec837ac920af723a75_f_0_3_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306c06a69a3f488eff0f_f_0_6_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'analytic-geometry', 'convex-optimization']"
632f9d9c837ac920af6916f2_f_1_3_0,SCAL,\frac{2}{9},the ratio,"['geometry', 'euclidean-geometry', 'centroid']"
632ffdd1837ac920af723c30_f_2_1_0,SET,\mathbb R^d,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632ffdd1837ac920af723c30_f_2_4_0,SET,\mathbb R^2,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
6327306f06a69a3f488f151a_f_0_2_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'circles']"
6327307106a69a3f488f2940_f_0_8_0,FUNC,"P(0.2,-0.3,0.5)=0.7",,"['geometry', 'euclidean-geometry']"
6327307206a69a3f488f2c29_f_0_9_0,SCAL,\binom{9}{4},f_0_8_0 points,"['geometry', 'algorithms', 'euclidean-geometry', 'analytic-geometry']"
6327307206a69a3f488f2c29_f_0_11_0,SCAL,\binom{mn}{4},,"['geometry', 'algorithms', 'euclidean-geometry', 'analytic-geometry']"
632f9d9d837ac920af691a26_f_0_7_0,SET,\mathbb{R}^2,,"['inequality', 'euclidean-geometry']"
632f9d9d837ac920af691aaf_f_1_51_0,SET," \{ 3,4,4,4,4,5 \}",distances   f_1_51_0,"['graph-theory', 'euclidean-geometry']"
6327307306a69a3f488f33f1_f_0_0_0,FUNC,T: \mathbb{R}^2 \to \mathbb{R}^2,the counterclockwise rotation,['euclidean-geometry']
6327307306a69a3f488f33f1_f_0_2_0,FUNC,S: \mathbb{R}^2 \to \mathbb{R}^2,,['euclidean-geometry']
632fcd1b837ac920af6dd49d_f_1_0_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'polygons', 'quadrilateral']"
632fcd1b837ac920af6dd4c8_f_1_0_0,SCAL,\frac{1}{2},,"['geometry', 'euclidean-geometry', 'circles']"
632ffdd2837ac920af724266_f_0_2_0,SCAL,\frac{32}{(3n-2)(3n+2)},,"['geometry', 'euclidean-geometry', 'triangles', 'polygons', 'ratio']"
632fcd1b837ac920af6dd4c8_f_1_7_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'circles']"
6327307406a69a3f488f3bbd_f_0_21_0,SET,\mathbb{R}^3,,"['vectors', 'euclidean-geometry', 'analytic-geometry']"
6327307506a69a3f488f4072_f_0_6_0,SET,\mathbb{R}^2,groups,"['euclidean-geometry', 'polygons', 'isometry']"
632ffdd3837ac920af7244cb_f_3_27_0,SET,\mathbb R^2,,"['geometry', 'differential-geometry', 'euclidean-geometry']"
632f5f35837ac920af633664_f_0_18_0,FUNC,f(x)=\frac{-h}{d}x+h,the line,"['geometry', 'euclidean-geometry', 'triangles']"
632f9d9e837ac920af691f0b_f_1_4_0,SET,\mathbb R^3,,"['geometry', 'euclidean-geometry', 'mathematical-modeling', 'quadrics']"
632f9d9e837ac920af691f0b_f_1_10_0,SET,\mathbb R^2,,"['geometry', 'euclidean-geometry', 'mathematical-modeling', 'quadrics']"
632f9d9e837ac920af691f0b_f_1_12_0,SET,\mathbb R^3,,"['geometry', 'euclidean-geometry', 'mathematical-modeling', 'quadrics']"
632f9d9e837ac920af691f0b_f_1_15_0,SET,\mathbb R^3,,"['geometry', 'euclidean-geometry', 'mathematical-modeling', 'quadrics']"
632f9d9e837ac920af691f92_f_1_5_0,SET,\mathbb{R}^2,,"['linear-algebra', 'euclidean-geometry', 'rotations']"
632ffdd3837ac920af724766_f_0_4_0,SCAL,\frac{n^2-n}{2},,"['geometry', 'euclidean-geometry']"
632fcd1d837ac920af6ddfe0_f_0_2_0,SET,\mathbb{R}^2,,"['combinatorics', 'number-theory', 'euclidean-geometry', 'combinatorial-game-theory', 'combinatorial-geometry']"
632f5f35837ac920af633797_f_4_15_0,SCAL,\frac{1}{a^2},,"['geometry', 'euclidean-geometry', 'conic-sections']"
632f5f35837ac920af633797_f_5_5_0,SET,"(\dfrac{e^2s}{1-e^2},0)",,"['geometry', 'euclidean-geometry', 'conic-sections']"
632f5f35837ac920af633797_f_5_6_0,SCAL,\dfrac{es}{1-e^2},,"['geometry', 'euclidean-geometry', 'conic-sections']"
632ffdd3837ac920af72487b_f_1_9_0,SCAL, \frac{b + c}{2},,"['geometry', 'complex-numbers', 'contest-math', 'euclidean-geometry']"
632ffdd4837ac920af724d84_f_0_9_0,SCAL,(a+b)(b+c)(c+a),,"['geometry', 'complex-numbers', 'euclidean-geometry', 'triangles', 'circles']"
632ffdd4837ac920af724ec0_f_0_2_0,SCAL,\frac{1}{2}n,,"['combinatorics', 'geometry', 'euclidean-geometry']"
632ffdd4837ac920af724ec0_f_0_5_0,SCAL,\frac{1}{2}n,,"['combinatorics', 'geometry', 'euclidean-geometry']"
632ffdd4837ac920af724ec0_f_0_9_0,SET,\mathbb{R}^2,,"['combinatorics', 'geometry', 'euclidean-geometry']"
632ffdd5837ac920af7252b1_f_0_1_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry']"
632f9d9f837ac920af692b2b_f_0_2_0,SET,\mathbb{R}^3,,"['geometry', 'differential-geometry', 'euclidean-geometry', 'riemannian-geometry']"
632f9d9f837ac920af692b2b_f_0_4_0,SET,\mathbb{R}^3,isometries,"['geometry', 'differential-geometry', 'euclidean-geometry', 'riemannian-geometry']"
632f5f37837ac920af63435f_f_0_25_0,FUNC,h\circ g\circ f,the composition   f_0_25_0,"['euclidean-geometry', 'isometry']"
632f5f37837ac920af63435f_f_1_9_0,SCAL,u-\frac{b-a}{2},,"['euclidean-geometry', 'isometry']"
632f5f38837ac920af634925_f_1_0_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_6_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_7_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_9_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_11_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_24_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_26_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f5f38837ac920af634925_f_3_27_0,SET,\mathbb{Z}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd6837ac920af725940_f_1_0_0,SCAL,59\times 59\times 59,,"['geometry', 'number-theory', 'trigonometry', 'euclidean-geometry', 'plane-geometry']"
632fcd1f837ac920af6df101_f_1_10_0,SET,"(\frac{2}{3},0)",,"['geometry', 'proof-writing', 'euclidean-geometry', 'conic-sections']"
632f9da0837ac920af6932fd_f_1_15_0,SCAL,\frac{2}{3},,"['geometry', 'euclidean-geometry', 'analytic-geometry']"
632f9da1837ac920af69347c_f_2_14_0,SCAL,(p-x)(r-x)+(q-y)(s-y),The dot product,"['geometry', 'euclidean-geometry']"
632ffdd7837ac920af7260a9_f_2_11_0,SCAL,k^2+\frac{4}{k^2},,"['geometry', 'euclidean-geometry', 'triangles']"
632ffdd7837ac920af7262e2_f_2_3_0,SCAL,\frac{8}{100},a=,"['geometry', 'contest-math', 'euclidean-geometry', 'analytic-geometry']"
632f9da1837ac920af6935e5_f_1_89_0,SCAL,\frac{1}{2},,"['euclidean-geometry', 'triangles']"
632f5f3b837ac920af635637_f_3_0_0,FUNC,f(x) = ax+b,,"['proof-writing', 'euclidean-geometry']"
632f9da1837ac920af69378c_f_0_0_0,FUNC,"f(x, y) = ax + by + c",,"['geometry', 'euclidean-geometry', 'maxima-minima', 'cauchy-schwarz-inequality']"
632ffdd7837ac920af726495_f_0_10_0,SCAL,\frac{x^2}{4},,"['geometry', 'trigonometry', 'contest-math', 'euclidean-geometry']"
632ffdd7837ac920af726495_f_0_17_0,SCAL,\frac{x^2}{24},its area,"['geometry', 'trigonometry', 'contest-math', 'euclidean-geometry']"
632f9da1837ac920af69387f_f_0_2_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'maxima-minima']"
632ffdd7837ac920af7264ea_f_0_7_0,SCAL,\frac{1}{1000},the scale,"['algebra-precalculus', 'euclidean-geometry']"
632ffdd7837ac920af72654d_f_0_0_0,SCAL,\frac{a}{a-1},the answer,"['geometry', 'euclidean-geometry', 'triangles', 'ratio']"
632f5f3c837ac920af635aef_f_0_3_0,FUNC,f(c)=f(a)f(b),,['euclidean-geometry']
632f5f3c837ac920af635aef_f_0_4_0,FUNC,f(c)=f(a)+f(b),the Euclidean version,['euclidean-geometry']
632f5f3c837ac920af635c99_f_0_4_0,SCAL,(0 0 0 0 0 0 0 1 1 0 1 0 0 0 1),,"['euclidean-geometry', 'finite-fields']"
632f5f3c837ac920af635c99_f_0_8_0,SCAL,\frac{2^{ms} - 1}{2^s - 1},,"['euclidean-geometry', 'finite-fields']"
632f5f3c837ac920af635c99_f_1_5_0,SCAL,\frac{q^s -1}{q-1},,"['euclidean-geometry', 'finite-fields']"
632f5f3c837ac920af635d3e_f_1_2_0,SET,\mathbb{R} \times \mathbb{R},the Cartesian product,"['euclidean-geometry', 'analytic-geometry']"
632f5f3c837ac920af635e6e_f_1_3_0,SCAL,3\times3\times3,,"['euclidean-geometry', '3d']"
632fcd21837ac920af6dfa21_f_1_1_0,SET,\mathbb R^n,,"['linear-algebra', 'multivariable-calculus', 'euclidean-geometry', 'definition', 'intuition']"
632fcd21837ac920af6dfa21_f_1_7_0,SET,\mathbb R^n,,"['linear-algebra', 'multivariable-calculus', 'euclidean-geometry', 'definition', 'intuition']"
632fcd21837ac920af6dfb45_f_1_11_0,SCAL,\frac{x}{y},,"['geometry', 'proof-writing', 'euclidean-geometry', 'angle']"
632f9da2837ac920af693f60_f_2_1_0,SET,\mathbb{R}^2,the euclidean plane   f_2_1_0,"['geometry', 'complex-numbers', 'vectors', 'euclidean-geometry', 'circles']"
632f9da3837ac920af69468f_f_0_1_0,SCAL,\binom{n}{2},  f_0_0_0   points,"['algorithms', 'euclidean-geometry', 'analytic-geometry']"
632f5f3d837ac920af6363bb_f_1_0_0,SET,\mathbb R^n,The Lie group,"['geometry', 'algebraic-geometry', 'differential-geometry', 'euclidean-geometry', 'dimension-theory-analysis']"
632f5f3d837ac920af6363bb_f_1_1_0,SET,\mathbb R^n,,"['geometry', 'algebraic-geometry', 'differential-geometry', 'euclidean-geometry', 'dimension-theory-analysis']"
632f5f3d837ac920af6363bb_f_1_8_0,SCAL,n(n-1)(n-2)/6,instance,"['geometry', 'algebraic-geometry', 'differential-geometry', 'euclidean-geometry', 'dimension-theory-analysis']"
632ffdd8837ac920af726952_f_2_122_0,SCAL,-a^2yz-b^2zx-c^2xy,"  f_2_121_0 , the part","['geometry', 'euclidean-geometry']"
632ffdd8837ac920af726b23_f_0_2_0,SCAL,\frac{5}{2},,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd8837ac920af726b23_f_0_10_0,SCAL,\frac{5}{2},the side length,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd8837ac920af726b23_f_0_11_0,SCAL,\frac{1}{2},,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd8837ac920af726b23_f_0_20_0,SCAL,\frac{2}{2m+1},,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd8837ac920af726b23_f_0_29_0,SCAL,\frac{1}{2},,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632ffdd8837ac920af726b23_f_0_30_0,SCAL,\frac{1}{2},the polygon,"['geometry', 'algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'analytic-geometry']"
632fcd23837ac920af6e09c3_f_0_0_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry']"
632fcd23837ac920af6e0bca_f_0_0_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'plane-geometry', 'affine-geometry']"
632fcd23837ac920af6e0bca_f_0_6_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'plane-geometry', 'affine-geometry']"
632fcd23837ac920af6e0bca_f_0_13_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'plane-geometry', 'affine-geometry']"
632ffdd8837ac920af726d2f_f_0_0_0,SET,\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_0_1_0,SET,\mathbb{R}^M,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_0_3_0,SET,\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_0_4_0,SET,\mathbb{R}^M,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_1_0,SET,\mathbb{R}^M,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_2_0,SET,\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_4_0,SET,\mathbb{R}^M,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_5_0,SET,\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_6_0,FUNC,i:\mathbb{R}^M\to\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_10_0,SET,\mathbb{R}^M,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_1_11_0,SET,\mathbb{R}^N,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_3_2_0,SET,\mathbb R^2,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_3_6_0,SET,\mathbb R^3,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_3_8_0,SET,\mathbb R^4,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632ffdd8837ac920af726d2f_f_3_9_0,SET,\mathbb R^5,,"['metric-spaces', 'euclidean-geometry', 'dimensional-analysis']"
632fcd24837ac920af6e0d73_f_0_0_0,SET,\mathbb{R}^3,Euclidean vector space,"['euclidean-geometry', 'isometry']"
632fcd24837ac920af6e0f96_f_0_0_0,SET,\mathbb{R}^3,,"['linear-algebra', 'euclidean-geometry']"
632ffdd9837ac920af726df9_f_1_30_0,SCAL,\frac{9}{13},,"['geometry', 'euclidean-geometry']"
632ffdd9837ac920af726df9_f_1_31_0,SCAL,\frac{4}{13},,"['geometry', 'euclidean-geometry']"
632f5f3f837ac920af636b9f_f_1_0_0,SET,\mathbb{R}^2,,"['combinatorics', 'euclidean-geometry']"
632f5f3f837ac920af636b9f_f_1_7_0,SCAL,\frac{1}{2},,"['combinatorics', 'euclidean-geometry']"
632f5f3f837ac920af636b9f_f_1_15_0,SET,\mathbb{R}^2,,"['combinatorics', 'euclidean-geometry']"
632f5f3f837ac920af636b9f_f_1_51_0,SET,\mathbb{R}^2,,"['combinatorics', 'euclidean-geometry']"
632ffdd9837ac920af727109_f_1_27_0,SCAL,x^4 - x^3 + 2x^2 + 4x + 3,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632fcd25837ac920af6e17a5_f_1_1_0,SCAL,\frac{1}{s^2},,['euclidean-geometry']
632f5f3f837ac920af636d79_f_2_0_0,SET,\mathbb R^2,,"['euclidean-geometry', 'linear-transformations']"
632f5f3f837ac920af636d79_f_2_1_0,SET,\mathbb R^2,,"['euclidean-geometry', 'linear-transformations']"
632f5f3f837ac920af636d79_f_3_1_0,SET,\mathbb R^2,a plane,"['euclidean-geometry', 'linear-transformations']"
632f5f3f837ac920af636d79_f_3_3_0,SET,\mathbb R^2,,"['euclidean-geometry', 'linear-transformations']"
632f5f3f837ac920af636d79_f_3_7_0,FUNC,f:\mathbb R^2\rightarrow \mathbb R^2,,"['euclidean-geometry', 'linear-transformations']"
632ffdd9837ac920af727109_f_1_60_0,SCAL,15138781886600 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_72_0,SCAL,651387818865997 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_73_0,SCAL,885456025653210 ,-0,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_75_0,SCAL,120536680255323 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_77_0,SCAL,354604887042536 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_79_0,SCAL,651387818865997 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_80_0,SCAL,885456025653210 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_82_0,SCAL,120536680255323 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_84_0,SCAL,354604887042536 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_86_0,SCAL,15138781886600 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_87_0,SCAL,568064746731156 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_89_0,SCAL,748510748171100 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_91_0,SCAL,970941817426053 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_93_0,SCAL,15138781886600 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_94_0,SCAL,568064746731156 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_96_0,SCAL,748510748171100 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_98_0,SCAL,970941817426053 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_132_0,SCAL,970941817426052 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_135_0,SCAL,568064746731156 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_138_0,SCAL,748510748171102 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_206_0,SCAL,x^5 - x^4 - 4x^3 + 3x^2 + 3x - 1,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632f5f40837ac920af636ff1_f_0_0_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_1_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_2_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_3_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_4_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_5_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_6_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_0_7_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_1_0_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_1_1_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_1_2_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632f5f40837ac920af636ff1_f_1_3_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'transformation', 'transformational-geometry']"
632ffdd9837ac920af727109_f_1_255_0,SCAL,142314838273285 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_256_0,SCAL,654860733945285 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_257_0,SCAL,415415013001886 ,=,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_258_0,SCAL,841253532831181 ,=,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_259_0,SCAL,959492973614497 ,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_365_0,SCAL,23 \cdot 53 \cdot 43411,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_366_0,SCAL,23^{45} \cdot 53 \cdot 43411,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_369_0,SCAL,23^3 \cdot 2\cdot 20693 \cdot 2155519,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
632ffdd9837ac920af727109_f_1_370_0,SCAL,23^{36} \cdot 2\cdot 20693 \cdot 2155519,,"['trigonometry', 'prime-numbers', 'euclidean-geometry', 'math-software', 'ratio']"
