fid,mtype,exprstr,mention,tags,tokens,type_tokens
6327106806a69a3f488dbac2_f_2_15_0,SET,\mathbb R^d,,"['graph-theory', 'euclidean-geometry']","['\\mathbb', 'R', '^', 'd']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
6327106806a69a3f488dbac2_f_2_19_0,SET,\mathbb R^n,  f_2_18_0   points,"['graph-theory', 'euclidean-geometry']","['\\mathbb', 'R', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
6327106806a69a3f488dbdf5_f_0_2_0,SET,\mathbb R^n,,"['euclidean-geometry', 'extremal-combinatorics']","['\\mathbb', 'R', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
6327106806a69a3f488dbea1_f_0_3_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'metric-spaces']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488dbfc1_f_0_1_0,FUNC,f(0) = f(1),,"['general-topology', 'euclidean-geometry']","['f', '(', '0', ')', '=', 'f', '(', '1', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106806a69a3f488dbfc1_f_0_5_0,SET,\mathbb{R}^2,,"['general-topology', 'euclidean-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488dbfc1_f_0_10_0,SET,\mathbb{R}^2,,"['general-topology', 'euclidean-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488dbfc1_f_0_21_0,SET,\mathbb{R}^2,,"['general-topology', 'euclidean-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488dbfc1_f_0_27_0,SET,\mathbb{R}^2,,"['general-topology', 'euclidean-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106806a69a3f488dbfc1_f_0_38_0,FUNC,F: \mathbb{R}^2 \rightarrow \mathbb{R}^2,homeomorphisms,"['general-topology', 'euclidean-geometry']","['F', ':', '\\mathbb{R}', '^', '2', '\\rightarrow', '\\mathbb{R}', '^', '2']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9723837ac920af688c1c_f_2_2_0,SET,"(\frac{a^2+b^2}{2a},b)",,"['geometry', 'euclidean-geometry']","['(', '\\frac', '{', 'a', '^', '2', '+', 'b', '^', '2', '}', '{', '2', 'a', '}', ',', 'b', ')']","['interval', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'COMMA', '__ANON_1', 'R_PAREN']"
632f9723837ac920af688c1c_f_2_4_0,SET,"(\frac{a^2-b^2}{2a},0)",,"['geometry', 'euclidean-geometry']","['(', '\\frac', '{', 'a', '^', '2', '-', 'b', '^', '2', '}', '{', '2', 'a', '}', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fc630837ac920af6d6d98_f_0_2_0,FUNC,f:E\rightarrow F,/ Hermitian vector spaces,"['linear-algebra', 'euclidean-geometry']","['f', ':', 'E', '\\rightarrow', 'F']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
632fc630837ac920af6d6d98_f_1_3_0,FUNC,f\colon E\to F,,"['linear-algebra', 'euclidean-geometry']","['f', '\\colon', 'E', '\\to', 'F']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
632f9723837ac920af688c1e_f_1_1_0,FUNC,"f:[0,1]\to \mathbb{R}^3",,"['euclidean-geometry', 'riemannian-geometry']","['f', ':', '[', '0', ',', '1', ']', '\\to', '\\mathbb{R}', '^', '3']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fc630837ac920af6d6ef0_f_0_1_0,SET,\mathbb R^n,,"['vector-spaces', 'euclidean-geometry', 'inner-products']","['\\mathbb', 'R', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
632fc631837ac920af6d6fca_f_0_16_0,SCAL,(2n-1)^{d-1},this faces,"['geometry', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry']","['(', '2', 'n', '-', '1', ')', '^', '{', 'd', '-', '1', '}']","['exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106906a69a3f488dcb17_f_2_0_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'analytic-geometry', 'plane-curves']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106906a69a3f488dcb17_f_2_12_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'analytic-geometry', 'plane-curves']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106906a69a3f488dcfa0_f_1_2_0,SET,"(\frac{a+c}{2},\frac{b+d}{2})",the center,"['geometry', 'euclidean-geometry']","['(', '\\frac', '{', 'a', '+', 'c', '}', '{', '2', '}', ',', '\\frac', '{', 'b', '+', 'd', '}', '{', '2', '}', ')']","['interval', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'COMMA', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN']"
6327106906a69a3f488dd022_f_0_7_0,SET,\mathbb{Z}^3,,"['combinatorics', 'group-theory', 'euclidean-geometry', 'finite-groups']","['\\mathbb{Z}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106906a69a3f488dd022_f_0_8_0,SET,\mathbb{R}^3,,"['combinatorics', 'group-theory', 'euclidean-geometry', 'finite-groups']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd34f_f_1_0_0,SET,\mathbb R^2,,"['geometry', 'reference-request', 'euclidean-geometry', 'axioms']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd34f_f_1_2_0,SET,\mathbb R^2,,"['geometry', 'reference-request', 'euclidean-geometry', 'axioms']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd34f_f_1_3_0,SET,\mathbb R^2,,"['geometry', 'reference-request', 'euclidean-geometry', 'axioms']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd34f_f_1_4_0,SET,\mathbb R^2,,"['geometry', 'reference-request', 'euclidean-geometry', 'axioms']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632fc631837ac920af6d72c6_f_0_8_0,SCAL,\frac{x}{z},,"['algebra-precalculus', 'trigonometry', 'euclidean-geometry', 'contest-math']","['\\frac', '{', 'x', '}', '{', 'z', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f9725837ac920af68997c_f_0_13_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'computational-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd7ac_f_1_46_0,SCAL,2^l\times2^l,,"['geometry', 'combinatorics', 'euclidean-geometry']","['2', '^', 'l', '\\times', '2', '^', 'l']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'CMD_TIMES', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']"
6327106a06a69a3f488dd9cc_f_1_0_0,SET,\mathbb R^3,,"['euclidean-geometry', 'differential-topology', 'manifolds']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488dd9cc_f_1_3_0,SET,\mathbb R^3,,"['euclidean-geometry', 'differential-topology', 'manifolds']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106a06a69a3f488ddc61_f_0_0_0,SCAL,19 \times 19,,"['geometry', 'euclidean-geometry', 'recreational-mathematics']","['19', '\\times', '19']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CMD_TIMES', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f9725837ac920af6899f3_f_0_15_0,SCAL, is very large ,n_2)^2 } f_0_13_0 R,"['geometry', 'algorithms', 'euclidean-geometry']","['i', 's', 'v', 'e', 'r', 'y', 'l', 'a', 'r', 'g', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632fc631837ac920af6d7445_f_1_0_0,SET,\mathbb R^2,,"['geometry', 'systems-of-equations', 'euclidean-geometry', 'analytic-geometry']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106b06a69a3f488de177_f_0_0_0,SCAL,100\times100,,"['geometry', 'optimization', 'euclidean-geometry']","['100', '\\times', '100']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CMD_TIMES', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106b06a69a3f488de299_f_1_5_0,SCAL,(a+2b)^{3/2},,"['geometry', 'trigonometry', 'euclidean-geometry']","['(', 'a', '+', '2', 'b', ')', '^', '{', '3', '/', '2', '}']","['exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fc631837ac920af6d75c9_f_1_5_0,SET,"(5.13198,1.12946)",,"['geometry', 'euclidean-geometry', 'triangles', 'circles']","['(', ',', ')']","['interval', 'L_PAREN', 'expr_atom', 'number', 'COMMA', 'expr_atom', 'number', 'R_PAREN']"
632f9726837ac920af68a142_f_0_1_0,SET,\mathbb R^4,,"['algebraic-topology', 'euclidean-geometry']","['\\mathbb', 'R', '^', '4']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
6327106b06a69a3f488de409_f_3_10_0,SCAL,2 \times 48,,"['algebra-precalculus', 'euclidean-geometry', 'triangles']","['2', '\\times', '48']","['mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f9727837ac920af68a7c1_f_1_2_0,SCAL,x-2d \times y-2d,the inner dimensions,"['geometry', 'algebra-precalculus', 'euclidean-geometry']","['x', '-', '2', 'd', '\\times', 'y', '-', '2', 'd']","['additive', '__ANON_1', 'SUB', 'additive', 'mp', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'CMD_TIMES', '__ANON_1', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
632f9727837ac920af68ab5b_f_1_2_0,SCAL,\frac{a-1}{2},,"['geometry', 'euclidean-geometry', 'geometric-construction']","['\\frac', '{', 'a', '-', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9727837ac920af68ab5b_f_1_3_0,SCAL,\frac{a+1}{2},the radius,"['geometry', 'euclidean-geometry', 'geometric-construction']","['\\frac', '{', 'a', '+', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106b06a69a3f488de67e_f_3_0_0,SET,\mathbb{R}^3,,"['linear-algebra', 'general-topology', 'euclidean-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106b06a69a3f488de788_f_0_6_0,FUNC,f:\mathbb{R}^4 \rightarrow \mathbb{R}^4,,"['linear-algebra', 'algebraic-geometry', 'euclidean-geometry', 'quaternions']","['f', ':', '\\mathbb{R}', '^', '4', '\\rightarrow', '\\mathbb{R}', '^', '4']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106b06a69a3f488de788_f_0_8_0,FUNC,g: S^3 \rightarrow S^3,,"['linear-algebra', 'algebraic-geometry', 'euclidean-geometry', 'quaternions']","['g', ':', 'S', '^', '3', '\\rightarrow', 'S', '^', '3']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'set_expr', '__ANON_0', 'CARET', '__ANON_3']"
6327106c06a69a3f488dea9b_f_2_3_0,SCAL,\frac{1}{2},,['euclidean-geometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6327106c06a69a3f488dec8c_f_0_1_0,SET,\mathbb{Z}^3,,"['terminology', 'vector-spaces', 'euclidean-geometry']","['\\mathbb{Z}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106c06a69a3f488dec8c_f_0_2_0,SET,\mathbb{R}^3,,"['terminology', 'vector-spaces', 'euclidean-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106c06a69a3f488dec8c_f_2_0_0,SET,\mathbb{Z}^3,,"['terminology', 'vector-spaces', 'euclidean-geometry']","['\\mathbb{Z}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9728837ac920af68ae97_f_3_0_0,SCAL,\frac{1}{2},,"['geometry', 'euclidean-geometry', 'triangles']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9728837ac920af68b3c3_f_1_2_0,SET,\mathbb R^{p-1},,"['geometry', 'euclidean-geometry', 'convex-analysis']","['\\mathbb', 'R', '^', '{', 'p', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9728837ac920af68b43a_f_0_0_0,SET,\mathbb{R}^3,,"['euclidean-geometry', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6327106c06a69a3f488df4e8_f_3_0_0,SET,\mathbb{R}^2,,['euclidean-geometry'],"['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9729837ac920af68b98f_f_0_0_0,SET,\mathbb{R}^3,,"['euclidean-geometry', 'polyhedra', 'polytopes']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fc634837ac920af6d8761_f_0_2_0,SCAL,\frac{1}{2^n},,"['real-analysis', 'sequences-and-series', 'limits', 'euclidean-geometry']","['\\frac', '{', '1', '}', '{', '2', '^', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'R_BRACE']"
63271c3106a69a3f488dff1f_f_3_10_0,SCAL, and the reflection of ,,"['geometry', 'euclidean-geometry', 'affine-geometry', 'reflection']","['a', 'n', 'd', 't', 'h', 'e', 'r', 'e', 'f', 'l', 'e', 'c', 't', 'i', 'o', 'n', 'o', 'f']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f972a837ac920af68c0af_f_0_8_0,SET,"[0.8067, 0]",,"['euclidean-geometry', 'analytic-geometry']","['[', ',', '0', ']']","['interval', 'L_BRACKET', 'expr_atom', 'number', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']"
63271c3206a69a3f488e0557_f_0_0_0,SET,\mathbb R^n,,"['linear-algebra', 'combinatorics', 'euclidean-geometry']","['\\mathbb', 'R', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
632f972c837ac920af68ce98_f_0_2_0,SET,\mathbb{R}^3,,"['vector-spaces', 'euclidean-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f972e837ac920af68d6ab_f_2_0_0,SET,\mathbb{R}^3,,"['euclidean-geometry', 'normed-spaces']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3406a69a3f488e2100_f_3_0_0,SET,\mathbb R^n,,"['euclidean-geometry', 'noneuclidean-geometry']","['\\mathbb', 'R', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
632f972e837ac920af68d6ab_f_2_36_0,SET,\mathbb{R}^3,,"['euclidean-geometry', 'normed-spaces']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f972e837ac920af68d6ab_f_2_50_0,SET,\mathbb{R}^3,the cube span,"['euclidean-geometry', 'normed-spaces']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f972e837ac920af68d6ab_f_2_57_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'normed-spaces']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3506a69a3f488e228a_f_1_7_0,SCAL,\dfrac{area}{semi perimeter},,['euclidean-geometry'],"['\\dfrac', '{', 'a', 'r', 'e', 'a', '}', '{', 's', 'e', 'm', 'i', 'p', 'e', 'r', 'i', 'm', 'e', 't', 'e', 'r', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE']"
632fcd12837ac920af6d9382_f_0_8_0,SET,\mathbb{R}^2,,"['linear-algebra', 'geometry', 'proof-verification', 'euclidean-geometry', 'projective-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3506a69a3f488e2b43_f_0_4_0,SCAL,\frac{rh}{2},a triangle,"['euclidean-geometry', 'triangles']","['\\frac', '{', 'r', 'h', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd12837ac920af6d9382_f_0_16_0,SET,\mathbb{R}^2,,"['linear-algebra', 'geometry', 'proof-verification', 'euclidean-geometry', 'projective-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd12837ac920af6d9382_f_0_19_0,SET,\mathbb{R}^2,,"['linear-algebra', 'geometry', 'proof-verification', 'euclidean-geometry', 'projective-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd12837ac920af6d9382_f_0_38_0,SET,\mathbb{R}^3,,"['linear-algebra', 'geometry', 'proof-verification', 'euclidean-geometry', 'projective-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd12837ac920af6d9382_f_0_40_0,SET,\mathbb{R}^2,,"['linear-algebra', 'geometry', 'proof-verification', 'euclidean-geometry', 'projective-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f972f837ac920af68dfa2_f_0_15_0,SET,\mathbb{R}^3,,"['geometry', 'euclidean-geometry', 'geometric-topology']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9730837ac920af68e80f_f_0_5_0,SCAL,a^2 + 4h^2 - (b+c)^2,,"['inequality', 'euclidean-geometry', 'triangles']","['a', '^', '2', '+', '4', 'h', '^', '2', '-', '(', 'b', '+', 'c', ')', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
632f9730837ac920af68e80f_f_1_10_0,SCAL,4h^2-((b+c)^2-a^2),,"['inequality', 'euclidean-geometry', 'triangles']","['4', 'h', '^', '2', '-', '(', '(', 'b', '+', 'c', ')', '^', '2', '-', 'a', '^', '2', ')']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'group', 'L_PAREN', 'additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f9731837ac920af68ee70_f_0_4_0,SET,\mathbb{R}^2,,"['geometry', 'trigonometry', 'metric-spaces', 'euclidean-geometry', 'circles']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9731837ac920af68ee70_f_0_7_0,SET,\mathbb{R}^2,,"['geometry', 'trigonometry', 'metric-spaces', 'euclidean-geometry', 'circles']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9731837ac920af68ee70_f_0_17_0,SET,\mathbb{R}^2,,"['geometry', 'trigonometry', 'metric-spaces', 'euclidean-geometry', 'circles']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9731837ac920af68ee70_f_1_0_0,SET,\mathbb R^2,,"['geometry', 'trigonometry', 'metric-spaces', 'euclidean-geometry', 'circles']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
63271c3706a69a3f488e3e4c_f_0_2_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3706a69a3f488e3ec9_f_0_1_0,SET,\mathbb{R}^2,and the Euclidean space   f_0_1_0,"['euclidean-geometry', 'rotations', 'real-algebraic-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3706a69a3f488e3ec9_f_0_3_0,SET,\mathbb{R}^2,a SPACE,"['euclidean-geometry', 'rotations', 'real-algebraic-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
63271c3706a69a3f488e3ec9_f_0_5_0,SET,\mathbb{R}^2,,"['euclidean-geometry', 'rotations', 'real-algebraic-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd13837ac920af6d9a27_f_0_0_0,SET,\mathbb R^2,,"['geometry', 'euclidean-geometry']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
63271c3806a69a3f488e4627_f_0_10_0,FUNC,"F(x,y,z)=0.",,"['euclidean-geometry', 'analytic-geometry', 'parametric', 'locus']","['F', '(', 'x', ',', 'y', ',', 'z', ')', '=']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'number']"
63271c3806a69a3f488e4c1d_f_0_14_0,SCAL, creates a segment ,,"['geometry', 'euclidean-geometry']","['c', 'r', 'e', 'a', 't', 'e', 's', 'a', 's', 'e', 'g', 'm', 'e', 'n', 't']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
