fid,mtype,exprstr,mention,tokens,type_tokens,tags
6327106606a69a3f488da27d_f_3_9_0,FUNC,y,a function,['y'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_12_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_4_7_0,FUNC,E,a function,['E'],"['func_name', '__ANON_0']","['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da37a_f_0_7_0,FUNC,f : \mathbb{R} \rightarrow \mathbb{R},a    function,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'functions', 'transformational-geometry']"
632f8340837ac920af66b16a_f_0_2_0,SCAL,xy+yz+zx,maximum value,"['x', 'y', '+', 'y', 'z', '+', 'z', 'x']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",['algebra-precalculus']
6327106606a69a3f488da433_f_1_10_0,SCAL,\frac{a(b+c)}{a(a+b+c)},the fraction,"['\\frac', '{', 'a', '(', 'b', '+', 'c', ')', '}', '{', 'a', '(', 'a', '+', 'b', '+', 'c', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'R_BRACE']",['algebra-precalculus']
6327106606a69a3f488da433_f_2_0_0,SCAL,\frac{ab+ca}{a^2+ab+ca},the first fraction,"['\\frac', '{', 'a', 'b', '+', 'c', 'a', '}', '{', 'a', '^', '2', '+', 'a', 'b', '+', 'c', 'a', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']",['algebra-precalculus']
6327106606a69a3f488da467_f_2_0_0,SCAL,1001010110100000101.10010101,the binary number,[],"['expr_atom', 'number']","['algebra-precalculus', 'number-systems']"
632f8340837ac920af66b347_f_4_17_0,FUNC,p,an odd function,['p'],"['func_name', '__ANON_1']","['algebra-precalculus', 'polynomials']"
6327106606a69a3f488da4d7_f_0_0_0,FUNC,f:\mathbb{R}\to\mathbb{R},all functions,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'functional-equations', 'contest-math']"
632f8340837ac920af66b37e_f_0_3_0,FUNC,f(x)=a\cdot x+b,the function   f_0_3_0,"['f', '(', 'x', ')', '=', 'a', '\\cdot', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'ADD', '__ANON_1']",['algebra-precalculus']
6327106606a69a3f488da51c_f_2_3_0,SCAL,x \times 10^{n-1},  digit positive number,"['x', '\\times', '1', '0', '^', '{', 'n', '-', '1', '}']","['mp', '__ANON_1', 'CMD_TIMES', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'logarithms']"
632f8340837ac920af66b4de_f_0_0_0,SCAL,2 ,the number,2,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-distributions']"
632f8340837ac920af66b4de_f_3_8_0,SCAL,1 ,the numbers,1,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-distributions']"
632f8340837ac920af66b5fe_f_0_5_0,FUNC,g(x)=6.4*10^6,functions,"['g', '(', 'x', ')', '=', '*', '1', '0', '^', '6']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', 'number', 'MUL', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'proof-verification']"
6327106606a69a3f488da645_f_0_6_0,SCAL,00,the last two digits,"['0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'modular-arithmetic']"
632f8341837ac920af66b75e_f_0_8_0,SCAL,13,prime number,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'cubics']"
632f8341837ac920af66b75e_f_1_5_0,SCAL,2,  distinct negative numbers,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'cubics']"
632f8341837ac920af66b75e_f_1_6_0,SCAL,1,positive numbers,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'cubics']"
6327106606a69a3f488da72e_f_1_5_0,SCAL,1,either prime numbers,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials', 'factoring', 'quadratics']"
6327106606a69a3f488da72e_f_4_4_0,SCAL,(a^2-4b)/4,-,"['(', 'a', '^', '2', '-', '4', 'b', ')', '/', '4']","['mp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'DIV', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials', 'factoring', 'quadratics']"
632f8341837ac920af66b79d_f_0_0_0,FUNC,f,a continuous function,['f'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus', 'functions']"
6327106606a69a3f488da74b_f_2_5_0,SCAL,1 ,the numbers,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'matrices']"
632f8341837ac920af66b817_f_0_4_0,FUNC,f(x)=x^2,the unknown function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functional-equations']"
632f8341837ac920af66b817_f_1_9_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functional-equations']"
6327106606a69a3f488da7a9_f_2_8_0,FUNC,X,the map corresponds,['X'],"['func_name', '__ANON_0']",['algebra-precalculus']
632f8341837ac920af66b8ad_f_1_15_0,SCAL,500\cdot60^n,the numbers,"['5', '0', '0', '\\cdot', '6', '0', '^', 'n']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']","['algebra-precalculus', 'algorithms', 'word-problem']"
6327106606a69a3f488da843_f_5_9_0,SCAL,g(x),the fractions,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'partial-fractions']"
6327106606a69a3f488da843_f_6_53_0,SCAL,f^{(j)},the rational fraction,"['f', '^', '{', '(', 'j', ')', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']","['algebra-precalculus', 'partial-fractions']"
632f8341837ac920af66bae0_f_1_12_0,SCAL,\frac{1}{k},a fraction,"['\\frac', '{', '1', '}', '{', 'k', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'inequality', 'rearrangement-inequality']"
6327106606a69a3f488da92b_f_0_12_0,SCAL,0.5,values,[],"['expr_atom', 'number']",['algebra-precalculus']
632f8341837ac920af66bb47_f_2_7_0,FUNC,f(x)=2x^3-1,the function   f_2_7_0,"['f', '(', 'x', ')', '=', '2', 'x', '^', '3', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'elementary-set-theory']"
632f8342837ac920af66bd95_f_1_0_0,FUNC,"f: [0, 1] \to [0, 1]",a linear function,"['f', ':', '[', '0', ',', '1', ']', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']",['algebra-precalculus']
6327106706a69a3f488daa15_f_3_7_0,SCAL,144 ,the largest number,"['1', '4', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'numerical-methods', 'math-history']"
6327106706a69a3f488daa67_f_0_0_0,FUNC,f(x)=x^2,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488daa8f_f_2_4_0,FUNC,n,the elementary symmetric functions,['n'],"['func_name', '__ANON_1']",['algebra-precalculus']
632f8342837ac920af66bfa0_f_1_0_0,FUNC,f : X \to Y,  A function,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions']"
632f8342837ac920af66bfa0_f_1_8_0,SET,\{0\},the only possible subset,"['\\{', '0', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']","['algebra-precalculus', 'functions']"
632f8342837ac920af66c34c_f_1_1_0,SCAL,(n+1008)^2,the square number   f_1_1_0,"['(', 'n', '+', '1', '0', '0', '8', ')', '^', '2']","['exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'radicals', 'boundary-value-problem']"
632f8342837ac920af66c34c_f_1_2_0,SCAL,1016064,the number   f_1_2_0,"['1', '0', '1', '6', '0', '6', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'radicals', 'boundary-value-problem']"
632f8342837ac920af66c34c_f_1_5_0,SCAL,1016064,another square number,"['1', '0', '1', '6', '0', '6', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'radicals', 'boundary-value-problem']"
6327106706a69a3f488dadb2_f_2_14_0,SET,"\{0,1\}",the set,"['\\{', '0', ',', '1', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']","['algebra-precalculus', 'polynomials', 'definition']"
632f8343837ac920af66c734_f_2_2_0,FUNC,f,an increasing function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'inequality', 'logarithms']"
6327106706a69a3f488daed2_f_1_8_0,SCAL,a+b+c-d-e,the numbers,"['a', '+', 'b', '+', 'c', '-', 'd', '-', 'e']","['additive', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'SUB', 'additive', '__ANON_1', 'SUB', '__ANON_1']",['algebra-precalculus']
6327106706a69a3f488daf4b_f_4_5_0,SCAL,+1,maximum and minimum values,"['+', '1']","['unary', 'ADD', 'expr_atom', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488daf9d_f_1_17_0,SCAL,g(2),the value   f_1_17_0,"['g', '(', '2', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']","['calculus', 'algebra-precalculus']"
6327106706a69a3f488daf9d_f_2_9_0,FUNC,f,different functions,['f'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus']"
632f8344837ac920af66cd1b_f_3_14_0,SCAL,11,value,"['1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'optimization', 'radicals']"
632f8344837ac920af66cdc9_f_1_0_0,SCAL,\frac {2}{2x+6},The second fraction,"['\\frac', '{', '2', '}', '{', '2', 'x', '+', '6', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'fractions']"
6327106706a69a3f488db124_f_1_4_0,FUNC,f,the function    f_1_4_0,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632f8344837ac920af66ce86_f_0_7_0,SCAL,3,f_0_6_0   value,3,"['expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
632f8344837ac920af66ce86_f_1_1_0,SCAL,n^2,  natural number odds,"['n', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
6327106706a69a3f488db140_f_3_2_0,SCAL,+5,values,"['+', '5']","['unary', 'ADD', 'expr_atom', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488db22c_f_1_5_0,SCAL,6000,The number,"['6', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488db22c_f_2_15_0,SCAL,944 ,the number,"['9', '4', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488db246_f_1_0_0,FUNC,f(x) = 2^x - x^2,the function,"['f', '(', 'x', ')', '=', '2', '^', 'x', '-', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus']"
6327106706a69a3f488db246_f_2_1_0,FUNC,f(x)=2^x-x^2,a function,"['f', '(', 'x', ')', '=', '2', '^', 'x', '-', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus']"
632f8345837ac920af66cffc_f_1_7_0,SCAL,2 ,( number,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials']"
632f8345837ac920af66cffc_f_1_8_0,SCAL,2 ,( number,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials']"
632f8345837ac920af66d218_f_0_13_0,SCAL,5 ,unit digit   f_0_13_0,5,"['expr_atom', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488db345_f_2_14_0,FUNC,f(x)=1/x,the function,"['f', '(', 'x', ')', '=', '1', '/', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']","['algebra-precalculus', 'multivariable-calculus', 'inequality', 'lagrange-multiplier', 'a.m.-g.m.-inequality']"
6327106706a69a3f488db4b1_f_3_17_0,SCAL,\frac{3}{8},the orignal fraction   f_3_17_0,"['\\frac', '{', '3', '}', '{', '8', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'elementary-number-theory', 'continued-fractions']"
632f8345837ac920af66d275_f_2_5_0,FUNC,f(x) = 0,the function,"['f', '(', 'x', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality', 'polynomials', 'factoring', 'a.m.-g.m.-inequality']"
632f8345837ac920af66d2b3_f_2_3_0,FUNC,f,f_2_2_0   function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
6327106706a69a3f488db60a_f_1_4_0,SCAL,0,the value   f_1_4_0,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality', 'multivariable-calculus', 'optimization']"
632f8345837ac920af66d2d6_f_0_1_0,SCAL,196 ,"the number 8,947,996,536,373","['1', '9', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic', 'arithmetic-functions']"
6327106706a69a3f488db60a_f_3_13_0,FUNC,u,a continuous function,['u'],"['func_name', '__ANON_1']","['algebra-precalculus', 'inequality', 'multivariable-calculus', 'optimization']"
632f8345837ac920af66d3a4_f_1_6_0,SCAL,\frac{120}{3},the constants,"['\\frac', '{', '1', '2', '0', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'number-theory', 'elementary-number-theory', 'diophantine-equations', 'pythagorean-triples']"
6327106706a69a3f488db63b_f_0_2_0,SCAL,n^2,the number,"['n', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['algebra-precalculus']
6327106706a69a3f488db675_f_2_41_0,SCAL,15,The numbers,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
6327106706a69a3f488db683_f_2_4_0,SET,N+1,a set,"['N', '+', '1']","['__ANON_0', 'expr_atom', 'ADD', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_7_0,SET,2^N,our original set,"['2', '^', 'N']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']","['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_12_0,SET,2^N,  f_2_11_0   subsets,"['2', '^', 'N']","['set_expr', '__ANON_3', 'CARET', '__ANON_0']","['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
632f8345837ac920af66d4e5_f_2_5_0,SCAL,0,the number   f_2_5_0,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'limits', 'rational-functions']"
632f8345837ac920af66d4e5_f_2_8_0,SCAL,0,The number,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'limits', 'rational-functions']"
6327106806a69a3f488db721_f_1_2_0,SCAL,175 ,the   f_1_1_0 -values,"['1', '7', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'polynomials', 'graphing-functions']"
6327106806a69a3f488db721_f_1_45_0,SCAL,p(800)-175,all the numbers,"['p', '(', '8', '0', '0', ')', '-', '1', '7', '5']","['additive', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'polynomials', 'graphing-functions']"
6327106806a69a3f488db751_f_2_0_0,SCAL,0.25,  The numbers,[],"['expr_atom', 'number']","['algebra-precalculus', 'inequality', 'exponentiation']"
6327106806a69a3f488db778_f_2_14_0,SCAL,0,the number,0,"['expr_atom', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'elementary-number-theory']"
632f8346837ac920af66d7ab_f_0_0_0,FUNC,f,a function   f_0_0_0,['f'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus', 'derivatives']"
632f8346837ac920af66d7ab_f_2_5_0,SET,"(a,b)",a subset,"['(', 'a', ',', 'b', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']","['calculus', 'algebra-precalculus', 'derivatives']"
6327106806a69a3f488db7ac_f_1_4_0,SCAL,17,the number   f_1_4_0,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'discrete-mathematics']"
6327106806a69a3f488db7ac_f_1_5_0,SCAL,17,the number,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'discrete-mathematics']"
6327106806a69a3f488db7ac_f_2_0_0,SCAL,1,whose old number assignment,1,"['expr_atom', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'discrete-mathematics']"
632f8346837ac920af66d7f8_f_1_20_0,FUNC,\arcsin,a function,\arcsin,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry']"
6327106806a69a3f488db7fc_f_0_0_0,SCAL,"
\frac{2x + 2y}{x + y}
",the two following fractions,"['\\frac', '{', '2', 'x', '+', '2', 'y', '}', '{', 'x', '+', 'y', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'fractions']"
6327106806a69a3f488db833_f_3_0_0,FUNC,f: \mathbb{R} \to \mathbb{R},The function    f_3_0_0,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'inverse-function']"
6327106806a69a3f488db833_f_3_5_0,FUNC,f,one,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'inverse-function']"
6327106806a69a3f488db850_f_1_7_0,FUNC,f,your function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'graphing-functions']"
6327106806a69a3f488db850_f_2_2_0,FUNC,g,a some function,['g'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'graphing-functions']"
6327106806a69a3f488db865_f_1_0_0,SCAL,a+1/b,the common value,"['a', '+', '1', '/', 'b']","['additive', '__ANON_1', 'ADD', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']",['algebra-precalculus']
6327106806a69a3f488db90e_f_1_9_0,FUNC,f,the function   f_1_9_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632f8347837ac920af66dcc7_f_3_3_0,FUNC,f,a decreasing function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'analysis', 'inequality']"
6327106806a69a3f488db90e_f_1_48_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632f8347837ac920af66dcd5_f_1_4_0,SCAL,1.099997030,    Approximate numerical values,[],"['expr_atom', 'number']",['algebra-precalculus']
632f8347837ac920af66dd76_f_1_1_0,FUNC,g(x)=f(x+a),the new function   f_1_1_0,"['g', '(', 'x', ')', '=', 'f', '(', 'x', '+', 'a', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'functions', 'definition']"
6327106806a69a3f488db9af_f_1_11_0,SCAL,9 ,two digits,9,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'diophantine-equations']"
632f8347837ac920af66de5b_f_0_1_0,FUNC,f,a function   f_0_1_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632f8347837ac920af66df51_f_1_0_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'limits', 'continuity', 'ceiling-and-floor-functions']"
