fid,mtype,exprstr,mention,tokens,type_tokens,tags
632ffddb837ac920af727edb_f_0_2_0,SCAL,136 ,the value,"['1', '3', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['integration', 'trigonometry', 'polar-coordinates', 'computational-mathematics']"
632ffddb837ac920af727edb_f_0_4_0,SCAL,2 ,the real value,2,"['expr_atom', '__ANON_3']","['integration', 'trigonometry', 'polar-coordinates', 'computational-mathematics']"
632ffddc837ac920af728158_f_1_11_0,SCAL,1,the values,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'inverse-function']"
632ffddc837ac920af72816b_f_0_3_0,SCAL,f(x),the minimum value,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'trigonometry', 'inverse-function']"
632ffddc837ac920af72816b_f_1_1_0,SCAL,-1,value,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'inverse-function']"
632ffddc837ac920af728422_f_1_4_0,SCAL,171.4640044506\cdots,the exact value,"['\\cdot', 's']","['mp', 'expr_atom', 'number', 'CMD_CDOT', '__ANON_1']","['calculus', 'sequences-and-series', 'algebra-precalculus', 'trigonometry']"
632fbf58837ac920af6c79c2_f_0_2_0,FUNC,"f:\mathbb{R}\to[0,1]",a function   f_0_2_0,"['f', ':', '\\mathbb{R}', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['calculus', 'functions', 'trigonometry', 'roots']"
632fbf58837ac920af6c79c2_f_0_8_0,FUNC,f,what,['f'],"['func_name', '__ANON_1']","['calculus', 'functions', 'trigonometry', 'roots']"
632fbf58837ac920af6c79c2_f_1_7_0,SCAL,1/2,the value   f_1_7_0,"['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']","['calculus', 'functions', 'trigonometry', 'roots']"
632fbf58837ac920af6c79ff_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'trigonometry']"
632fbf58837ac920af6c79ff_f_2_0_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'trigonometry']"
632ffddd837ac920af728809_f_2_7_0,SCAL,ix,value,"['i', 'x']","['unary', '__ANON_1', '__ANON_1']","['trigonometry', 'complex-numbers', 'inverse-function']"
63271c3406a69a3f488e207a_f_2_2_0,SCAL,1,the value,1,"['expr_atom', '__ANON_3']",['trigonometry']
63271c3506a69a3f488e230b_f_1_12_0,FUNC,g,any holomorphic function,['g'],"['func_name', '__ANON_1']","['complex-analysis', 'trigonometry', 'complex-numbers']"
632f89fa837ac920af673958_f_2_32_0,FUNC,f(x) = x,The sine function,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['trigonometry', 'graphing-functions']"
63271c3506a69a3f488e268f_f_0_7_0,FUNC, f ,the function,['f'],"['func_name', '__ANON_1']","['integration', 'trigonometry', 'pi']"
632f89fa837ac920af673a71_f_0_0_0,FUNC,f,  A function   f_0_0_0,['f'],"['func_name', '__ANON_1']",['trigonometry']
632ffddf837ac920af7294a1_f_0_1_0,SCAL,50 ,constants,"['5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632fbf5b837ac920af6c8aec_f_2_0_0,SCAL,-1-2i,The number,"['-', '1', '-', '2', 'i']","['additive', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']","['complex-analysis', 'trigonometry', 'complex-numbers']"
632f89fb837ac920af673ca0_f_1_7_0,FUNC,f,a linear function,['f'],"['func_name', '__ANON_1']","['geometry', 'trigonometry', 'puzzle']"
632fbf5b837ac920af6c8daf_f_0_11_0,FUNC,f,such a function,['f'],"['func_name', '__ANON_1']","['calculus', 'ordinary-differential-equations', 'functions', 'derivatives', 'trigonometry']"
632fbf5b837ac920af6c8f7c_f_1_3_0,FUNC,\log \circ \sin,the ( concave ) function   f_1_3_0,"['\\log', '\\circ', '\\sin']","['func_composed', 'FUNC_NORMAL', 'OP_FUNC_COMP', 'FUNC_NORMAL']","['algebra-precalculus', 'trigonometry', 'inequality']"
63271c3606a69a3f488e3618_f_1_29_0,SCAL,0 ,the constant speed,0,"['expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus', 'geometry', 'trigonometry']"
632f89fc837ac920af674339_f_1_2_0,FUNC,f,A function   f_1_2_0,['f'],"['func_name', '__ANON_1']",['trigonometry']
632ffde1837ac920af72a17d_f_1_12_0,FUNC,z,function,['z'],"['func_name', '__ANON_1']","['matrices', 'trigonometry', 'inequality', 'systems-of-equations', 'determinant']"
632fbf5c837ac920af6c95af_f_0_2_0,FUNC,f:A\to\mathbb{R},the function   f_0_2_0,"['f', ':', 'A', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']","['functions', 'trigonometry', 'recreational-mathematics']"
632f89fc837ac920af674569_f_0_1_0,FUNC,f\colon \mathbb{R}^2 \to \mathbb{R},two functions,"['f', '\\colon', '\\mathbb{R}', '^', '2', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'trigonometry']"
632f89fc837ac920af674700_f_1_1_0,SCAL,-1,the values,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['functions', 'trigonometry']"
632ffde2837ac920af72aa1f_f_0_1_0,SCAL,48 ,page   f_0_1_0 question number,"['4', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632f89fd837ac920af67497b_f_2_11_0,SCAL,m/n,the fraction,"['m', '/', 'n']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'periodic-functions']"
632ffde2837ac920af72aa68_f_1_5_0,FUNC,A,a function,['A'],"['func_name', '__ANON_0']","['geometry', 'functions', 'trigonometry', 'area']"
632ffde2837ac920af72aa68_f_1_7_0,FUNC,S,a function,['S'],"['func_name', '__ANON_0']","['geometry', 'functions', 'trigonometry', 'area']"
632ffde2837ac920af72abd3_f_1_5_0,FUNC, \arctan ,an odd function,\arctan,FUNC_NORMAL,"['trigonometry', 'complex-numbers']"
63271c3806a69a3f488e4c02_f_1_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fbf5e837ac920af6ca23d_f_1_5_0,SCAL,(1-6x^2)+5xi,a complex number,"['(', '1', '-', '6', 'x', '^', '2', ')', '+', '5', 'x', 'i']","['additive', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1']","['trigonometry', 'inverse-function']"
632f89fd837ac920af674b55_f_1_5_0,SET,S^1,the set,"['S', '^', '1']","['set_expr', '__ANON_0', 'CARET', '__ANON_3']","['linear-algebra', 'trigonometry']"
632fbf5e837ac920af6ca247_f_2_5_0,FUNC,g,a trigonometric function,['g'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'trigonometric-integrals']"
632fbf5e837ac920af6ca247_f_2_9_0,FUNC,h,a hyperbolic function,['h'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'trigonometric-integrals']"
632fbf5e837ac920af6ca318_f_1_17_0,SCAL,\frac{p}{q},some rational number   f_1_17_0,"['\\frac', '{', 'p', '}', '{', 'q', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['real-analysis', 'calculus', 'sequences-and-series', 'trigonometry', 'summation']"
63271c3906a69a3f488e4d88_f_8_0_0,SCAL,1,the number,1,"['expr_atom', '__ANON_3']",['trigonometry']
632fbf5e837ac920af6ca5d5_f_0_0_0,FUNC,F:\mathbb{R}\to\mathbb{R},the function,"['F', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",['trigonometry']
632f89fd837ac920af674cf2_f_2_187_0,SCAL,v + w,such that the numbers,"['v', '+', 'w']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['geometry', 'trigonometry', 'inequality', 'contest-math']"
632f89fd837ac920af674cf2_f_2_225_0,SCAL,v + w,the numbers,"['v', '+', 'w']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['geometry', 'trigonometry', 'inequality', 'contest-math']"
632f89fd837ac920af674cf2_f_2_243_0,SCAL,v + w,the numbers,"['v', '+', 'w']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['geometry', 'trigonometry', 'inequality', 'contest-math']"
632f89fd837ac920af674cf2_f_2_317_0,SCAL,v + w,the numbers,"['v', '+', 'w']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['geometry', 'trigonometry', 'inequality', 'contest-math']"
63271c3906a69a3f488e5170_f_0_5_0,SCAL,10,only upto   f_0_5_0   digits,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'approximation', 'pi']"
632f89fe837ac920af674f63_f_0_2_0,SCAL,\dfrac{c}{a-b}+\dfrac{a}{b-c}+\dfrac{b}{c-a},the value,"['\\dfrac', '{', 'c', '}', '{', 'a', '-', 'b', '}', '+', '\\dfrac', '{', 'a', '}', '{', 'b', '-', 'c', '}', '+', '\\dfrac', '{', 'b', '}', '{', 'c', '-', 'a', '}']","['additive', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE']","['calculus', 'trigonometry']"
632f89fe837ac920af6750fd_f_2_0_0,FUNC,\sin,just the sine function,\sin,FUNC_NORMAL,['trigonometry']
632f89fe837ac920af6750fd_f_2_1_0,FUNC,\cos,") , the cosine function",\cos,FUNC_NORMAL,['trigonometry']
632f89fe837ac920af6750fd_f_2_2_0,FUNC,\tan,", and the tangent function",\tan,FUNC_NORMAL,['trigonometry']
632fbf5f837ac920af6caa13_f_0_0_0,FUNC,\tan,the inverse   f_0_0_0   function,\tan,FUNC_NORMAL,"['complex-analysis', 'trigonometry', 'logarithms', 'inverse-function']"
632fbf5f837ac920af6caa13_f_1_0_0,FUNC,\log,a function,\log,FUNC_NORMAL,"['complex-analysis', 'trigonometry', 'logarithms', 'inverse-function']"
632ffde4837ac920af72b94d_f_1_0_0,SCAL,1/n,and so rational numbers,"['1', '/', 'n']","['mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']","['trigonometry', 'diophantine-equations', 'irrational-numbers']"
632fbf5f837ac920af6cab89_f_0_0_0,FUNC,\sin,elementary trigonometric functions,\sin,FUNC_NORMAL,"['trigonometry', 'elementary-functions']"
632fbf5f837ac920af6cad61_f_0_0_0,FUNC,"L: \mathbb{R}^2 \rightarrow
 \mathbb{R}^2",a linear map,"['L', ':', '\\mathbb{R}', '^', '2', '\\rightarrow', '\\mathbb{R}', '^', '2']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']","['linear-algebra', 'matrices', 'trigonometry', 'linear-transformations']"
632f89fe837ac920af675471_f_0_0_0,FUNC,"u(t,x)=sin(x)cos(2t)+cos(x)sin(t)cos(t)",the function,"['u', '(', 't', ',', 'x', ')', '=', 's', 'i', 'n', '(', 'x', ')', 'c', 'o', 's', '(', '2', 't', ')', '+', 'c', 'o', 's', '(', 'x', ')', 's', 'i', 'n', '(', 't', ')', 'c', 'o', 's', '(', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['multivariable-calculus', 'trigonometry', 'periodic-functions']"
63271c3a06a69a3f488e59e2_f_2_47_0,SCAL,3,the original tenths digit,3,"['expr_atom', '__ANON_3']","['trigonometry', 'inverse']"
63271c3a06a69a3f488e5b39_f_0_4_0,SCAL,3 ,the number,3,"['expr_atom', '__ANON_3']","['functions', 'trigonometry']"
632ffde5837ac920af72bd84_f_2_0_0,FUNC,f,any function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632ffde5837ac920af72bd84_f_2_3_0,FUNC,f,- to - one function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fbf60837ac920af6caf83_f_0_15_0,FUNC,z,Riemann 's functional equation,['z'],"['func_name', '__ANON_1']","['trigonometry', 'factorial', 'riemann-zeta', 'zeta-functions']"
632f89ff837ac920af675764_f_0_2_0,SCAL,22,twenty,"['2', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'radicals', 'nested-radicals']"
63271c3a06a69a3f488e5e73_f_0_7_0,FUNC,T,  The trig function,['T'],"['func_name', '__ANON_0']","['trigonometry', 'periodic-functions']"
63271c3a06a69a3f488e5f2f_f_0_0_0,FUNC,\log,the inverse function,\log,FUNC_NORMAL,"['real-analysis', 'algebra-precalculus', 'complex-analysis', 'trigonometry']"
632fbf61837ac920af6cb609_f_1_6_0,FUNC,\sin,an continuous function,\sin,FUNC_NORMAL,"['real-analysis', 'limits', 'trigonometry']"
63271c3b06a69a3f488e6491_f_0_3_0,SCAL,1.57031007451,a value,[],"['expr_atom', 'number']",['trigonometry']
63271c3b06a69a3f488e65c8_f_1_0_0,FUNC,f,a continuous function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
632fbf62837ac920af6cbbea_f_1_5_0,SCAL,-0.1191711,the actual value,-,"['unary', 'SUB', 'expr_atom', 'number']","['geometry', 'trigonometry']"
63271c3b06a69a3f488e6933_f_0_0_0,SCAL,100 ,a constant heigh,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['trigonometry']
63271c3b06a69a3f488e6a55_f_0_9_0,FUNC,f(x)=x,the function,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['real-analysis', 'functional-analysis', 'trigonometry', 'normed-spaces']"
632fbf62837ac920af6cc118_f_1_2_0,FUNC,f,a concave function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'trigonometry', 'optimization', 'maxima-minima', 'jensen-inequality']"
63271c3c06a69a3f488e6e7f_f_2_3_0,SCAL,-1,value,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632f8a01837ac920af67683f_f_2_0_0,FUNC,\sin,a periodic function,\sin,FUNC_NORMAL,"['trigonometry', 'pi']"
632f8a02837ac920af676b80_f_2_1_0,FUNC,f(x)=1/x,the outer function,"['f', '(', 'x', ')', '=', '1', '/', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']","['calculus', 'trigonometry', 'derivatives']"
632ffde8837ac920af72d1d1_f_3_3_0,FUNC,f(x) = x^2,the function   f_3_3_0,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['functions', 'trigonometry', 'inverse-function']"
632ffde8837ac920af72d1d1_f_3_8_0,FUNC,f(x) = x^2,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['functions', 'trigonometry', 'inverse-function']"
632fbf64837ac920af6ccb38_f_1_15_0,FUNC,f,no function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'trigonometry', 'taylor-expansion']"
632ffde8837ac920af72d72e_f_1_0_0,SCAL,0,and only five numbers,0,"['expr_atom', '__ANON_3']","['sequences-and-series', 'trigonometry', 'limsup-and-liminf']"
632f8a03837ac920af67710c_f_1_10_0,SCAL,a+b,a positive real number,"['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['trigonometry', 'complex-numbers']"
632ffde9837ac920af72d876_f_0_4_0,SCAL,\frac{-1}{2},the value,"['\\frac', '{', '-', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['trigonometry', 'systems-of-equations', 'trigonometric-integrals']"
63271c3d06a69a3f488e8041_f_0_5_0,FUNC,f,functions,['f'],"['func_name', '__ANON_1']","['integration', 'trigonometry']"
632ffde9837ac920af72db83_f_1_5_0,SCAL,1,maximum value,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'trigonometry']"
632ffde9837ac920af72dc31_f_1_0_0,FUNC,\sin,a concave function,\sin,FUNC_NORMAL,"['trigonometry', 'inequality', 'contest-math']"
632ffde9837ac920af72ddb2_f_0_12_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['integration', 'trigonometry', 'solution-verification', 'spheres']"
632ffde9837ac920af72ddb2_f_0_14_0,FUNC,F,the prime function,['F'],"['func_name', '__ANON_0']","['integration', 'trigonometry', 'solution-verification', 'spheres']"
632f8a03837ac920af677539_f_0_0_0,SCAL,10,exact value,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'cubics']"
632fbf65837ac920af6cd38b_f_1_0_0,FUNC,\sin,a function,\sin,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry']"
632ffdea837ac920af72e041_f_1_8_0,SCAL,6,the maximum value,6,"['expr_atom', '__ANON_3']","['geometry', 'algebra-precalculus', 'functions', 'trigonometry']"
632ffdea837ac920af72e041_f_1_14_0,SCAL,2,the minimum value,2,"['expr_atom', '__ANON_3']","['geometry', 'algebra-precalculus', 'functions', 'trigonometry']"
632fbf65837ac920af6cd42d_f_6_4_0,FUNC,f,the function   f_6_4_0,['f'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry', 'infinity']"
63271c3e06a69a3f488e89a3_f_0_0_0,FUNC,F:\mathbb{R}\to\mathbb{R}^2,a function,"['F', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}', '^', '2']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']","['real-analysis', 'trigonometry']"
63271c3e06a69a3f488e8d3f_f_2_15_0,SCAL,3,the   odd   number   f_2_15_0,3,"['expr_atom', '__ANON_3']","['trigonometry', 'inequality', 'logarithms']"
63271c3f06a69a3f488e8fb4_f_2_10_0,SCAL,3,the value   f_2_10_0,3,"['expr_atom', '__ANON_3']",['trigonometry']
63271c3f06a69a3f488e90af_f_1_6_0,SET,D \times C,a subset,"['D', '\\times', 'C']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']","['real-analysis', 'general-topology', 'trigonometry', 'metric-spaces']"
632fc61b837ac920af6cdad6_f_3_25_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,['trigonometry']
632fc61b837ac920af6cdad6_f_3_26_0,FUNC,\cos,an odd function,\cos,FUNC_NORMAL,['trigonometry']
632ffdec837ac920af72eeb6_f_0_5_0,SCAL,e^t,a algebraic number,"['e', '^', 't']","['exp', '__ANON_1', 'CARET', '__ANON_1']","['number-theory', 'trigonometry']"
63271c3f06a69a3f488e9480_f_0_2_0,SCAL,360 ,other fractions,"['3', '6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['trigonometry']
632fc61c837ac920af6cdd20_f_0_5_0,FUNC,f,a periodic function,['f'],"['func_name', '__ANON_1']","['integration', 'trigonometry', 'indefinite-integrals', 'trigonometric-integrals']"
632ffdec837ac920af72f1fa_f_1_58_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'polynomials']"
63271c3f06a69a3f488e96bd_f_2_1_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632ffded837ac920af72f3ed_f_1_6_0,FUNC,\cos,an even function,\cos,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry']"
632fc61c837ac920af6ce355_f_1_0_0,FUNC,y,a function,['y'],"['func_name', '__ANON_1']","['calculus', 'derivatives', 'trigonometry']"
63271c4006a69a3f488e9a54_f_1_0_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,['trigonometry']
632fc61d837ac920af6ce518_f_0_10_0,SCAL,2 ,f_0_9_0     Repeat step number   f_0_10_0,2,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', 'triangles', 'circles', 'programming']"
63271c4006a69a3f488e9c32_f_3_0_0,FUNC,f,  This function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'derivatives']"
63271c4006a69a3f488e9fa7_f_0_11_0,FUNC,f,a function   f_0_11_0,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'absolute-value']"
632fc61e837ac920af6ceabb_f_1_0_0,FUNC,f,an even function,['f'],"['func_name', '__ANON_1']","['integration', 'derivatives', 'trigonometry', 'area']"
632fc61e837ac920af6ceabb_f_1_4_0,FUNC,f(x) = \frac{2}{1+x^2},The function   f_1_4_0,"['f', '(', 'x', ')', '=', '\\frac', '{', '2', '}', '{', '1', '+', 'x', '^', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']","['integration', 'derivatives', 'trigonometry', 'area']"
632f8a08837ac920af6791da_f_0_0_0,FUNC,x(t) = 3cos(4t)+2sin(6t)+cos(10t),a periodic function,"['x', '(', 't', ')', '=', '3', 'c', 'o', 's', '(', '4', 't', ')', '+', '2', 's', 'i', 'n', '(', '6', 't', ')', '+', 'c', 'o', 's', '(', '1', '0', 't', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'trigonometry', 'physics']"
