fid,mtype,exprstr,mention,tokens,type_tokens,tags
6327106606a69a3f488da7ea_f_11_44_0,SCAL,k+1,its values,"['k', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_11_49_0,FUNC,k,degree   f_11_49_0   maps,['k'],"['func_name', '__ANON_1']","['elementary-number-theory', 'divisibility']"
6327106606a69a3f488da7ea_f_11_58_0,SCAL,k+1,its values,"['k', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'divisibility']"
632f8337837ac920af667c02_f_0_4_0,FUNC,r: S \rightarrow S,a map,"['r', ':', 'S', '\\rightarrow', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",['elementary-number-theory']
6327106606a69a3f488da933_f_2_19_0,SCAL,2b,the number,"['2', 'b']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
6327106606a69a3f488da933_f_2_44_0,SCAL,2k,the numbers,"['2', 'k']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
632f8338837ac920af667ea2_f_2_11_0,SCAL,d+1,its values,"['d', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'polynomials']"
632f8338837ac920af667fc7_f_0_0_0,SCAL,2,only the digits,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
632f8338837ac920af667fc7_f_1_6_0,SCAL,2,digits,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
632f8338837ac920af667fc7_f_1_12_0,SCAL,3,numbers,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
632f8338837ac920af667fc7_f_1_14_0,SCAL,2,numbers,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
632f8338837ac920af667fc7_f_1_17_0,SCAL,3,the minimum number,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
6327106706a69a3f488daa35_f_0_11_0,SCAL,n!,every time value,"['n', '!']","['postfix', '__ANON_1', 'BANG']",['elementary-number-theory']
632f8338837ac920af667fc7_f_2_24_0,SCAL,2223,those digits,"['2', '2', '2', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'divisibility']"
6327106706a69a3f488daa5b_f_1_4_0,SCAL,13,a prime number,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['abstract-algebra', 'elementary-number-theory', 'modular-arithmetic']"
6327106706a69a3f488daa5b_f_1_7_0,SCAL,12,the least number,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['abstract-algebra', 'elementary-number-theory', 'modular-arithmetic']"
6327106706a69a3f488dab2d_f_2_9_0,SCAL,4 ,", and your number",4,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'square-numbers']"
632f8338837ac920af66815b_f_2_18_0,SCAL,1,the number,1,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'fibonacci-numbers', 'additive-combinatorics']"
632f8338837ac920af668238_f_0_6_0,SCAL,2 ,the next digit,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'graph-theory', 'divisibility']"
6327106706a69a3f488dad59_f_0_28_0,SCAL,1 ,the number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
632f8338837ac920af668395_f_1_2_0,SCAL,165,the value   f_1_2_0,"['1', '6', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
6327106706a69a3f488dad82_f_2_0_0,SCAL,1,the numbers,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'number-systems']"
632f8338837ac920af668395_f_4_28_0,SCAL,165,these numbers,"['1', '6', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
6327106706a69a3f488dadc7_f_0_4_0,SCAL,1+2+4+7+8+11+13+14+16+17+19+22+23+26+28+29+31+32+34,these numbers,"['1', '+', '2', '+', '4', '+', '7', '+', '8', '+', '1', '1', '+', '1', '3', '+', '1', '4', '+', '1', '6', '+', '1', '7', '+', '1', '9', '+', '2', '2', '+', '2', '3', '+', '2', '6', '+', '2', '8', '+', '2', '9', '+', '3', '1', '+', '3', '2', '+', '3', '4']","['additive', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'additive', 'additive', 'additive', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'additive', 'additive', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
6327106706a69a3f488dadd0_f_3_2_0,SCAL,7,f_3_1_0   number modulo,7,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'divisibility', 'congruences']"
6327106706a69a3f488daeee_f_0_3_0,SCAL,41^2,its value,"['4', '1', '^', '2']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
6327106706a69a3f488daf43_f_0_14_0,SCAL,-19177,the number,"['-', '1', '9', '1', '7', '7']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
6327106706a69a3f488daf43_f_2_11_0,SCAL,60,a large positive number modulo   f_2_11_0,"['6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
6327106706a69a3f488daf43_f_3_0_0,SCAL,-109,the negative number,"['-', '1', '0', '9']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
6327106706a69a3f488daf43_f_3_6_0,SCAL,0,your positive number,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632f8339837ac920af668692_f_1_1_0,SCAL,9 ,digits,9,"['expr_atom', '__ANON_3']",['elementary-number-theory']
6327106706a69a3f488db365_f_1_9_0,SCAL,q-1,"  f_1_8_0 , the numbers","['q', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'modular-arithmetic']"
632f8339837ac920af668a3b_f_0_4_0,FUNC,h,A function,['h'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory', 'functions', 'modular-arithmetic', 'congruences']"
632f8339837ac920af668a3b_f_0_17_0,FUNC,f,a normal function,['f'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory', 'functions', 'modular-arithmetic', 'congruences']"
6327106706a69a3f488db4a1_f_2_0_0,SET,\mathbb{N},  The set   f_2_0_0,\mathbb{N},"['set_constant', 'SET_BASIC']",['elementary-number-theory']
6327106706a69a3f488db4b1_f_3_17_0,SCAL,\frac{3}{8},the orignal fraction   f_3_17_0,"['\\frac', '{', '3', '}', '{', '8', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'elementary-number-theory', 'continued-fractions']"
632f8339837ac920af668a5d_f_0_0_0,SCAL,14,  The numbers,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-factorization']"
632f8339837ac920af668a5d_f_1_25_0,SCAL,14 ,the only interesting numbers,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-factorization']"
6327106706a69a3f488db54f_f_1_17_0,SCAL,n+1,The number   f_1_17_0,"['n', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
6327106706a69a3f488db5f8_f_4_8_0,SCAL,n-m,The numbers,"['n', '-', 'm']","['additive', '__ANON_1', 'SUB', '__ANON_1']","['elementary-number-theory', 'arithmetic']"
632f833a837ac920af668c3b_f_0_28_0,SCAL,a+1,a natural number,"['a', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'induction', 'proof-explanation']"
6327106706a69a3f488db623_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'prime-numbers']"
632f833a837ac920af668c7b_f_0_0_0,FUNC,f(x)= x^{\frac{p(p-1)}{2}}-1.,the function,"['f', '(', 'x', ')', '=', 'x', '^', '{', '\\frac', '{', 'p', '(', 'p', '-', '1', ')', '}', '{', '2', '}', '}', '-']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE', 'SUB', 'expr_atom', 'number']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'congruences']"
6327106806a69a3f488db709_f_1_16_0,SCAL,3,the digits,3,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'modular-arithmetic']"
6327106806a69a3f488db749_f_4_14_0,SCAL,4,the last digit,4,"['expr_atom', '__ANON_3']",['elementary-number-theory']
6327106806a69a3f488db778_f_2_14_0,SCAL,0,the number,0,"['expr_atom', '__ANON_3']","['combinatorics', 'algebra-precalculus', 'elementary-number-theory']"
6327106806a69a3f488db78a_f_0_1_0,SCAL,5 ,every 4th Fibonacci number,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_2_0,SCAL,4 ,every 5th Fibonacci number,4,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_3_0,SCAL,13 ,every 6th Fibonacci number,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_4_0,SCAL,7 ,every 7th Fibonacci number,7,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_5_0,SCAL,17 ,every 8th Fibonacci number,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_6_0,SCAL,11 ,every 9th Fibonacci number,"['1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_9_0,SCAL,29 ,every 12th Fibonacci number,"['2', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_10_0,SCAL,10 ,every 14th Fibonacci number,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
6327106806a69a3f488db78a_f_0_12_0,SCAL,15 ,every 15th Fibonacci number,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility', 'fibonacci-numbers', 'gcd-and-lcm']"
632f833a837ac920af668f69_f_1_0_0,SCAL,n/m,any fraction,"['n', '/', 'm']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['elementary-number-theory', 'discrete-mathematics']"
632f833a837ac920af668fa7_f_0_7_0,SCAL,100 ,pre   code number,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632f833a837ac920af668fa7_f_3_11_0,SCAL,50 ,The numbers,"['5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
6327106806a69a3f488db8bf_f_3_6_0,SCAL,1,the number   f_3_6_0,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'diophantine-equations']"
632f833a837ac920af668fa7_f_5_0_0,SCAL,100 ,pre   code number,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
6327106806a69a3f488db948_f_2_3_0,SCAL,(a-n)(b-n),then the number   f_2_3_0,"['(', 'a', '-', 'n', ')', '(', 'b', '-', 'n', ')']","['unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN']","['combinatorics', 'elementary-number-theory']"
6327106806a69a3f488db94a_f_0_10_0,SCAL,10 ,The first number,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'fibonacci-numbers', 'project-euler']"
6327106806a69a3f488db94a_f_0_13_0,SCAL,1000 ,the first number,"['1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'fibonacci-numbers', 'project-euler']"
6327106806a69a3f488db94a_f_0_14_0,SCAL,5 \cdot (1000 - 43),f_0_13_0 digits,"['5', '\\cdot', '(', '1', '0', '0', '0', '-', '4', '3', ')']","['mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN']","['elementary-number-theory', 'fibonacci-numbers', 'project-euler']"
6327106806a69a3f488db94a_f_4_1_0,SCAL,1000 ,the lowest number,"['1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'fibonacci-numbers', 'project-euler']"
632f833a837ac920af669017_f_0_42_0,SCAL,43*53*r,a Carmichael number,"['4', '3', '*', '5', '3', '*', 'r']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'MUL', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'MUL', '__ANON_1']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'pseudoprimes']"
632f833a837ac920af669017_f_0_84_0,SCAL,22,not a Carmichael number,"['2', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'pseudoprimes']"
632f833a837ac920af669017_f_0_100_0,SCAL,43*53*(1191395+1243788x),a Carmichael number,"['4', '3', '*', '5', '3', '*', '(', '1', '1', '9', '1', '3', '9', '5', '+', '1', '2', '4', '3', '7', '8', '8', 'x', ')']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'MUL', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'MUL', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'pseudoprimes']"
632f833a837ac920af669017_f_0_105_0,SCAL,pqr,the Carmichael number,"['p', 'q', 'r']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'pseudoprimes']"
6327106806a69a3f488db9ba_f_3_0_0,SET,P(x),the set,"['P', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['elementary-number-theory', 'gcd-and-lcm']"
6327106806a69a3f488db9cd_f_5_0_0,SCAL,6 ,digit,6,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-writing', 'exponentiation']"
6327106806a69a3f488dba06_f_2_37_0,SCAL,4q,two even numbers,"['4', 'q']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
6327106806a69a3f488dba06_f_3_13_0,SCAL,4q,two even numbers,"['4', 'q']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
632f833b837ac920af6690e0_f_2_12_0,SCAL,1,only two numbers,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory', 'gcd-and-lcm']"
6327106806a69a3f488dba14_f_2_6_0,FUNC,f,a function   f_2_6_0,['f'],"['func_name', '__ANON_1']",['elementary-number-theory']
6327106806a69a3f488dba6d_f_3_4_0,SCAL,abcde,any allowable number,"['a', 'b', 'c', 'd', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']","['combinatorics', 'elementary-number-theory', 'discrete-mathematics']"
6327106806a69a3f488dba6d_f_3_7_0,SCAL,5,the digits,5,"['expr_atom', '__ANON_3']","['combinatorics', 'elementary-number-theory', 'discrete-mathematics']"
6327106806a69a3f488dba6d_f_3_13_0,SCAL,abcde,no matter which allowable number   f_3_13_0,"['a', 'b', 'c', 'd', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']","['combinatorics', 'elementary-number-theory', 'discrete-mathematics']"
632f833b837ac920af66925e_f_1_0_0,SCAL,99,digits,"['9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f833b837ac920af66925e_f_1_4_0,SCAL,99,these two values,"['9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f833b837ac920af66925e_f_1_8_0,SCAL,99,digit sum,"['9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f833b837ac920af66928b_f_0_9_0,SCAL,1,the number,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory']"
632f833b837ac920af66928b_f_2_16_0,SCAL,6,the first number,6,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory']"
632f833b837ac920af66928b_f_2_17_0,SCAL,300,the last number,"['3', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'elementary-number-theory']"
6327106806a69a3f488dbab9_f_3_5_0,SCAL,3 ,a prime number,3,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-writing']"
632f833b837ac920af66928b_f_3_36_0,SCAL,3,the number,3,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory']"
632f833b837ac920af66928b_f_3_39_0,SCAL,7,the number,7,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory']"
632f833b837ac920af669305_f_1_18_0,SCAL,n^{3/2},the real numbers,"['n', '^', '{', '3', '/', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE']",['elementary-number-theory']
632f833b837ac920af66944d_f_0_2_0,SCAL,t(p),a prime number,"['t', '(', 'p', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'modular-arithmetic', 'congruences']"
6327106806a69a3f488dbc85_f_2_0_0,SCAL,1,the number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'ring-theory']"
6327106806a69a3f488dbd0c_f_1_17_0,SCAL,2^n,the number,"['2', '^', 'n']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']","['elementary-number-theory', 'prime-numbers']"
632f833b837ac920af669672_f_5_4_0,SCAL,6 ,Other numbers,6,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f833b837ac920af669672_f_5_13_0,SCAL,4 ,and then all numbers,4,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f833c837ac920af6696ce_f_0_5_0,SCAL,1.,digit,[],"['expr_atom', 'number']","['elementary-number-theory', 'chinese-remainder-theorem']"
6327106806a69a3f488dbdec_f_1_7_0,SCAL,am + b,the number   f_1_7_0,"['a', 'm', '+', 'b']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['elementary-number-theory', 'prime-numbers']"
6327106806a69a3f488dbe2d_f_0_0_0,SCAL,1,the value   f_0_0_0,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'decimal-expansion']"
632f833c837ac920af6697a6_f_1_5_0,SCAL,4,the first digit,4,"['expr_atom', '__ANON_3']",['elementary-number-theory']
6327106806a69a3f488dbe2d_f_4_1_0,SCAL,0,three digits,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'decimal-expansion']"
6327106806a69a3f488dbe2d_f_4_4_0,SCAL,1/2,the number   f_4_4_0,"['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'decimal-expansion']"
6327106806a69a3f488dbe83_f_3_11_0,SCAL,2^{2^k}-1,The numbers,"['2', '^', '{', '2', '^', 'k', '}', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
